dropoff_datetime,zone,trip_distance,count,borough
2015-06-01,Allerton/Pelham Gardens,13.6907407407,27,Bronx
2015-06-01,Alphabet City,2.39282833251,2033,Manhattan
2015-06-01,Arden Heights,27.95,1,Staten Island
2015-06-01,Arrochar/Fort Wadsworth,16.3828571429,7,Staten Island
2015-06-01,Astoria,4.7026925338,1701,Queens
2015-06-01,Astoria Park,4.39875,8,Queens
2015-06-01,Auburndale,11.4246428571,28,Queens
2015-06-01,Baisley Park,6.51731884058,138,Queens
2015-06-01,Bath Beach,15.772,25,Brooklyn
2015-06-01,Battery Park,3.45860759494,237,Manhattan
2015-06-01,Battery Park City,4.11466328413,4336,Manhattan
2015-06-01,Bay Ridge,13.2982156134,269,Brooklyn
2015-06-01,Bay Terrace/Fort Totten,11.3166666667,33,Queens
2015-06-01,Bayside,11.9631481481,54,Queens
2015-06-01,Bedford,5.64805232558,688,Brooklyn
2015-06-01,Bedford Park,11.0595918367,49,Bronx
2015-06-01,Bellerose,11.9970588235,17,Queens
2015-06-01,Belmont,12.6155555556,27,Bronx
2015-06-01,Bensonhurst East,13.6631818182,44,Brooklyn
2015-06-01,Bensonhurst West,14.32359375,64,Brooklyn
2015-06-01,Bloomfield/Emerson Hill,21.146,15,Staten Island
2015-06-01,Bloomingdale,2.92976984127,1260,Manhattan
2015-06-01,Boerum Hill,5.95482419128,711,Brooklyn
2015-06-01,Borough Park,13.1815730337,89,Brooklyn
2015-06-01,Briarwood/Jamaica Hills,7.21975409836,122,Queens
2015-06-01,Brighton Beach,16.6539473684,38,Brooklyn
2015-06-01,Broad Channel,6.79,1,Queens
2015-06-01,Bronx Park,12.145,6,Bronx
2015-06-01,Bronxdale,13.887027027,37,Bronx
2015-06-01,Brooklyn Heights,5.47529843893,1089,Brooklyn
2015-06-01,Brooklyn Navy Yard,4.08596153846,52,Brooklyn
2015-06-01,Brownsville,8.81840909091,44,Brooklyn
2015-06-01,Bushwick North,6.60015267176,393,Brooklyn
2015-06-01,Bushwick South,6.07520509194,707,Brooklyn
2015-06-01,Cambria Heights,8.69136363636,22,Queens
2015-06-01,Canarsie,10.3727941176,68,Brooklyn
2015-06-01,Carroll Gardens,6.67343243243,370,Brooklyn
2015-06-01,Central Harlem,3.37456717764,2218,Manhattan
2015-06-01,Central Harlem North,4.60229196051,1418,Manhattan
2015-06-01,Central Park,2.13224862486,4545,Manhattan
2015-06-01,Charleston/Tottenville,31.94,2,Staten Island
2015-06-01,Chinatown,3.01609601449,1104,Manhattan
2015-06-01,City Island,16.035,4,Bronx
2015-06-01,Claremont/Bathgate,7.82611111111,36,Bronx
2015-06-01,Clinton East,2.46121143196,10112,Manhattan
2015-06-01,Clinton Hill,5.72038653367,802,Brooklyn
