pickup_datetime,BoroName,trip_distance,borough,count
2015-03-01,Allerton/Pelham Gardens,4.26,Bronx,5
2015-03-01,Alphabet City,2.92102449889,Manhattan,2245
2015-03-01,Arrochar/Fort Wadsworth,4.8,Staten Island,1
2015-03-01,Astoria,3.13226380368,Queens,1630
2015-03-01,Astoria Park,3.14111111111,Queens,9
2015-03-01,Auburndale,5.1,Queens,2
2015-03-01,Baisley Park,14.3254545455,Queens,44
2015-03-01,Bath Beach,1.66,Brooklyn,2
2015-03-01,Battery Park,3.95077922078,Manhattan,77
2015-03-01,Battery Park City,3.95704504505,Manhattan,2220
2015-03-01,Bay Ridge,4.097,Brooklyn,40
2015-03-01,Bayside,4.805,Queens,4
2015-03-01,Bedford,2.98738738739,Brooklyn,444
2015-03-01,Bedford Park,3.27133333333,Bronx,15
2015-03-01,Bellerose,3.85363636364,Queens,11
2015-03-01,Belmont,2.22,Bronx,12
2015-03-01,Bensonhurst East,7.2325,Brooklyn,4
2015-03-01,Bensonhurst West,2.036,Brooklyn,5
2015-03-01,Bloomfield/Emerson Hill,3.36666666667,Staten Island,3
2015-03-01,Bloomingdale,2.91712349398,Manhattan,1328
2015-03-01,Boerum Hill,3.37836671803,Brooklyn,649
2015-03-01,Borough Park,3.07461538462,Brooklyn,13
2015-03-01,Briarwood/Jamaica Hills,6.86738095238,Queens,42
2015-03-01,Brighton Beach,1.9025,Brooklyn,4
2015-03-01,Broad Channel,3.1,Queens,1
2015-03-01,Bronx Park,17.79,Bronx,2
2015-03-01,Bronxdale,1.628,Bronx,5
2015-03-01,Brooklyn Heights,3.78204658902,Brooklyn,601
2015-03-01,Brooklyn Navy Yard,3.46166666667,Brooklyn,12
2015-03-01,Brownsville,3.216,Brooklyn,15
2015-03-01,Bushwick North,3.1403880597,Brooklyn,335
2015-03-01,Bushwick South,3.01386690647,Brooklyn,556
2015-03-01,Cambria Heights,20.49,Queens,1
2015-03-01,Canarsie,2.895,Brooklyn,14
2015-03-01,Carroll Gardens,3.7244386423,Brooklyn,383
2015-03-01,Central Harlem,2.45930837233,Manhattan,1923
2015-03-01,Central Harlem North,2.60099512195,Manhattan,1025
2015-03-01,Central Park,2.32346532022,Manhattan,3763
2015-03-01,Chinatown,2.92233449477,Manhattan,1148
2015-03-01,Claremont/Bathgate,2.79384615385,Bronx,13
2015-03-01,Clinton East,495.700713859,Manhattan,13392
2015-03-01,Clinton Hill,3.21728991597,Brooklyn,476
2015-03-01,Clinton West,2.96240618557,Manhattan,4850
2015-03-01,Co-Op City,3.32666666667,Bronx,15
2015-03-01,Cobble Hill,3.46021604938,Brooklyn,324
2015-03-01,College Point,4.998,Queens,5
2015-03-01,Columbia Street,2.99810810811,Brooklyn,37
2015-03-01,Coney Island,5.82666666667,Brooklyn,3
2015-03-01,Corona,4.0832,Queens,25
2015-03-01,Crotona Park East,2.20857142857,Bronx,14
2015-03-01,Crown Heights North,3.24663636364,Brooklyn,440
2015-03-01,Crown Heights South,2.8403030303,Brooklyn,66
2015-03-01,Cypress Hills,7.06636363636,Brooklyn,11
2015-03-01,DUMBO/Vinegar Hill,3.78933333333,Brooklyn,210
2015-03-01,Downtown Brooklyn/MetroTech,3.92604754829,Brooklyn,673
2015-03-01,Dyker Heights,2.035,Brooklyn,2
2015-03-01,East Chelsea,2.61834149687,Manhattan,10208
2015-03-01,East Concourse/Concourse Village,2.79369565217,Bronx,46
2015-03-01,East Elmhurst,5.86423423423,Queens,111
2015-03-01,East Flatbush/Farragut,3.188,Brooklyn,10
2015-03-01,East Flatbush/Remsen Village,4.73357142857,Brooklyn,14
2015-03-01,East Flushing,1.5,Queens,1
2015-03-01,East Harlem North,2.66770074813,Manhattan,2005
2015-03-01,East Harlem South,2.65804705004,Manhattan,2678
2015-03-01,East New York,4.43142857143,Brooklyn,28
2015-03-01,East New York/Pennsylvania Avenue,5.3675,Brooklyn,8
2015-03-01,East Tremont,2.56642857143,Bronx,14
2015-03-01,East Village,2.73040634131,Manhattan,18482
2015-03-01,East Williamsburg,3.0477666999,Brooklyn,1003
2015-03-01,Eastchester,4.14,Bronx,9
2015-03-01,Elmhurst,2.67490131579,Queens,304
2015-03-01,Elmhurst/Maspeth,2.88454545455,Queens,121
2015-03-01,Erasmus,3.08029411765,Brooklyn,34
2015-03-01,Financial District North,4.07187201908,Manhattan,2516
2015-03-01,Financial District South,5.00664540816,Manhattan,784
2015-03-01,Flatbush/Ditmas Park,4.08757894737,Brooklyn,95
2015-03-01,Flatiron,2.32455387425,Manhattan,7666
2015-03-01,Flatlands,3.6,Brooklyn,14
2015-03-01,Flushing,3.29574468085,Queens,47
2015-03-01,Flushing Meadows-Corona Park,7.98575,Queens,40
2015-03-01,Fordham South,1.765,Bronx,8
2015-03-01,Forest Hills,3.4418852459,Queens,122
2015-03-01,Forest Park/Highland Park,8.8,Queens,1
2015-03-01,Fort Greene,3.27412128713,Brooklyn,808
2015-03-01,Fresh Meadows,7.15,Queens,2
2015-03-01,Freshkills Park,1.86666666667,Staten Island,3
2015-03-01,Garment District,2.74914554671,Manhattan,5524
2015-03-01,Glen Oaks,0.8,Queens,2
2015-03-01,Glendale,3.96666666667,Queens,9
2015-03-01,Gowanus,3.81520179372,Brooklyn,223
2015-03-01,Gramercy,2.34788972286,Manhattan,10392
2015-03-01,Gravesend,16.5,Brooklyn,2
2015-03-01,Great Kills,5.8,Staten Island,1
2015-03-01,Great Kills Park,2.0,Staten Island,2
2015-03-01,Green-Wood Cemetery,1.27,Brooklyn,1
2015-03-01,Greenpoint,3.19671497585,Brooklyn,828
2015-03-01,Greenwich Village North,2.25027408112,Manhattan,6312
2015-03-01,Greenwich Village South,2.77234419583,Manhattan,6659
2015-03-01,Hamilton Heights,3.17948644793,Manhattan,701
2015-03-01,Heartland Village/Todt Hill,1.7375,Staten Island,8
2015-03-01,Highbridge,1.9836,Bronx,25
2015-03-01,Highbridge Park,4.83888888889,Manhattan,9
2015-03-01,Hillcrest/Pomonok,4.225,Queens,14
2015-03-01,Hollis,0.34,Queens,1
2015-03-01,Homecrest,4.77571428571,Brooklyn,7
2015-03-01,Howard Beach,9.575,Queens,8
2015-03-01,Hudson Sq,2.88297998918,Manhattan,1849
2015-03-01,Hunts Point,2.02444444444,Bronx,9
2015-03-01,Inwood,3.78976923077,Manhattan,130
2015-03-01,Inwood Hill Park,10.1,Manhattan,1
2015-03-01,JFK Airport,15.5744078947,Queens,7904
2015-03-01,Jackson Heights,2.89224137931,Queens,522
2015-03-01,Jamaica,7.25181818182,Queens,33
2015-03-01,Jamaica Estates,0.36,Queens,4
2015-03-01,Kensington,4.4725,Brooklyn,56
2015-03-01,Kew Gardens,3.89951219512,Queens,41
2015-03-01,Kew Gardens Hills,2.75166666667,Queens,12
2015-03-01,Kingsbridge Heights,2.4228,Bronx,25
2015-03-01,Kips Bay,2.33363954166,Manhattan,5149
2015-03-01,LaGuardia Airport,9.27365696279,Queens,6664
2015-03-01,Lenox Hill East,2.69035552044,Manhattan,5063
2015-03-01,Lenox Hill West,2.32731816102,Manhattan,8744
2015-03-01,Lincoln Square East,2.32636239496,Manhattan,9520
2015-03-01,Lincoln Square West,2.30899458623,Manhattan,3879
2015-03-01,Little Italy/NoLiTa,2.71800925133,Manhattan,5837
2015-03-01,Long Island City/Hunters Point,3.66414480588,Queens,953
2015-03-01,Long Island City/Queens Plaza,2.9795992714,Queens,549
2015-03-01,Longwood,3.735,Bronx,14
2015-03-01,Lower East Side,3.18456873925,Manhattan,11049
2015-03-01,Madison,1.8625,Brooklyn,4
2015-03-01,Manhattan Beach,0.756666666667,Brooklyn,3
2015-03-01,Manhattan Valley,2.5396652465,Manhattan,3286
2015-03-01,Manhattanville,3.00231046931,Manhattan,554
2015-03-01,Marble Hill,3.73181818182,Manhattan,11
2015-03-01,Marine Park/Mill Basin,2.3875,Brooklyn,4
2015-03-01,Maspeth,4.19314285714,Queens,35
2015-03-01,Meatpacking/West Village West,2.76560971287,Manhattan,5642
2015-03-01,Melrose South,3.11316666667,Bronx,60
2015-03-01,Middle Village,3.33333333333,Queens,15
2015-03-01,Midtown Center,2.63491955872,Manhattan,8702
2015-03-01,Midtown East,2.60932606986,Manhattan,8903
2015-03-01,Midtown North,2.7078059126,Manhattan,7780
2015-03-01,Midtown South,2.77608900347,Manhattan,8921
2015-03-01,Midwood,2.95095238095,Brooklyn,21
2015-03-01,Morningside Heights,2.82835046938,Manhattan,2237
2015-03-01,Morrisania/Melrose,2.87038461538,Bronx,26
2015-03-01,Mott Haven/Port Morris,2.67324324324,Bronx,148
2015-03-01,Mount Hope,4.2425,Bronx,16
2015-03-01,Murray Hill,2.48916158537,Manhattan,10496
2015-03-01,Murray Hill-Queens,3.72222222222,Queens,9
2015-03-01,Newark Airport,2.33685714286,EWR,35
2015-03-01,North Corona,2.27955555556,Queens,45
2015-03-01,Norwood,4.05125,Bronx,8
2015-03-01,Oakland Gardens,8.45,Queens,1
2015-03-01,Oakwood,6.5,Staten Island,1
2015-03-01,Ocean Hill,2.97256410256,Brooklyn,39
2015-03-01,Ocean Parkway South,3.04727272727,Brooklyn,11
2015-03-01,Old Astoria,3.45135496183,Queens,524
2015-03-01,Ozone Park,4.82,Queens,4
2015-03-01,Park Slope,3.50101555352,Brooklyn,1093
2015-03-01,Parkchester,4.37071428571,Bronx,14
2015-03-01,Pelham Bay,5.565,Bronx,2
2015-03-01,Pelham Parkway,4.33454545455,Bronx,11
2015-03-01,Penn Station/Madison Sq West,2.5626797606,Manhattan,11863
2015-03-01,Port Richmond,0.6,Staten Island,1
2015-03-01,Prospect Heights,3.21627118644,Brooklyn,354
2015-03-01,Prospect Park,3.68918367347,Brooklyn,49
2015-03-01,Prospect-Lefferts Gardens,2.92802469136,Brooklyn,162
2015-03-01,Queens Village,6.67,Queens,5
2015-03-01,Queensboro Hill,4.582,Queens,5
2015-03-01,Queensbridge/Ravenswood,3.95155080214,Queens,187
2015-03-01,Randalls Island,6.51,Manhattan,6
2015-03-01,Red Hook,3.94183333333,Brooklyn,60
2015-03-01,Rego Park,3.91014084507,Queens,71
2015-03-01,Richmond Hill,5.50896551724,Queens,29
2015-03-01,Ridgewood,2.86915254237,Queens,59
2015-03-01,Riverdale/North Riverdale/Fieldston,2.285,Bronx,2
2015-03-01,Roosevelt Island,4.70365853659,Manhattan,41
2015-03-01,Rosedale,13.38,Queens,2
2015-03-01,Saint Albans,10.1,Queens,1
2015-03-01,Saint Michaels Cemetery/Woodside,7.37,Queens,1
2015-03-01,Schuylerville/Edgewater Park,2.73125,Bronx,8
2015-03-01,Seaport,3.61347893916,Manhattan,641
2015-03-01,Sheepshead Bay,14.65,Brooklyn,2
2015-03-01,SoHo,2.65968676123,Manhattan,3384
2015-03-01,Soundview/Bruckner,5.68833333333,Bronx,6
2015-03-01,Soundview/Castle Hill,4.32230769231,Bronx,13
2015-03-01,South Beach/Dongan Hills,4.5,Staten Island,1
2015-03-01,South Jamaica,11.6535294118,Queens,17
2015-03-01,South Ozone Park,6.02272727273,Queens,22
2015-03-01,South Williamsburg,2.54511363636,Brooklyn,88
2015-03-01,Springfield Gardens North,3.45,Queens,4
2015-03-01,Springfield Gardens South,13.3155,Queens,20
2015-03-01,Spuyten Duyvil/Kingsbridge,3.76242424242,Bronx,33
2015-03-01,Stapleton,1.9,Staten Island,1
2015-03-01,Steinway,3.75260273973,Queens,511
2015-03-01,Stuy Town/Peter Cooper Village,2.59026872499,Manhattan,1749
2015-03-01,Stuyvesant Heights,2.94413612565,Brooklyn,191
2015-03-01,Sunnyside,3.31605319914,Queens,1391
2015-03-01,Sunset Park East,2.305,Brooklyn,14
2015-03-01,Sunset Park West,3.46513513514,Brooklyn,111
2015-03-01,Sutton Place/Turtle Bay North,2.4457578916,Manhattan,6716
2015-03-01,Times Sq/Theatre District,3.0582449047,Manhattan,12119
2015-03-01,TriBeCa/Civic Center,3.06117010385,Manhattan,6837
2015-03-01,Two Bridges/Seward Park,3.41451410658,Manhattan,1276
2015-03-01,UN/Turtle Bay South,2.59116719243,Manhattan,4121
2015-03-01,Union Sq,2.30909878844,Manhattan,10730
2015-03-01,University Heights/Morris Heights,3.82291666667,Bronx,24
2015-03-01,Upper East Side North,317.235851991,Manhattan,10094
2015-03-01,Upper East Side South,1.98652645273,Manhattan,9224
2015-03-01,Upper West Side North,2.4373255814,Manhattan,6708
2015-03-01,Upper West Side South,2.40918907607,Manhattan,9557
2015-03-01,Van Cortlandt Park,5.85,Bronx,2
2015-03-01,Van Cortlandt Village,5.25833333333,Bronx,6
2015-03-01,Van Nest/Morris Park,2.54285714286,Bronx,7
2015-03-01,Washington Heights North,3.5454,Manhattan,200
2015-03-01,Washington Heights South,3.81494974874,Manhattan,796
2015-03-01,West Brighton,1.5,Staten Island,1
2015-03-01,West Chelsea/Hudson Yards,2.70918344094,Manhattan,5266
2015-03-01,West Concourse,3.38793478261,Bronx,92
2015-03-01,West Farms/Bronx River,3.36176470588,Bronx,17
2015-03-01,West Village,2.52433680928,Manhattan,10261
2015-03-01,Westchester Village/Unionport,3.437,Bronx,10
2015-03-01,Westerleigh,4.3,Staten Island,5
2015-03-01,Whitestone,10.902,Queens,5
2015-03-01,Williamsbridge/Olinville,7.01333333333,Bronx,9
2015-03-01,Williamsburg (North Side),3.3857562826,Brooklyn,2109
2015-03-01,Williamsburg (South Side),3.27786495177,Brooklyn,1555
2015-03-01,Windsor Terrace,2.7912195122,Brooklyn,41
2015-03-01,Woodhaven,4.11117647059,Queens,17
2015-03-01,Woodlawn/Wakefield,2.511,Bronx,10
2015-03-01,Woodside,3.1515412844,Queens,545
2015-03-01,World Trade Center,3.98878861296,Manhattan,1651
2015-03-01,Yorkville East,2.69382386235,Manhattan,4417
2015-03-01,Yorkville West,2.51199377351,Manhattan,7709
2015-03-02,Allerton/Pelham Gardens,1.07,Bronx,1
2015-03-02,Alphabet City,2.67351895735,Manhattan,844
2015-03-02,Arden Heights,1.9,Staten Island,1
2015-03-02,Arrochar/Fort Wadsworth,0.85,Staten Island,4
2015-03-02,Astoria,2.998125,Queens,720
2015-03-02,Astoria Park,4.93333333333,Queens,3
2015-03-02,Auburndale,4.455,Queens,2
2015-03-02,Baisley Park,14.9649411765,Queens,85
2015-03-02,Bath Beach,1.5,Brooklyn,1
2015-03-02,Battery Park,4.51896907216,Manhattan,97
2015-03-02,Battery Park City,4.0229914056,Manhattan,3607
2015-03-02,Bay Ridge,4.69125,Brooklyn,24
2015-03-02,Bay Terrace/Fort Totten,3.54615384615,Queens,26
2015-03-02,Bayside,18.7,Queens,2
2015-03-02,Bedford,2.43818681319,Brooklyn,182
2015-03-02,Bedford Park,0.964285714286,Bronx,7
2015-03-02,Bellerose,4.865,Queens,2
2015-03-02,Belmont,3.584,Bronx,5
2015-03-02,Bensonhurst West,2.885,Brooklyn,20
2015-03-02,Bloomingdale,2.59497413793,Manhattan,1160
2015-03-02,Boerum Hill,3.87228174603,Brooklyn,504
2015-03-02,Borough Park,0.988333333333,Brooklyn,6
2015-03-02,Briarwood/Jamaica Hills,9.074,Queens,25
2015-03-02,Bronx Park,1.935,Bronx,2
2015-03-02,Bronxdale,4.24,Bronx,2
2015-03-02,Brooklyn Heights,4.51461956522,Brooklyn,552
2015-03-02,Brooklyn Navy Yard,1.81384615385,Brooklyn,13
2015-03-02,Brownsville,2.37142857143,Brooklyn,7
2015-03-02,Bushwick North,2.88819672131,Brooklyn,61
2015-03-02,Bushwick South,2.51581699346,Brooklyn,153
2015-03-02,Cambria Heights,1.45,Queens,2
2015-03-02,Canarsie,1.46,Brooklyn,4
2015-03-02,Carroll Gardens,3.81873900293,Brooklyn,341
2015-03-02,Central Harlem,2.51355651548,Manhattan,1389
2015-03-02,Central Harlem North,2.35789256198,Manhattan,726
2015-03-02,Central Park,2.18079173167,Manhattan,5128
2015-03-02,Chinatown,2.98368226601,Manhattan,812
2015-03-02,Claremont/Bathgate,2.35090909091,Bronx,11
2015-03-02,Clinton East,2.53609837952,Manhattan,10429
2015-03-02,Clinton Hill,2.94689814815,Brooklyn,216
2015-03-02,Clinton West,2.48766088117,Manhattan,3745
2015-03-02,Cobble Hill,4.03805882353,Brooklyn,340
2015-03-02,College Point,2.75833333333,Queens,6
2015-03-02,Columbia Street,4.115,Brooklyn,20
2015-03-02,Corona,4.11,Queens,9
2015-03-02,Crotona Park East,3.875,Bronx,4
2015-03-02,Crown Heights North,3.17138461538,Brooklyn,130
2015-03-02,Crown Heights South,3.70652173913,Brooklyn,23
2015-03-02,Cypress Hills,1.29,Brooklyn,2
2015-03-02,DUMBO/Vinegar Hill,3.78371428571,Brooklyn,210
2015-03-02,Downtown Brooklyn/MetroTech,4.08543352601,Brooklyn,519
2015-03-02,Dyker Heights,4.80333333333,Brooklyn,3
2015-03-02,East Chelsea,2.37925658906,Manhattan,8461
2015-03-02,East Concourse/Concourse Village,3.30705882353,Bronx,17
2015-03-02,East Elmhurst,8.34276190476,Queens,105
2015-03-02,East Flatbush/Farragut,13.815,Brooklyn,2
2015-03-02,East Flatbush/Remsen Village,2.254,Brooklyn,5
2015-03-02,East Flushing,11.71,Queens,1
2015-03-02,East Harlem North,2.54216071429,Manhattan,1680
2015-03-02,East Harlem South,2.49932349766,Manhattan,2779
2015-03-02,East New York,4.25933333333,Brooklyn,15
