pickup_datetime,BoroName,trip_distance,borough,count
2014-10-01,Alphabet City,2.67642736486,Manhattan,1184
2014-10-01,Arden Heights,0.1,Staten Island,1
2014-10-01,Astoria,3.09569186876,Queens,701
2014-10-01,Astoria Park,3.795,Queens,4
2014-10-01,Baisley Park,14.3517073171,Queens,41
2014-10-01,Battery Park,4.51801526718,Manhattan,131
2014-10-01,Battery Park City,4.07074563473,Manhattan,4238
2014-10-01,Bay Ridge,5.18,Brooklyn,21
2014-10-01,Bay Terrace/Fort Totten,15.0,Queens,1
2014-10-01,Bayside,4.355,Queens,2
2014-10-01,Bedford,2.62981012658,Brooklyn,158
2014-10-01,Bedford Park,1.95666666667,Bronx,3
2014-10-01,Bellerose,2.44285714286,Queens,7
2014-10-01,Belmont,1.79,Bronx,1
2014-10-01,Bensonhurst East,4.52,Brooklyn,4
2014-10-01,Bensonhurst West,5.21,Brooklyn,4
2014-10-01,Bloomingdale,2.59353120244,Manhattan,1314
2014-10-01,Boerum Hill,3.33472803347,Brooklyn,478
2014-10-01,Borough Park,2.33666666667,Brooklyn,45
2014-10-01,Briarwood/Jamaica Hills,8.00698113208,Queens,53
2014-10-01,Brighton Beach,9.845,Brooklyn,2
2014-10-01,Broad Channel,2.21,Queens,2
2014-10-01,Bronx Park,2.56,Bronx,1
2014-10-01,Bronxdale,8.1,Bronx,2
2014-10-01,Brooklyn Heights,4.30635,Brooklyn,600
2014-10-01,Brooklyn Navy Yard,2.99058823529,Brooklyn,17
2014-10-01,Brownsville,1.97714285714,Brooklyn,7
2014-10-01,Bushwick North,3.20851851852,Brooklyn,54
2014-10-01,Bushwick South,2.74244186047,Brooklyn,172
2014-10-01,Cambria Heights,6.27,Queens,1
2014-10-01,Canarsie,14.362,Brooklyn,5
2014-10-01,Carroll Gardens,3.63919254658,Brooklyn,322
2014-10-01,Central Harlem,2.63653543307,Manhattan,1143
2014-10-01,Central Harlem North,2.72570075758,Manhattan,528
2014-10-01,Central Park,2.13833501854,Manhattan,5934
2014-10-01,Chinatown,3.12290909091,Manhattan,990
2014-10-01,Claremont/Bathgate,2.25166666667,Bronx,6
2014-10-01,Clinton East,2.47440079704,Manhattan,14052
2014-10-01,Clinton Hill,2.9630952381,Brooklyn,168
2014-10-01,Clinton West,2.48171130952,Manhattan,4704
2014-10-01,Cobble Hill,4.41363036304,Brooklyn,303
2014-10-01,College Point,1.2,Queens,1
2014-10-01,Columbia Street,4.62527777778,Brooklyn,36
2014-10-01,Coney Island,1.7,Brooklyn,2
2014-10-01,Corona,3.01363636364,Queens,11
2014-10-01,Crotona Park East,3.355,Bronx,2
2014-10-01,Crown Heights North,3.68679389313,Brooklyn,131
2014-10-01,Crown Heights South,2.0625,Brooklyn,12
2014-10-01,DUMBO/Vinegar Hill,4.12236641221,Brooklyn,262
2014-10-01,Douglaston,1.1,Queens,1
2014-10-01,Downtown Brooklyn/MetroTech,4.09149606299,Brooklyn,508
2014-10-01,Dyker Heights,9.15,Brooklyn,2
2014-10-01,East Chelsea,2.40300717384,Manhattan,11988
2014-10-01,East Concourse/Concourse Village,2.52066666667,Bronx,15
2014-10-01,East Elmhurst,8.19117647059,Queens,68
2014-10-01,East Flatbush/Farragut,1.13333333333,Brooklyn,3
2014-10-01,East Flatbush/Remsen Village,1.0,Brooklyn,1
2014-10-01,East Flushing,1.2,Queens,1
2014-10-01,East Harlem North,2.65340517241,Manhattan,1160
2014-10-01,East Harlem South,2.41850860421,Manhattan,2615
2014-10-01,East New York,6.67,Brooklyn,8
2014-10-01,East New York/Pennsylvania Avenue,1.885,Brooklyn,2
2014-10-01,East Tremont,6.9475,Bronx,4
2014-10-01,East Village,2.50914976665,Manhattan,11785
2014-10-01,East Williamsburg,3.11219879518,Brooklyn,332
2014-10-01,Elmhurst,3.62009090909,Queens,110
2014-10-01,Elmhurst/Maspeth,3.72620689655,Queens,58
2014-10-01,Erasmus,2.88571428571,Brooklyn,7
2014-10-01,Far Rockaway,31.95,Queens,1
2014-10-01,Financial District North,4.43884414226,Manhattan,3824
2014-10-01,Financial District South,4.85838219327,Manhattan,1842
2014-10-01,Flatbush/Ditmas Park,4.62777777778,Brooklyn,45
2014-10-01,Flatiron,2.13046017699,Manhattan,9040
2014-10-01,Flatlands,0.9,Brooklyn,1
2014-10-01,Flushing,2.94535714286,Queens,28
2014-10-01,Flushing Meadows-Corona Park,9.75675675676,Queens,37
2014-10-01,Fordham South,2.03,Bronx,3
2014-10-01,Forest Hills,4.53407894737,Queens,76
2014-10-01,Fort Greene,3.38876456876,Brooklyn,429
2014-10-01,Fresh Meadows,3.6,Queens,1
2014-10-01,Garment District,2.20809571845,Manhattan,8922
2014-10-01,Glen Oaks,3.655,Queens,4
2014-10-01,Glendale,9.00333333333,Queens,3
2014-10-01,Gowanus,3.45126436782,Brooklyn,87
2014-10-01,Gramercy,2.15197096157,Manhattan,11502
2014-10-01,Green-Wood Cemetery,1.4,Brooklyn,1
2014-10-01,Greenpoint,3.26391949153,Brooklyn,472
2014-10-01,Greenwich Village North,2.15176119053,Manhattan,8534
2014-10-01,Greenwich Village South,2.45681226054,Manhattan,6525
2014-10-01,Hamilton Heights,3.20385041551,Manhattan,361
2014-10-01,Heartland Village/Todt Hill,0.4,Staten Island,1
2014-10-01,Highbridge,2.96545454545,Bronx,11
2014-10-01,Highbridge Park,0.77,Manhattan,1
2014-10-01,Hillcrest/Pomonok,9.94,Queens,2
2014-10-01,Homecrest,4.9,Brooklyn,2
2014-10-01,Howard Beach,12.75,Queens,1
2014-10-01,Hudson Sq,2.68488744076,Manhattan,3376
2014-10-01,Hunts Point,0.89,Bronx,2
2014-10-01,Inwood,4.91291666667,Manhattan,24
2014-10-01,Inwood Hill Park,0.56,Manhattan,1
2014-10-01,JFK Airport,16.1103336174,Queens,8213
2014-10-01,Jackson Heights,3.31712820513,Queens,195
2014-10-01,Jamaica,11.1690697674,Queens,43
2014-10-01,Jamaica Estates,31.7,Queens,1
2014-10-01,Kensington,3.26104166667,Brooklyn,48
2014-10-01,Kew Gardens,4.71529411765,Queens,17
2014-10-01,Kew Gardens Hills,2.96384615385,Queens,13
2014-10-01,Kingsbridge Heights,3.0,Bronx,2
2014-10-01,Kips Bay,2.27342585693,Manhattan,5368
2014-10-01,LaGuardia Airport,9.84172908535,Queens,9479
2014-10-01,Laurelton,0.0,Queens,1
2014-10-01,Lenox Hill East,2.48823863636,Manhattan,8800
2014-10-01,Lenox Hill West,2.05667941852,Manhattan,10456
2014-10-01,Lincoln Square East,2.18508445569,Manhattan,13439
2014-10-01,Lincoln Square West,2.21592775041,Manhattan,4872
2014-10-01,Little Italy/NoLiTa,2.67501832208,Manhattan,5185
2014-10-01,Long Island City/Hunters Point,2.89113673806,Queens,607
2014-10-01,Long Island City/Queens Plaza,2.6005631068,Queens,515
2014-10-01,Lower East Side,2.95138206739,Manhattan,5253
2014-10-01,Madison,3.75333333333,Brooklyn,3
2014-10-01,Manhattan Beach,9.18,Brooklyn,2
2014-10-01,Manhattan Valley,2.402337996,Manhattan,3503
2014-10-01,Manhattanville,2.88251870324,Manhattan,401
2014-10-01,Marble Hill,2.305,Manhattan,2
2014-10-01,Marine Park/Floyd Bennett Field,5.48,Brooklyn,1
2014-10-01,Marine Park/Mill Basin,5.32,Brooklyn,3
2014-10-01,Maspeth,4.74,Queens,12
2014-10-01,Meatpacking/West Village West,2.55003914894,Manhattan,5875
2014-10-01,Melrose South,3.41125,Bronx,16
2014-10-01,Middle Village,4.43,Queens,3
2014-10-01,Midtown Center,2.43490644026,Manhattan,17903
2014-10-01,Midtown East,2.41590985361,Manhattan,17283
2014-10-01,Midtown North,2.32117251073,Manhattan,13518
2014-10-01,Midtown South,2.33152589534,Manhattan,11141
2014-10-01,Midwood,4.198,Brooklyn,5
2014-10-01,Morningside Heights,2.70768883415,Manhattan,2436
2014-10-01,Morrisania/Melrose,2.99333333333,Bronx,6
2014-10-01,Mott Haven/Port Morris,2.45580645161,Bronx,93
2014-10-01,Mount Hope,1.45666666667,Bronx,3
2014-10-01,Murray Hill,2.25634953068,Manhattan,15661
2014-10-01,Murray Hill-Queens,0.796666666667,Queens,3
2014-10-01,Newark Airport,2.12857142857,EWR,21
2014-10-01,North Corona,2.455,Queens,12
2014-10-01,Norwood,1.06,Bronx,5
2014-10-01,Oakland Gardens,5.61,Queens,3
2014-10-01,Ocean Hill,2.947,Brooklyn,10
2014-10-01,Ocean Parkway South,0.425555555556,Brooklyn,9
2014-10-01,Old Astoria,3.37519434629,Queens,283
2014-10-01,Ozone Park,14.51,Queens,2
2014-10-01,Park Slope,3.53923351159,Brooklyn,561
2014-10-01,Parkchester,0.35,Bronx,2
2014-10-01,Pelham Bay Park,18.36,Bronx,1
2014-10-01,Pelham Parkway,12.38,Bronx,1
2014-10-01,Penn Station/Madison Sq West,2.2435071334,Manhattan,13598
2014-10-01,Prospect Heights,3.62484042553,Brooklyn,188
2014-10-01,Prospect Park,4.47176470588,Brooklyn,17
2014-10-01,Prospect-Lefferts Gardens,3.99103448276,Brooklyn,58
2014-10-01,Queens Village,8.19,Queens,4
2014-10-01,Queensboro Hill,4.91,Queens,2
2014-10-01,Queensbridge/Ravenswood,2.72416,Queens,125
2014-10-01,Randalls Island,6.41333333333,Manhattan,21
2014-10-01,Red Hook,5.00347826087,Brooklyn,23
2014-10-01,Rego Park,4.7776,Queens,50
2014-10-01,Richmond Hill,5.13733333333,Queens,15
2014-10-01,Ridgewood,4.00333333333,Queens,15
2014-10-01,Riverdale/North Riverdale/Fieldston,9.0,Bronx,1
2014-10-01,Rockaway Park,1.99,Queens,1
2014-10-01,Roosevelt Island,4.56222222222,Manhattan,27
2014-10-01,Rosedale,17.9,Queens,1
2014-10-01,Rossville/Woodrow,3.22,Staten Island,1
2014-10-01,Saint Albans,6.21,Queens,5
2014-10-01,Saint Michaels Cemetery/Woodside,0.640135135135,Queens,74
2014-10-01,Schuylerville/Edgewater Park,15.04,Bronx,2
2014-10-01,Seaport,4.01430555556,Manhattan,792
2014-10-01,Sheepshead Bay,15.99,Brooklyn,1
2014-10-01,SoHo,2.50084435166,Manhattan,4311
2014-10-01,Soundview/Bruckner,4.28666666667,Bronx,3
2014-10-01,Soundview/Castle Hill,3.17,Bronx,8
2014-10-01,South Jamaica,14.7002631579,Queens,38
2014-10-01,South Ozone Park,3.86739130435,Queens,23
2014-10-01,South Williamsburg,2.22515625,Brooklyn,64
2014-10-01,Springfield Gardens North,2.75,Queens,2
2014-10-01,Springfield Gardens South,9.85611111111,Queens,18
2014-10-01,Spuyten Duyvil/Kingsbridge,5.11833333333,Bronx,6
2014-10-01,Stapleton,5.38,Staten Island,3
2014-10-01,Steinway,3.6113,Queens,300
2014-10-01,Stuy Town/Peter Cooper Village,2.45580775444,Manhattan,1238
2014-10-01,Stuyvesant Heights,2.56442307692,Brooklyn,52
2014-10-01,Sunnyside,3.09106382979,Queens,705
2014-10-01,Sunset Park East,2.34625,Brooklyn,8
2014-10-01,Sunset Park West,3.39974358974,Brooklyn,39
2014-10-01,Sutton Place/Turtle Bay North,2.22726008345,Manhattan,9347
2014-10-01,Times Sq/Theatre District,2.76406333937,Manhattan,16009
2014-10-01,TriBeCa/Civic Center,3.09448040016,Manhattan,9796
2014-10-01,Two Bridges/Seward Park,3.39706422018,Manhattan,763
2014-10-01,UN/Turtle Bay South,2.47996849943,Manhattan,6984
2014-10-01,Union Sq,2.13080714958,Manhattan,15945
2014-10-01,University Heights/Morris Heights,6.53333333333,Bronx,3
2014-10-01,Upper East Side North,2.00288071441,Manhattan,16909
2014-10-01,Upper East Side South,1.80457996107,Manhattan,19522
2014-10-01,Upper West Side North,2.20268406223,Manhattan,8163
2014-10-01,Upper West Side South,2.16777175464,Manhattan,10515
2014-10-01,Van Cortlandt Park,1.1,Bronx,1
2014-10-01,Van Cortlandt Village,1.88625,Bronx,8
2014-10-01,Van Nest/Morris Park,1.688,Bronx,5
2014-10-01,Washington Heights North,4.27917647059,Manhattan,85
2014-10-01,Washington Heights South,4.16807799443,Manhattan,359
2014-10-01,West Chelsea/Hudson Yards,2.41567324691,Manhattan,6788
2014-10-01,West Concourse,2.69142857143,Bronx,35
2014-10-01,West Farms/Bronx River,0.39,Bronx,2
2014-10-01,West Village,2.34584549545,Manhattan,9113
2014-10-01,Westchester Village/Unionport,7.0475,Bronx,4
2014-10-01,Whitestone,10.9833333333,Queens,3
2014-10-01,Willets Point,2.08571428571,Queens,14
2014-10-01,Williamsbridge/Olinville,3.0,Bronx,1
2014-10-01,Williamsburg (North Side),3.19309327037,Brooklyn,847
2014-10-01,Williamsburg (South Side),2.97516566265,Brooklyn,664
2014-10-01,Windsor Terrace,3.3724,Brooklyn,25
2014-10-01,Woodhaven,2.90833333333,Queens,6
2014-10-01,Woodside,3.75929577465,Queens,213
2014-10-01,World Trade Center,4.34743257261,Manhattan,1928
2014-10-01,Yorkville East,2.50344177093,Manhattan,5195
2014-10-01,Yorkville West,2.39778876404,Manhattan,6675
2014-10-02,Alphabet City,2.69473062731,Manhattan,1355
2014-10-02,Astoria,3.28504373178,Queens,686
2014-10-02,Astoria Park,2.68666666667,Queens,3
2014-10-02,Auburndale,0.4,Queens,1
2014-10-02,Baisley Park,15.711969697,Queens,66
2014-10-02,Bath Beach,13.625,Brooklyn,2
2014-10-02,Battery Park,4.9201875,Manhattan,160
2014-10-02,Battery Park City,4.18362612095,Manhattan,4349
2014-10-02,Bay Ridge,3.645,Brooklyn,30
2014-10-02,Bayside,12.85,Queens,1
2014-10-02,Bedford,3.03127071823,Brooklyn,181
2014-10-02,Bedford Park,1.26666666667,Bronx,3
2014-10-02,Bellerose,2.26,Queens,5
2014-10-02,Belmont,1.3,Bronx,1
2014-10-02,Bensonhurst East,0.0,Brooklyn,1
2014-10-02,Bensonhurst West,2.72166666667,Brooklyn,6
2014-10-02,Bloomingdale,2.71906614786,Manhattan,1285
2014-10-02,Boerum Hill,3.49313432836,Brooklyn,536
2014-10-02,Borough Park,2.3432,Brooklyn,50
2014-10-02,Briarwood/Jamaica Hills,8.61107142857,Queens,28
2014-10-02,Bronx Park,4.46333333333,Bronx,3
2014-10-02,Brooklyn Heights,4.33861189802,Brooklyn,706
2014-10-02,Brooklyn Navy Yard,2.58166666667,Brooklyn,12
2014-10-02,Brownsville,1.97,Brooklyn,2
2014-10-02,Bushwick North,3.22677419355,Brooklyn,62
2014-10-02,Bushwick South,3.17959731544,Brooklyn,149
2014-10-02,Cambria Heights,0.975,Queens,2
2014-10-02,Canarsie,4.51,Brooklyn,4
2014-10-02,Carroll Gardens,3.95226586103,Brooklyn,331
2014-10-02,Central Harlem,2.55341145833,Manhattan,1152
2014-10-02,Central Harlem North,2.92214285714,Manhattan,490
2014-10-02,Central Park,2.18731269052,Manhattan,6233
2014-10-02,Chinatown,3.10143468951,Manhattan,934
2014-10-02,City Island,8.5,Bronx,1
2014-10-02,Claremont/Bathgate,1.55,Bronx,1
2014-10-02,Clinton East,2.50393429433,Manhattan,14915
2014-10-02,Clinton Hill,2.47769230769,Brooklyn,208
2014-10-02,Clinton West,2.50585090198,Manhattan,4601
2014-10-02,Co-Op City,5.27,Bronx,2
2014-10-02,Cobble Hill,3.8036565097,Brooklyn,361
2014-10-02,College Point,2.53666666667,Queens,3
2014-10-02,Columbia Street,4.19571428571,Brooklyn,42
2014-10-02,Corona,3.88833333333,Queens,18
2014-10-02,Crotona Park East,7.0,Bronx,3
2014-10-02,Crown Heights North,3.27495327103,Brooklyn,107
