dropoff_datetime,zone,trip_distance,count,borough
2015-02-01,Allerton/Pelham Gardens,13.5103571429,28,Bronx
2015-02-01,Alphabet City,2.17063198324,2864,Manhattan
2015-02-01,Arden Heights,27.06,2,Staten Island
2015-02-01,Arrochar/Fort Wadsworth,13.9666666667,9,Staten Island
2015-02-01,Astoria,4.48652564957,3002,Queens
2015-02-01,Astoria Park,3.52666666667,15,Queens
2015-02-01,Auburndale,12.3205555556,18,Queens
2015-02-01,Baisley Park,6.24463917526,97,Queens
2015-02-01,Bath Beach,13.094137931,29,Brooklyn
2015-02-01,Battery Park,4.29771604938,162,Manhattan
2015-02-01,Battery Park City,3.88167832168,3003,Manhattan
2015-02-01,Bay Ridge,11.3905641026,390,Brooklyn
2015-02-01,Bay Terrace/Fort Totten,13.0104166667,24,Queens
2015-02-01,Bayside,13.7129090909,55,Queens
2015-02-01,Bedford,4.58596646072,1133,Brooklyn
2015-02-01,Bedford Park,10.5352,75,Bronx
2015-02-01,Bellerose,14.43,22,Queens
2015-02-01,Belmont,10.618372093,43,Bronx
2015-02-01,Bensonhurst East,13.4788679245,53,Brooklyn
2015-02-01,Bensonhurst West,12.4960416667,96,Brooklyn
2015-02-01,Bloomfield/Emerson Hill,16.9622222222,9,Staten Island
2015-02-01,Bloomingdale,3.05504836759,1654,Manhattan
2015-02-01,Boerum Hill,4.80579545455,968,Brooklyn
2015-02-01,Borough Park,12.7188636364,88,Brooklyn
2015-02-01,Breezy Point/Fort Tilden/Riis Beach,16.64,2,Queens
2015-02-01,Briarwood/Jamaica Hills,9.83386792453,106,Queens
2015-02-01,Brighton Beach,16.1054285714,35,Brooklyn
2015-02-01,Broad Channel,12.742,5,Queens
2015-02-01,Bronx Park,10.6541666667,12,Bronx
2015-02-01,Bronxdale,11.692244898,49,Bronx
2015-02-01,Brooklyn Heights,4.9588778626,1310,Brooklyn
2015-02-01,Brooklyn Navy Yard,4.94,47,Brooklyn
2015-02-01,Brownsville,7.09275362319,69,Brooklyn
2015-02-01,Bushwick North,5.24356651376,872,Brooklyn
2015-02-01,Bushwick South,4.91468677494,1293,Brooklyn
2015-02-01,Cambria Heights,10.315,20,Queens
2015-02-01,Canarsie,10.4586153846,65,Brooklyn
2015-02-01,Carroll Gardens,5.49783417936,591,Brooklyn
2015-02-01,Central Harlem,3.28330263576,3149,Manhattan
2015-02-01,Central Harlem North,4.45037004405,2270,Manhattan
2015-02-01,Central Park,2.25660834791,4001,Manhattan
2015-02-01,Charleston/Tottenville,33.5,1,Staten Island
2015-02-01,Chinatown,2.40003197442,1251,Manhattan
2015-02-01,City Island,16.2328571429,7,Bronx
2015-02-01,Claremont/Bathgate,7.911875,32,Bronx
2015-02-01,Clinton East,2.23232681302,11707,Manhattan
2015-02-01,Clinton Hill,24.7789612403,1290,Brooklyn
2015-02-01,Clinton West,2.24948996656,4784,Manhattan
2015-02-01,Co-Op City,14.4225,28,Bronx
2015-02-01,Cobble Hill,5.93243589744,390,Brooklyn
2015-02-01,College Point,10.486,40,Queens
2015-02-01,Columbia Street,5.721875,160,Brooklyn
2015-02-01,Coney Island,14.0935135135,37,Brooklyn
2015-02-01,Corona,6.65144654088,159,Queens
2015-02-01,Country Club,13.053,10,Bronx
2015-02-01,Crotona Park,8.67,3,Bronx
2015-02-01,Crotona Park East,7.8624,25,Bronx
2015-02-01,Crown Heights North,5.41671146245,1265,Brooklyn
2015-02-01,Crown Heights South,6.10843853821,301,Brooklyn
2015-02-01,Cypress Hills,9.18880952381,42,Brooklyn
2015-02-01,DUMBO/Vinegar Hill,4.3132155477,566,Brooklyn
2015-02-01,Douglaston,14.4226315789,19,Queens
2015-02-01,Downtown Brooklyn/MetroTech,4.80270911361,801,Brooklyn
2015-02-01,Dyker Heights,11.2275362319,69,Brooklyn
2015-02-01,East Chelsea,2.01260648193,10213,Manhattan
2015-02-01,East Concourse/Concourse Village,6.79928176796,181,Bronx
2015-02-01,East Elmhurst,6.025390625,128,Queens
2015-02-01,East Flatbush/Farragut,8.6749382716,81,Brooklyn
2015-02-01,East Flatbush/Remsen Village,7.81589285714,56,Brooklyn
2015-02-01,East Flushing,10.37125,32,Queens
2015-02-01,East Harlem North,3.19142681048,3245,Manhattan
2015-02-01,East Harlem South,2.81083218707,4362,Manhattan
