dropoff_datetime,zone,trip_distance,count,borough
2014-04-30,Chinatown,1.2,1,Manhattan
2014-04-30,East Village,0.7,1,Manhattan
2014-04-30,West Chelsea/Hudson Yards,0.6,1,Manhattan
2014-04-30,West Village,1.69722222222,36,Manhattan
2014-05-01,Allerton/Pelham Gardens,14.9892592593,27,Bronx
2014-05-01,Alphabet City,2.55389783709,2173,Manhattan
2014-05-01,Arden Heights,30.63,1,Staten Island
2014-05-01,Arrochar/Fort Wadsworth,13.1825,4,Staten Island
2014-05-01,Astoria,4.7357763646,1887,Queens
2014-05-01,Astoria Park,5.21,12,Queens
2014-05-01,Auburndale,12.02,21,Queens
2014-05-01,Baisley Park,6.64349056604,106,Queens
2014-05-01,Bath Beach,15.1468,25,Brooklyn
2014-05-01,Battery Park,3.82807065217,368,Manhattan
2014-05-01,Battery Park City,4.03440866873,4845,Manhattan
2014-05-01,Bay Ridge,12.0740361446,332,Brooklyn
2014-05-01,Bay Terrace/Fort Totten,12.1553571429,28,Queens
2014-05-01,Bayside,14.1775,60,Queens
2014-05-01,Bedford,5.4380044843,892,Brooklyn
2014-05-01,Bedford Park,10.8268888889,45,Bronx
2014-05-01,Bellerose,12.875,28,Queens
2014-05-01,Belmont,10.4479310345,29,Bronx
2014-05-01,Bensonhurst East,13.2323188406,69,Brooklyn
2014-05-01,Bensonhurst West,14.2836111111,72,Brooklyn
2014-05-01,Bloomfield/Emerson Hill,23.165,8,Staten Island
2014-05-01,Bloomingdale,2.94808248915,1382,Manhattan
2014-05-01,Boerum Hill,5.3835971223,973,Brooklyn
2014-05-01,Borough Park,11.8992857143,98,Brooklyn
2014-05-01,Breezy Point/Fort Tilden/Riis Beach,18.2733333333,3,Queens
2014-05-01,Briarwood/Jamaica Hills,8.6064,100,Queens
2014-05-01,Brighton Beach,15.9194871795,39,Brooklyn
2014-05-01,Bronx Park,12.415,16,Bronx
2014-05-01,Bronxdale,12.7536,25,Bronx
2014-05-01,Brooklyn Heights,4.91071780436,1421,Brooklyn
2014-05-01,Brooklyn Navy Yard,4.83595744681,94,Brooklyn
2014-05-01,Brownsville,7.85935483871,31,Brooklyn
2014-05-01,Bushwick North,5.85711618257,482,Brooklyn
2014-05-01,Bushwick South,5.26247086247,858,Brooklyn
2014-05-01,Cambria Heights,10.243,10,Queens
2014-05-01,Canarsie,10.80484375,64,Brooklyn
2014-05-01,Carroll Gardens,5.96004724409,635,Brooklyn
2014-05-01,Central Harlem,3.38479877515,2286,Manhattan
2014-05-01,Central Harlem North,4.70050185874,1614,Manhattan
2014-05-01,Central Park,2.13119678176,5966,Manhattan
2014-05-01,Charleston/Tottenville,28.0975,4,Staten Island
2014-05-01,Chinatown,3.01422277639,1203,Manhattan
2014-05-01,City Island,17.93,4,Bronx
2014-05-01,Claremont/Bathgate,8.04517241379,29,Bronx
2014-05-01,Clinton East,2.47858037578,11496,Manhattan
2014-05-01,Clinton Hill,5.11481515712,1082,Brooklyn
2014-05-01,Clinton West,2.17689140089,4954,Manhattan
2014-05-01,Co-Op City,16.5257142857,21,Bronx
2014-05-01,Cobble Hill,5.5614797136,419,Brooklyn
2014-05-01,College Point,9.02717948718,39,Queens
2014-05-01,Columbia Street,5.97373333333,150,Brooklyn
2014-05-01,Coney Island,15.4071428571,21,Brooklyn
2014-05-01,Corona,7.46515151515,99,Queens
2014-05-01,Country Club,13.194,10,Bronx
2014-05-01,Crotona Park,6.065,2,Bronx
2014-05-01,Crotona Park East,10.4017647059,17,Bronx
2014-05-01,Crown Heights North,6.18144690782,857,Brooklyn
2014-05-01,Crown Heights South,6.60843601896,211,Brooklyn
2014-05-01,Cypress Hills,9.12428571429,42,Brooklyn
2014-05-01,DUMBO/Vinegar Hill,4.50709366391,726,Brooklyn
2014-05-01,Douglaston,13.3309375,32,Queens
2014-05-01,Downtown Brooklyn/MetroTech,5.27761261261,888,Brooklyn
2014-05-01,Dyker Heights,11.8531428571,70,Brooklyn
2014-05-01,East Chelsea,2.09601949025,12006,Manhattan
2014-05-01,East Concourse/Concourse Village,7.27536231884,138,Bronx
2014-05-01,East Elmhurst,7.45766393443,244,Queens
2014-05-01,East Flatbush/Farragut,8.0319047619,63,Brooklyn
2014-05-01,East Flatbush/Remsen Village,9.29036363636,55,Brooklyn
2014-05-01,East Flushing,9.701875,32,Queens
2014-05-01,East Harlem North,3.1249784792,2788,Manhattan
2014-05-01,East Harlem South,2.55191529314,4793,Manhattan
2014-05-01,East New York,8.83963855422,83,Brooklyn
2014-05-01,East New York/Pennsylvania Avenue,7.95466666667,15,Brooklyn
2014-05-01,East Tremont,10.3557692308,26,Bronx
2014-05-01,East Village,2.26423487544,10678,Manhattan
2014-05-01,East Williamsburg,4.61493049877,1223,Brooklyn
2014-05-01,Eastchester,14.6775,16,Bronx
2014-05-01,Elmhurst,6.03031847134,314,Queens
2014-05-01,Elmhurst/Maspeth,5.76828571429,175,Queens
2014-05-01,Eltingville/Annadale/Prince's Bay,27.285,2,Staten Island
2014-05-01,Erasmus,8.73959183673,49,Brooklyn
2014-05-01,Far Rockaway,13.5784210526,19,Queens
2014-05-01,Financial District North,4.39505030181,3976,Manhattan
2014-05-01,Financial District South,4.83881178707,2104,Manhattan
2014-05-01,Flatbush/Ditmas Park,8.88502347418,426,Brooklyn
2014-05-01,Flatiron,2.06712395048,7027,Manhattan
2014-05-01,Flatlands,10.4184285714,70,Brooklyn
2014-05-01,Flushing,7.98121546961,181,Queens
2014-05-01,Flushing Meadows-Corona Park,8.2024137931,58,Queens
2014-05-01,Fordham South,10.6652380952,21,Bronx
2014-05-01,Forest Hills,8.18015929204,565,Queens
2014-05-01,Forest Park/Highland Park,9.21166666667,6,Queens
2014-05-01,Fort Greene,4.65232876712,876,Brooklyn
2014-05-01,Fresh Meadows,10.4111363636,44,Queens
2014-05-01,Freshkills Park,1.8,1,Staten Island
2014-05-01,Garment District,1.96635252366,7608,Manhattan
2014-05-01,Glen Oaks,14.3172,25,Queens
2014-05-01,Glendale,8.43450980392,51,Queens
2014-05-01,Gowanus,5.77023952096,334,Brooklyn
2014-05-01,Gramercy,2.00611408026,10291,Manhattan
2014-05-01,Gravesend,14.6093333333,15,Brooklyn
2014-05-01,Great Kills,21.5775,4,Staten Island
2014-05-01,Green-Wood Cemetery,11.0914285714,7,Brooklyn
2014-05-01,Greenpoint,4.48231799651,1717,Brooklyn
2014-05-01,Greenwich Village North,1.99511847065,7428,Manhattan
2014-05-01,Greenwich Village South,2.13012718601,5661,Manhattan
2014-05-01,Grymes Hill/Clifton,14.35,3,Staten Island
2014-05-01,Hamilton Heights,4.9627430911,977,Manhattan
2014-05-01,Hammels/Arverne,14.946,5,Queens
2014-05-01,Heartland Village/Todt Hill,24.7275,4,Staten Island
2014-05-01,Highbridge,7.9305952381,84,Bronx
2014-05-01,Highbridge Park,8.35142857143,21,Manhattan
2014-05-01,Hillcrest/Pomonok,9.87947368421,57,Queens
2014-05-01,Hollis,9.66785714286,14,Queens
2014-05-01,Homecrest,13.3226666667,60,Brooklyn
2014-05-01,Howard Beach,9.44903225806,31,Queens
2014-05-01,Hudson Sq,2.52055431666,3139,Manhattan
2014-05-01,Hunts Point,6.966,55,Bronx
2014-05-01,Inwood,9.23318996416,279,Manhattan
2014-05-01,Inwood Hill Park,9.72457142857,35,Manhattan
2014-05-01,JFK Airport,16.0368785372,4594,Queens
2014-05-01,Jackson Heights,6.09172011662,686,Queens
2014-05-01,Jamaica,8.42405660377,106,Queens
2014-05-01,Jamaica Estates,10.8388679245,53,Queens
2014-05-01,Kensington,8.27281045752,153,Brooklyn
2014-05-01,Kew Gardens,8.52929292929,99,Queens
2014-05-01,Kew Gardens Hills,9.28505882353,85,Queens
2014-05-01,Kingsbridge Heights,10.5432,50,Bronx
2014-05-01,Kips Bay,2.04087143093,6059,Manhattan
2014-05-01,LaGuardia Airport,9.85959263103,7708,Queens
2014-05-01,Laurelton,6.7815,20,Queens
2014-05-01,Lenox Hill East,2.29743294118,8500,Manhattan
2014-05-01,Lenox Hill West,2.11276018536,10358,Manhattan
2014-05-01,Lincoln Square East,2.15098604651,11825,Manhattan
2014-05-01,Lincoln Square West,2.32418192443,5134,Manhattan
2014-05-01,Little Italy/NoLiTa,2.50724226254,4685,Manhattan
2014-05-01,Long Island City/Hunters Point,3.84349967596,1543,Queens
2014-05-01,Long Island City/Queens Plaza,3.58985480944,551,Queens
2014-05-01,Longwood,8.57583333333,24,Bronx
2014-05-01,Lower East Side,2.64079065588,4452,Manhattan
2014-05-01,Madison,14.0313157895,38,Brooklyn
2014-05-01,Manhattan Beach,15.693125,16,Brooklyn
2014-05-01,Manhattan Valley,2.80009219422,3254,Manhattan
2014-05-01,Manhattanville,3.84327844311,668,Manhattan
2014-05-01,Marble Hill,9.69315789474,19,Manhattan
2014-05-01,Marine Park/Floyd Bennett Field,12.846,5,Brooklyn
2014-05-01,Marine Park/Mill Basin,14.72,45,Brooklyn
2014-05-01,Mariners Harbor,19.83875,8,Staten Island
2014-05-01,Maspeth,6.51376923077,130,Queens
2014-05-01,Meatpacking/West Village West,2.30105958079,6059,Manhattan
2014-05-01,Melrose South,6.44745454545,110,Bronx
2014-05-01,Middle Village,8.11806451613,124,Queens
2014-05-01,Midtown Center,2.14074404901,21383,Manhattan
2014-05-01,Midtown East,2.36799778115,17126,Manhattan
2014-05-01,Midtown North,2.30578547698,12642,Manhattan
2014-05-01,Midtown South,2.23961839254,10613,Manhattan
2014-05-01,Midwood,11.828021978,91,Brooklyn
2014-05-01,Morningside Heights,3.01919606855,3968,Manhattan
2014-05-01,Morrisania/Melrose,5.95702702703,37,Bronx
2014-05-01,Mott Haven/Port Morris,4.72434027778,288,Bronx
2014-05-01,Mount Hope,10.1223529412,68,Bronx
2014-05-01,Murray Hill,2.13685698414,16201,Manhattan
2014-05-01,Murray Hill-Queens,9.9196,50,Queens
2014-05-01,New Dorp/Midland Beach,21.52,2,Staten Island
2014-05-01,Newark Airport,16.9472914286,875,EWR
2014-05-01,North Corona,5.59661290323,124,Queens
2014-05-01,Norwood,12.9457446809,47,Bronx
2014-05-01,Oakland Gardens,12.7702272727,44,Queens
2014-05-01,Oakwood,22.6,1,Staten Island
2014-05-01,Ocean Hill,7.21623376623,77,Brooklyn
2014-05-01,Ocean Parkway South,11.8620454545,44,Brooklyn
2014-05-01,Old Astoria,4.78379705401,611,Queens
2014-05-01,Ozone Park,9.848,40,Queens
2014-05-01,Park Slope,6.40845454545,1870,Brooklyn
2014-05-01,Parkchester,11.9220408163,49,Bronx
2014-05-01,Pelham Bay,13.4192307692,13,Bronx
2014-05-01,Pelham Bay Park,17.0066666667,3,Bronx
2014-05-01,Pelham Parkway,12.9709756098,41,Bronx
2014-05-01,Penn Station/Madison Sq West,1.96164520007,11646,Manhattan
2014-05-01,Port Richmond,16.1,1,Staten Island
2014-05-01,Prospect Heights,5.89695431472,591,Brooklyn
2014-05-01,Prospect Park,6.53861111111,72,Brooklyn
2014-05-01,Prospect-Lefferts Gardens,7.04740740741,324,Brooklyn
2014-05-01,Queens Village,11.2915384615,39,Queens
2014-05-01,Queensboro Hill,9.0246875,32,Queens
2014-05-01,Queensbridge/Ravenswood,3.00216326531,245,Queens
2014-05-01,Randalls Island,6.20295454545,44,Manhattan
2014-05-01,Red Hook,5.37502994012,167,Brooklyn
2014-05-01,Rego Park,7.58497142857,175,Queens
2014-05-01,Richmond Hill,8.64081081081,74,Queens
2014-05-01,Ridgewood,6.63794759825,229,Queens
2014-05-01,Riverdale/North Riverdale/Fieldston,11.9019354839,186,Bronx
2014-05-01,Rockaway Park,15.0525,12,Queens
2014-05-01,Roosevelt Island,5.88145833333,192,Manhattan
2014-05-01,Rosedale,7.29380952381,42,Queens
2014-05-01,Rossville/Woodrow,19.4025,4,Staten Island
2014-05-01,Saint Albans,8.98702702703,37,Queens
2014-05-01,Saint George/New Brighton,18.257,10,Staten Island
2014-05-01,Saint Michaels Cemetery/Woodside,1.22959459459,74,Queens
2014-05-01,Schuylerville/Edgewater Park,12.1629824561,57,Bronx
2014-05-01,Seaport,3.76590484282,1177,Manhattan
2014-05-01,Sheepshead Bay,14.5795238095,42,Brooklyn
2014-05-01,SoHo,2.41220768766,4969,Manhattan
