pickup_datetime,BoroName,trip_distance,borough,count
2015-08-01,Allerton/Pelham Gardens,4.025,Bronx,2
2015-08-01,Alphabet City,2.87683914511,Manhattan,1778
2015-08-01,Arrochar/Fort Wadsworth,14.545,Staten Island,2
2015-08-01,Astoria,3.10765805877,Queens,1123
2015-08-01,Astoria Park,3.84222222222,Queens,9
2015-08-01,Baisley Park,14.5478666667,Queens,75
2015-08-01,Bath Beach,3.2,Brooklyn,1
2015-08-01,Battery Park,4.385795053,Manhattan,283
2015-08-01,Battery Park City,3.89475512996,Manhattan,3655
2015-08-01,Bay Ridge,4.838,Brooklyn,20
2015-08-01,Bay Terrace/Fort Totten,0.0,Queens,1
2015-08-01,Bayside,2.3525,Queens,4
2015-08-01,Bedford,2.9221969697,Brooklyn,264
2015-08-01,Bedford Park,4.304,Bronx,5
2015-08-01,Bellerose,5.71333333333,Queens,3
2015-08-01,Belmont,3.968,Bronx,5
2015-08-01,Bensonhurst East,4.24,Brooklyn,4
2015-08-01,Bensonhurst West,3.05153846154,Brooklyn,13
2015-08-01,Bloomfield/Emerson Hill,4.0,Staten Island,2
2015-08-01,Bloomingdale,2.84638351556,Manhattan,1189
2015-08-01,Boerum Hill,3.45880174292,Brooklyn,459
2015-08-01,Borough Park,2.32666666667,Brooklyn,6
2015-08-01,Briarwood/Jamaica Hills,7.48909090909,Queens,33
2015-08-01,Brighton Beach,5.76333333333,Brooklyn,3
2015-08-01,Bronx Park,4.0,Bronx,4
2015-08-01,Bronxdale,3.28333333333,Bronx,3
2015-08-01,Brooklyn Heights,4.22229166667,Brooklyn,432
2015-08-01,Brooklyn Navy Yard,2.525,Brooklyn,10
2015-08-01,Brownsville,1.82,Brooklyn,9
2015-08-01,Bushwick North,3.50634285714,Brooklyn,175
2015-08-01,Bushwick South,3.37407124682,Brooklyn,393
2015-08-01,Cambria Heights,3.765,Queens,2
2015-08-01,Canarsie,3.29875,Brooklyn,8
2015-08-01,Carroll Gardens,3.99899598394,Brooklyn,249
2015-08-01,Central Harlem,2.89532340862,Manhattan,1948
2015-08-01,Central Harlem North,2.96360042735,Manhattan,936
2015-08-01,Central Park,2.3724083319,Manhattan,5809
2015-08-01,Chinatown,3.0699726776,Manhattan,1098
2015-08-01,Claremont/Bathgate,3.55666666667,Bronx,6
2015-08-01,Clinton East,2.68457303611,Manhattan,14041
2015-08-01,Clinton Hill,2.98866449511,Brooklyn,307
2015-08-01,Clinton West,2.70938846154,Manhattan,5200
2015-08-01,Co-Op City,7.04,Bronx,5
2015-08-01,Cobble Hill,3.59204081633,Brooklyn,196
2015-08-01,College Point,2.215,Queens,6
2015-08-01,Columbia Street,4.00955555556,Brooklyn,45
2015-08-01,Coney Island,5.90777777778,Brooklyn,9
2015-08-01,Corona,4.7764,Queens,25
2015-08-01,Crotona Park East,3.4875,Bronx,4
2015-08-01,Crown Heights North,3.16955665025,Brooklyn,203
2015-08-01,Crown Heights South,3.064,Brooklyn,40
2015-08-01,Cypress Hills,5.55857142857,Brooklyn,7
2015-08-01,DUMBO/Vinegar Hill,3.5747826087,Brooklyn,184
2015-08-01,Douglaston,11.9633333333,Queens,3
2015-08-01,Downtown Brooklyn/MetroTech,3.72095726496,Brooklyn,585
2015-08-01,Dyker Heights,2.36047619048,Brooklyn,21
2015-08-01,East Chelsea,2.48831219332,Manhattan,10801
2015-08-01,East Concourse/Concourse Village,3.32291666667,Bronx,24
2015-08-01,East Elmhurst,7.970625,Queens,64
2015-08-01,East Flatbush/Farragut,2.0525,Brooklyn,8
2015-08-01,East Flatbush/Remsen Village,2.21,Brooklyn,8
2015-08-01,East Flushing,6.01,Queens,4
2015-08-01,East Harlem North,2.77952465835,Manhattan,1683
