pickup_datetime,BoroName,trip_distance,borough,count
2015-01-01,Allerton/Pelham Gardens,9.285,Bronx,6
2015-01-01,Alphabet City,3.25915879017,Manhattan,2116
2015-01-01,Astoria,3.37719269777,Queens,2465
2015-01-01,Astoria Park,3.22555555556,Queens,9
2015-01-01,Auburndale,5.976,Queens,5
2015-01-01,Baisley Park,13.7724,Queens,25
2015-01-01,Bath Beach,2.5675,Brooklyn,8
2015-01-01,Battery Park,4.79081395349,Manhattan,258
2015-01-01,Battery Park City,4.35733307302,Manhattan,2561
2015-01-01,Bay Ridge,5.08838709677,Brooklyn,93
2015-01-01,Bay Terrace/Fort Totten,1.1,Queens,1
2015-01-01,Bayside,4.803,Queens,10
2015-01-01,Bedford,3.54695172414,Brooklyn,725
2015-01-01,Bedford Park,3.29290322581,Bronx,31
2015-01-01,Bellerose,2.2525,Queens,4
2015-01-01,Belmont,3.546875,Bronx,16
2015-01-01,Bensonhurst East,1.865,Brooklyn,6
2015-01-01,Bensonhurst West,6.33571428571,Brooklyn,21
2015-01-01,Bloomfield/Emerson Hill,0.0,Staten Island,1
2015-01-01,Bloomingdale,3.12061886792,Manhattan,1325
2015-01-01,Boerum Hill,3.68558459422,Brooklyn,727
2015-01-01,Borough Park,3.6325,Brooklyn,12
2015-01-01,Briarwood/Jamaica Hills,4.27372093023,Queens,43
2015-01-01,Brighton Beach,3.04133333333,Brooklyn,15
2015-01-01,Bronx Park,10.15,Bronx,4
2015-01-01,Bronxdale,2.11,Bronx,5
2015-01-01,Brooklyn Heights,4.43262809917,Brooklyn,605
2015-01-01,Brooklyn Navy Yard,2.04636363636,Brooklyn,11
2015-01-01,Brownsville,4.46333333333,Brooklyn,9
2015-01-01,Bushwick North,3.97269333333,Brooklyn,750
2015-01-01,Bushwick South,3.35041176471,Brooklyn,1020
2015-01-01,Cambria Heights,20.0066666667,Queens,3
2015-01-01,Canarsie,3.5975,Brooklyn,12
2015-01-01,Carroll Gardens,3.96015659955,Brooklyn,447
2015-01-01,Central Harlem,2.88699415826,Manhattan,1883
