dropoff_datetime,zone,trip_distance,count,borough
2014-04-30,West Village,1.7,27,Manhattan
2014-06-15,Gramercy,8.5,1,Manhattan
2014-07-01,Allerton/Pelham Gardens,15.0347619048,21,Bronx
2014-07-01,Alphabet City,2.4809984068,1883,Manhattan
2014-07-01,Arden Heights,26.76,1,Staten Island
2014-07-01,Arrochar/Fort Wadsworth,13.555,8,Staten Island
2014-07-01,Astoria,4.60913427562,1698,Queens
2014-07-01,Astoria Park,5.26857142857,14,Queens
2014-07-01,Auburndale,11.9290909091,22,Queens
2014-07-01,Baisley Park,7.09822429907,107,Queens
2014-07-01,Bath Beach,14.0869230769,39,Brooklyn
2014-07-01,Battery Park,4.14690631808,459,Manhattan
2014-07-01,Battery Park City,4.02711578947,4275,Manhattan
2014-07-01,Bay Ridge,11.954,320,Brooklyn
2014-07-01,Bay Terrace/Fort Totten,12.6491304348,23,Queens
2014-07-01,Bayside,12.5339130435,46,Queens
2014-07-01,Bedford,5.26083936324,691,Brooklyn
2014-07-01,Bedford Park,12.6728846154,52,Bronx
2014-07-01,Bellerose,10.286875,16,Queens
2014-07-01,Belmont,12.948,30,Bronx
2014-07-01,Bensonhurst East,13.7890697674,43,Brooklyn
2014-07-01,Bensonhurst West,13.5662686567,67,Brooklyn
2014-07-01,Bloomfield/Emerson Hill,17.2185714286,7,Staten Island
2014-07-01,Bloomingdale,3.0031697506,1243,Manhattan
2014-07-01,Boerum Hill,5.11968790637,769,Brooklyn
2014-07-01,Borough Park,11.1225882353,85,Brooklyn
2014-07-01,Breezy Point/Fort Tilden/Riis Beach,18.674,5,Queens
2014-07-01,Briarwood/Jamaica Hills,8.5043,100,Queens
2014-07-01,Brighton Beach,15.0530952381,42,Brooklyn
2014-07-01,Bronx Park,11.2392857143,14,Bronx
2014-07-01,Bronxdale,14.3870833333,24,Bronx
2014-07-01,Brooklyn Heights,4.6628959276,1326,Brooklyn
2014-07-01,Brooklyn Navy Yard,4.68226666667,75,Brooklyn
2014-07-01,Brownsville,9.40377358491,53,Brooklyn
2014-07-01,Bushwick North,5.91962779156,403,Brooklyn
2014-07-01,Bushwick South,5.34533532042,671,Brooklyn
2014-07-01,Cambria Heights,10.1248648649,111,Queens
2014-07-01,Canarsie,9.84705882353,51,Brooklyn
2014-07-01,Carroll Gardens,6.01783505155,485,Brooklyn
2014-07-01,Central Harlem,3.51918794688,1958,Manhattan
2014-07-01,Central Harlem North,4.75104068858,1278,Manhattan
2014-07-01,Central Park,2.0597689464,5410,Manhattan
2014-07-01,Charleston/Tottenville,34.89,4,Staten Island
2014-07-01,Chinatown,2.7347706422,1090,Manhattan
2014-07-01,City Island,14.102,5,Bronx
2014-07-01,Claremont/Bathgate,8.05869565217,23,Bronx
2014-07-01,Clinton East,2.20878675448,10781,Manhattan
2014-07-01,Clinton Hill,5.31585057471,870,Brooklyn
2014-07-01,Clinton West,2.11004514673,4430,Manhattan
2014-07-01,Co-Op City,15.8006666667,15,Bronx
2014-07-01,Cobble Hill,5.50457671958,378,Brooklyn
2014-07-01,College Point,10.036969697,33,Queens
2014-07-01,Columbia Street,5.63533333333,120,Brooklyn
2014-07-01,Coney Island,15.2659259259,27,Brooklyn
2014-07-01,Corona,7.66822916667,96,Queens
2014-07-01,Country Club,11.35,2,Bronx
2014-07-01,Crotona Park,2.1,1,Bronx
2014-07-01,Crotona Park East,10.2266666667,15,Bronx
2014-07-01,Crown Heights North,6.26532345013,742,Brooklyn
2014-07-01,Crown Heights South,7.35819905213,211,Brooklyn
2014-07-01,Cypress Hills,8.77222222222,27,Brooklyn
2014-07-01,DUMBO/Vinegar Hill,4.42120426829,656,Brooklyn
2014-07-01,Douglaston,14.1075,20,Queens
2014-07-01,Downtown Brooklyn/MetroTech,5.14563513514,740,Brooklyn
2014-07-01,Dyker Heights,11.1898571429,70,Brooklyn
2014-07-01,East Chelsea,1.95809183775,10083,Manhattan
2014-07-01,East Concourse/Concourse Village,7.71822222222,135,Bronx
2014-07-01,East Elmhurst,7.81059459459,185,Queens
2014-07-01,East Flatbush/Farragut,9.1998,50,Brooklyn
2014-07-01,East Flatbush/Remsen Village,9.23422222222,45,Brooklyn
2014-07-01,East Flushing,9.90541666667,24,Queens
2014-07-01,East Harlem North,3.16143021915,2601,Manhattan
2014-07-01,East Harlem South,2.55392142857,4200,Manhattan
2014-07-01,East New York,9.050625,80,Brooklyn
2014-07-01,East New York/Pennsylvania Avenue,9.1792,25,Brooklyn
2014-07-01,East Tremont,10.4296875,32,Bronx
2014-07-01,East Village,2.19153322816,10142,Manhattan
2014-07-01,East Williamsburg,4.92025369979,946,Brooklyn
2014-07-01,Eastchester,15.6316666667,12,Bronx
2014-07-01,Elmhurst,6.05391691395,337,Queens
2014-07-01,Elmhurst/Maspeth,5.14977272727,176,Queens
2014-07-01,Eltingville/Annadale/Prince's Bay,23.63,1,Staten Island
2014-07-01,Erasmus,9.03421052632,38,Brooklyn
2014-07-01,Far Rockaway,11.268,15,Queens
2014-07-01,Financial District North,4.06791420912,3730,Manhattan
2014-07-01,Financial District South,4.46026099565,2069,Manhattan
2014-07-01,Flatbush/Ditmas Park,9.00470238095,336,Brooklyn
2014-07-01,Flatiron,1.83751175917,6378,Manhattan
2014-07-01,Flatlands,11.2113432836,67,Brooklyn
2014-07-01,Flushing,7.44603773585,212,Queens
2014-07-01,Flushing Meadows-Corona Park,7.8529787234,47,Queens
2014-07-01,Fordham South,8.96782608696,23,Bronx
2014-07-01,Forest Hills,8.65184410646,526,Queens
2014-07-01,Forest Park/Highland Park,9.89571428571,7,Queens
2014-07-01,Fort Greene,4.55396716826,731,Brooklyn
2014-07-01,Fresh Meadows,11.1216326531,49,Queens
2014-07-01,Garment District,1.82474598407,7657,Manhattan
2014-07-01,Glen Oaks,13.9973076923,26,Queens
2014-07-01,Glendale,8.25111111111,45,Queens
2014-07-01,Gowanus,5.32783018868,318,Brooklyn
2014-07-01,Gramercy,1.90973493477,9658,Manhattan
2014-07-01,Gravesend,17.67,16,Brooklyn
2014-07-01,Great Kills,25.2,4,Staten Island
2014-07-01,Green-Wood Cemetery,6.43777777778,9,Brooklyn
2014-07-01,Greenpoint,4.44082881487,1291,Brooklyn
2014-07-01,Greenwich Village North,1.92802136554,6459,Manhattan
2014-07-01,Greenwich Village South,2.04664059284,4858,Manhattan
2014-07-01,Grymes Hill/Clifton,21.564,5,Staten Island
2014-07-01,Hamilton Heights,5.29839953271,856,Manhattan
2014-07-01,Hammels/Arverne,14.8336363636,11,Queens
2014-07-01,Heartland Village/Todt Hill,20.4825,4,Staten Island
2014-07-01,Highbridge,6.9365060241,83,Bronx
2014-07-01,Highbridge Park,7.59166666667,24,Manhattan
2014-07-01,Hillcrest/Pomonok,9.96136363636,66,Queens
2014-07-01,Hollis,10.8783333333,6,Queens
2014-07-01,Homecrest,13.7534285714,70,Brooklyn
2014-07-01,Howard Beach,9.784,30,Queens
2014-07-01,Hudson Sq,2.44667785235,2682,Manhattan
2014-07-01,Hunts Point,8.29611111111,36,Bronx
2014-07-01,Inwood,9.42857664234,274,Manhattan
2014-07-01,Inwood Hill Park,9.09923076923,13,Manhattan
2014-07-01,JFK Airport,16.2217118881,3575,Queens
2014-07-01,Jackson Heights,5.75620583717,651,Queens
2014-07-01,Jamaica,8.45737373737,99,Queens
2014-07-01,Jamaica Estates,11.9697222222,36,Queens
2014-07-01,Kensington,10.2826,100,Brooklyn
2014-07-01,Kew Gardens,9.12271028037,107,Queens
2014-07-01,Kew Gardens Hills,8.89414634146,82,Queens
2014-07-01,Kingsbridge Heights,10.695,40,Bronx
2014-07-01,Kips Bay,1.95270986745,5432,Manhattan
2014-07-01,LaGuardia Airport,10.0421940245,5556,Queens
2014-07-01,Laurelton,8.22655172414,29,Queens
2014-07-01,Lenox Hill East,2.17565741701,7712,Manhattan
2014-07-01,Lenox Hill West,1.9940985639,9679,Manhattan
2014-07-01,Lincoln Square East,2.02606996727,9776,Manhattan
2014-07-01,Lincoln Square West,2.25496322657,4215,Manhattan
2014-07-01,Little Italy/NoLiTa,2.41405178446,4287,Manhattan
2014-07-01,Long Island City/Hunters Point,3.69734011628,1376,Queens
2014-07-01,Long Island City/Queens Plaza,3.60663793103,464,Queens
2014-07-01,Longwood,8.705,28,Bronx
2014-07-01,Lower East Side,2.41371961102,3702,Manhattan
2014-07-01,Madison,13.655,50,Brooklyn
2014-07-01,Manhattan Beach,17.63,21,Brooklyn
2014-07-01,Manhattan Valley,2.79303590473,2813,Manhattan
2014-07-01,Manhattanville,4.04509018036,499,Manhattan
2014-07-01,Marble Hill,12.0622222222,9,Manhattan
2014-07-01,Marine Park/Floyd Bennett Field,6.84,1,Brooklyn
2014-07-01,Marine Park/Mill Basin,13.4274285714,35,Brooklyn
2014-07-01,Mariners Harbor,25.565,2,Staten Island
2014-07-01,Maspeth,6.05203007519,133,Queens
2014-07-01,Meatpacking/West Village West,2.11908418316,5001,Manhattan
2014-07-01,Melrose South,6.0125,72,Bronx
2014-07-01,Middle Village,7.93150442478,113,Queens
2014-07-01,Midtown Center,1.89153390851,19936,Manhattan
2014-07-01,Midtown East,2.09021153253,16215,Manhattan
2014-07-01,Midtown North,2.0443408012,12007,Manhattan
2014-07-01,Midtown South,1.9572844054,10587,Manhattan
2014-07-01,Midwood,12.4606818182,88,Brooklyn
2014-07-01,Morningside Heights,3.17274806345,2711,Manhattan
2014-07-01,Morrisania/Melrose,7.8372972973,37,Bronx
2014-07-01,Mott Haven/Port Morris,4.98958506224,241,Bronx
2014-07-01,Mount Hope,9.4706,50,Bronx
2014-07-01,Murray Hill,1.88331595211,15534,Manhattan
2014-07-01,Murray Hill-Queens,8.49701754386,57,Queens
2014-07-01,New Dorp/Midland Beach,16.2666666667,3,Staten Island
2014-07-01,Newark Airport,16.7131524927,682,EWR
2014-07-01,North Corona,5.928,85,Queens
2014-07-01,Norwood,12.572745098,51,Bronx
2014-07-01,Oakland Gardens,12.5418181818,22,Queens
2014-07-01,Oakwood,27.15,1,Staten Island
2014-07-01,Ocean Hill,7.27213333333,75,Brooklyn
2014-07-01,Ocean Parkway South,11.9484615385,39,Brooklyn
2014-07-01,Old Astoria,4.63430501931,518,Queens
2014-07-01,Ozone Park,10.0586956522,23,Queens
2014-07-01,Park Slope,6.17251568381,1594,Brooklyn
2014-07-01,Parkchester,12.0684210526,38,Bronx
2014-07-01,Pelham Bay,13.8968,25,Bronx
2014-07-01,Pelham Bay Park,12.96,4,Bronx
2014-07-01,Pelham Parkway,13.1786842105,38,Bronx
2014-07-01,Penn Station/Madison Sq West,1.84612098723,11588,Manhattan
2014-07-01,Port Richmond,27.4,1,Staten Island
2014-07-01,Prospect Heights,5.82655670103,485,Brooklyn
2014-07-01,Prospect Park,5.51602272727,88,Brooklyn
2014-07-01,Prospect-Lefferts Gardens,6.88018404908,326,Brooklyn
2014-07-01,Queens Village,10.7764516129,31,Queens
2014-07-01,Queensboro Hill,9.17555555556,36,Queens
2014-07-01,Queensbridge/Ravenswood,3.14627777778,180,Queens
2014-07-01,Randalls Island,6.98447368421,38,Manhattan
2014-07-01,Red Hook,6.94582245431,383,Brooklyn
2014-07-01,Rego Park,7.76885135135,148,Queens
2014-07-01,Richmond Hill,9.08960526316,76,Queens
2014-07-01,Ridgewood,6.87349112426,169,Queens
2014-07-01,Riverdale/North Riverdale/Fieldston,12.71475,120,Bronx
2014-07-01,Rockaway Park,13.55,5,Queens
2014-07-01,Roosevelt Island,5.47218085106,188,Manhattan
2014-07-01,Rosedale,7.62526315789,38,Queens
2014-07-01,Rossville/Woodrow,29.7,3,Staten Island
2014-07-01,Saint Albans,9.90585365854,41,Queens
2014-07-01,Saint George/New Brighton,20.5377777778,9,Staten Island
2014-07-01,Saint Michaels Cemetery/Woodside,0.654666666667,60,Queens
2014-07-01,Schuylerville/Edgewater Park,13.6742105263,38,Bronx
2014-07-01,Seaport,3.81180205416,1071,Manhattan
2014-07-01,Sheepshead Bay,15.0154285714,35,Brooklyn
2014-07-01,SoHo,2.27535185185,4320,Manhattan
2014-07-01,Soundview/Bruckner,11.1512903226,31,Bronx
2014-07-01,Soundview/Castle Hill,11.2513043478,46,Bronx
2014-07-01,South Beach/Dongan Hills,18.2166666667,6,Staten Island
2014-07-01,South Jamaica,8.94965517241,29,Queens
2014-07-01,South Ozone Park,10.8120689655,116,Queens
2014-07-01,South Williamsburg,5.30637037037,135,Brooklyn
2014-07-01,Springfield Gardens North,6.366,30,Queens
2014-07-01,Springfield Gardens South,7.76136986301,73,Queens
2014-07-01,Spuyten Duyvil/Kingsbridge,10.9636220472,127,Bronx
2014-07-01,Stapleton,13.01,3,Staten Island
2014-07-01,Starrett City,8.42307692308,13,Brooklyn
2014-07-01,Steinway,5.13657039711,831,Queens
2014-07-01,Stuy Town/Peter Cooper Village,2.47379100851,1646,Manhattan
2014-07-01,Stuyvesant Heights,5.52021052632,380,Brooklyn
2014-07-01,Sunnyside,4.29514842301,1078,Queens
2014-07-01,Sunset Park East,9.30744680851,94,Brooklyn
2014-07-01,Sunset Park West,8.06327586207,290,Brooklyn
2014-07-01,Sutton Place/Turtle Bay North,2.0207422896,7652,Manhattan
2014-07-01,Times Sq/Theatre District,2.3469227675,14916,Manhattan
2014-07-01,TriBeCa/Civic Center,2.81848768904,8001,Manhattan
2014-07-01,Two Bridges/Seward Park,2.96157030223,1522,Manhattan
2014-07-01,UN/Turtle Bay South,2.25342792793,6660,Manhattan
2014-07-01,Union Sq,1.80153358317,13876,Manhattan
2014-07-01,University Heights/Morris Heights,9.29862068966,58,Bronx
2014-07-01,Upper East Side North,1.95256593874,14104,Manhattan
2014-07-01,Upper East Side South,1.69113741263,15166,Manhattan
2014-07-01,Upper West Side North,2.45333694621,7381,Manhattan
2014-07-01,Upper West Side South,2.24390157393,9022,Manhattan
2014-07-01,Van Cortlandt Park,10.11625,8,Bronx
2014-07-01,Van Cortlandt Village,11.9740983607,61,Bronx
2014-07-01,Van Nest/Morris Park,11.994,30,Bronx
2014-07-01,Washington Heights North,8.1835371179,687,Manhattan
2014-07-01,Washington Heights South,6.72153901734,1384,Manhattan
2014-07-01,West Brighton,18.2266666667,6,Staten Island
2014-07-01,West Chelsea/Hudson Yards,1.922898971,10690,Manhattan
2014-07-01,West Concourse,6.79830985915,213,Bronx
2014-07-01,West Farms/Bronx River,10.7140909091,22,Bronx
2014-07-01,West Village,1.921908366,7399,Manhattan
2014-07-01,Westchester Village/Unionport,11.0003703704,27,Bronx
2014-07-01,Westerleigh,18.585,4,Staten Island
2014-07-01,Whitestone,10.9142,50,Queens
2014-07-01,Willets Point,5.95666666667,3,Queens
2014-07-01,Williamsbridge/Olinville,9.6275,32,Bronx
2014-07-01,Williamsburg (North Side),4.97831460674,1424,Brooklyn
2014-07-01,Williamsburg (South Side),4.4728111588,1398,Brooklyn
2014-07-01,Windsor Terrace,8.5941588785,214,Brooklyn
2014-07-01,Woodhaven,7.70756097561,82,Queens
2014-07-01,Woodlawn/Wakefield,15.7555555556,36,Bronx
2014-07-01,Woodside,4.9677124183,459,Queens
2014-07-01,World Trade Center,4.02297579497,2107,Manhattan
2014-07-01,Yorkville East,2.52677030067,4889,Manhattan
2014-07-01,Yorkville West,2.40303696578,7277,Manhattan
2014-07-02,Allerton/Pelham Gardens,14.4366666667,21,Bronx
2014-07-02,Alphabet City,2.31812660834,1943,Manhattan
2014-07-02,Arden Heights,30.845,2,Staten Island
2014-07-02,Arrochar/Fort Wadsworth,17.0985714286,7,Staten Island
2014-07-02,Astoria,4.51022256729,1932,Queens
2014-07-02,Astoria Park,4.284,15,Queens
2014-07-02,Auburndale,10.7472727273,22,Queens
2014-07-02,Baisley Park,6.70593984962,133,Queens
2014-07-02,Bath Beach,14.3976666667,30,Brooklyn
2014-07-02,Battery Park,3.86283687943,423,Manhattan
2014-07-02,Battery Park City,3.81862101313,4264,Manhattan
2014-07-02,Bay Ridge,11.0278191489,376,Brooklyn
2014-07-02,Bay Terrace/Fort Totten,12.0035714286,28,Queens
2014-07-02,Bayside,12.9434782609,46,Queens
2014-07-02,Bedford,5.02492215569,835,Brooklyn
2014-07-02,Bedford Park,11.314893617,47,Bronx
2014-07-02,Bellerose,12.7304166667,24,Queens
2014-07-02,Belmont,11.8032258065,31,Bronx
2014-07-02,Bensonhurst East,13.4817857143,56,Brooklyn
2014-07-02,Bensonhurst West,12.6408602151,93,Brooklyn
2014-07-02,Bloomfield/Emerson Hill,22.4725,12,Staten Island
2014-07-02,Bloomingdale,2.89449206349,1260,Manhattan
2014-07-02,Boerum Hill,4.9406175772,842,Brooklyn
2014-07-02,Borough Park,11.5852,100,Brooklyn
2014-07-02,Breezy Point/Fort Tilden/Riis Beach,19.2114285714,7,Queens
2014-07-02,Briarwood/Jamaica Hills,8.72589285714,112,Queens
2014-07-02,Brighton Beach,15.2763043478,46,Brooklyn
2014-07-02,Broad Channel,16.36,1,Queens
2014-07-02,Bronx Park,13.2311111111,9,Bronx
2014-07-02,Bronxdale,13.0431578947,19,Bronx
2014-07-02,Brooklyn Heights,4.82728741497,1176,Brooklyn
2014-07-02,Brooklyn Navy Yard,4.61054054054,74,Brooklyn
2014-07-02,Brownsville,8.29787878788,33,Brooklyn
2014-07-02,Bushwick North,5.20915831663,499,Brooklyn
2014-07-02,Bushwick South,5.20067010309,776,Brooklyn
2014-07-02,Cambria Heights,8.70590909091,22,Queens
2014-07-02,Canarsie,10.691754386,57,Brooklyn
2014-07-02,Carroll Gardens,5.10279707495,547,Brooklyn
2014-07-02,Central Harlem,3.20595378342,2207,Manhattan
2014-07-02,Central Harlem North,4.50340453939,1498,Manhattan
2014-07-02,Central Park,2.07367887075,4534,Manhattan
2014-07-02,Charleston/Tottenville,29.625,4,Staten Island
2014-07-02,Chinatown,2.85906716418,1072,Manhattan
2014-07-02,City Island,16.9585714286,7,Bronx
2014-07-02,Claremont/Bathgate,7.71172413793,29,Bronx
2014-07-02,Clinton East,2.14135949544,11416,Manhattan
2014-07-02,Clinton Hill,4.7323718593,995,Brooklyn
2014-07-02,Clinton West,1.97661091549,4544,Manhattan
2014-07-02,Co-Op City,13.878,35,Bronx
2014-07-02,Cobble Hill,4.81813411079,343,Brooklyn
2014-07-02,College Point,8.68254237288,59,Queens
2014-07-02,Columbia Street,4.54306122449,147,Brooklyn
2014-07-02,Coney Island,16.2518918919,37,Brooklyn
2014-07-02,Corona,7.59172413793,116,Queens
2014-07-02,Country Club,16.032,5,Bronx
2014-07-02,Crotona Park,12.96,2,Bronx
2014-07-02,Crotona Park East,11.171,10,Bronx
2014-07-02,Crown Heights North,5.90852311161,887,Brooklyn
2014-07-02,Crown Heights South,6.40228699552,223,Brooklyn
2014-07-02,Cypress Hills,8.36567567568,37,Brooklyn
2014-07-02,DUMBO/Vinegar Hill,4.44460784314,612,Brooklyn
2014-07-02,Douglaston,14.581,20,Queens
2014-07-02,Downtown Brooklyn/MetroTech,5.12520325203,738,Brooklyn
2014-07-02,Dyker Heights,11.0891803279,61,Brooklyn
2014-07-02,East Chelsea,1.95273098103,9806,Manhattan
2014-07-02,East Concourse/Concourse Village,6.36694656489,131,Bronx
2014-07-02,East Elmhurst,6.19872340426,282,Queens
2014-07-02,East Flatbush/Farragut,8.21161290323,62,Brooklyn
2014-07-02,East Flatbush/Remsen Village,9.40481481481,54,Brooklyn
2014-07-02,East Flushing,9.98952380952,21,Queens
2014-07-02,East Harlem North,2.93386387806,2821,Manhattan
2014-07-02,East Harlem South,2.55684152034,4499,Manhattan
2014-07-02,East New York,9.09782051282,78,Brooklyn
2014-07-02,East New York/Pennsylvania Avenue,11.0104,25,Brooklyn
2014-07-02,East Tremont,9.74861111111,36,Bronx
2014-07-02,East Village,2.11633528265,9747,Manhattan
2014-07-02,East Williamsburg,4.52859010271,1071,Brooklyn
2014-07-02,Eastchester,15.4607692308,13,Bronx
2014-07-02,Elmhurst,6.20463414634,369,Queens
2014-07-02,Elmhurst/Maspeth,5.41570552147,163,Queens
2014-07-02,Eltingville/Annadale/Prince's Bay,26.462,5,Staten Island
2014-07-02,Erasmus,8.0485106383,47,Brooklyn
2014-07-02,Far Rockaway,11.8792857143,14,Queens
2014-07-02,Financial District North,4.03210426283,3683,Manhattan
2014-07-02,Financial District South,4.48626390293,1978,Manhattan
2014-07-02,Flatbush/Ditmas Park,8.44474093264,386,Brooklyn
2014-07-02,Flatiron,1.8444433416,6045,Manhattan
2014-07-02,Flatlands,11.4613114754,61,Brooklyn
2014-07-02,Flushing,6.93094890511,274,Queens
2014-07-02,Flushing Meadows-Corona Park,8.88909090909,33,Queens
2014-07-02,Fordham South,10.9182758621,29,Bronx
2014-07-02,Forest Hills,8.25019723866,507,Queens
2014-07-02,Forest Park/Highland Park,8.23888888889,9,Queens
2014-07-02,Fort Greene,4.23150192555,779,Brooklyn
2014-07-02,Fresh Meadows,10.5106741573,89,Queens
2014-07-02,Garment District,1.83818717194,7811,Manhattan
2014-07-02,Glen Oaks,12.6815384615,13,Queens
2014-07-02,Glendale,8.3637254902,51,Queens
2014-07-02,Gowanus,5.65551839465,299,Brooklyn
2014-07-02,Gramercy,1.88010657194,9008,Manhattan
2014-07-02,Gravesend,14.2613333333,15,Brooklyn
2014-07-02,Great Kills,22.3,3,Staten Island
2014-07-02,Green-Wood Cemetery,8.045,6,Brooklyn
2014-07-02,Greenpoint,4.27744805195,1540,Brooklyn
2014-07-02,Greenwich Village North,1.92163483701,6074,Manhattan
2014-07-02,Greenwich Village South,2.01115492351,4641,Manhattan
2014-07-02,Grymes Hill/Clifton,21.6333333333,3,Staten Island
2014-07-02,Hamilton Heights,4.97935420744,1022,Manhattan
2014-07-02,Hammels/Arverne,17.661,10,Queens
2014-07-02,Heartland Village/Todt Hill,22.6366666667,6,Staten Island
2014-07-02,Highbridge,7.28941860465,86,Bronx
2014-07-02,Highbridge Park,7.86387096774,31,Manhattan
2014-07-02,Hillcrest/Pomonok,9.71684210526,57,Queens
2014-07-02,Hollis,10.33,11,Queens
2014-07-02,Homecrest,12.49375,56,Brooklyn
2014-07-02,Howard Beach,9.33764705882,34,Queens
2014-07-02,Hudson Sq,2.22713083397,2614,Manhattan
2014-07-02,Hunts Point,7.99454545455,44,Bronx
2014-07-02,Inwood,9.01150735294,272,Manhattan
2014-07-02,Inwood Hill Park,6.82692307692,26,Manhattan
2014-07-02,JFK Airport,16.2867060896,3974,Queens
2014-07-02,Jackson Heights,5.9909077381,672,Queens
2014-07-02,Jamaica,8.49544642857,112,Queens
