dropoff_datetime,zone,trip_distance,count,borough
2015-08-01,Allerton/Pelham Gardens,13.1351851852,27,Bronx
2015-08-01,Alphabet City,2.44787521079,2372,Manhattan
2015-08-01,Arden Heights,34.63,1,Staten Island
2015-08-01,Arrochar/Fort Wadsworth,18.432,5,Staten Island
2015-08-01,Astoria,4.54219149814,2423,Queens
2015-08-01,Astoria Park,3.713,10,Queens
2015-08-01,Auburndale,10.40875,16,Queens
2015-08-01,Baisley Park,6.98553846154,130,Queens
2015-08-01,Bath Beach,13.7788235294,34,Brooklyn
2015-08-01,Battery Park,3.88524822695,423,Manhattan
2015-08-01,Battery Park City,3.81234693878,3822,Manhattan
2015-08-01,Bay Ridge,11.7445263158,380,Brooklyn
2015-08-01,Bay Terrace/Fort Totten,13.8022222222,36,Queens
2015-08-01,Bayside,14.0305194805,77,Queens
2015-08-01,Bedford,4.79836419753,972,Brooklyn
2015-08-01,Bedford Park,11.0804210526,95,Bronx
2015-08-01,Bellerose,12.8607142857,28,Queens
2015-08-01,Belmont,10.1590566038,53,Bronx
2015-08-01,Bensonhurst East,13.3589393939,66,Brooklyn
2015-08-01,Bensonhurst West,12.6758064516,124,Brooklyn
2015-08-01,Bloomfield/Emerson Hill,19.67,11,Staten Island
2015-08-01,Bloomingdale,3.05088301887,1325,Manhattan
2015-08-01,Boerum Hill,5.13288084465,663,Brooklyn
2015-08-01,Borough Park,9.55370967742,62,Brooklyn
2015-08-01,Breezy Point/Fort Tilden/Riis Beach,19.306,10,Queens
2015-08-01,Briarwood/Jamaica Hills,10.1142735043,117,Queens
2015-08-01,Brighton Beach,15.6194117647,51,Brooklyn
2015-08-01,Broad Channel,16.65,2,Queens
2015-08-01,Bronx Park,11.4011428571,35,Bronx
2015-08-01,Bronxdale,12.8266037736,53,Bronx
2015-08-01,Brooklyn Heights,5.13075055188,906,Brooklyn
2015-08-01,Brooklyn Navy Yard,3.95416666667,36,Brooklyn
2015-08-01,Brownsville,8.13224719101,89,Brooklyn
2015-08-01,Bushwick North,5.35878548896,634,Brooklyn
2015-08-01,Bushwick South,5.06601793722,1115,Brooklyn
2015-08-01,Cambria Heights,11.5115384615,13,Queens
2015-08-01,Canarsie,9.99783505155,97,Brooklyn
2015-08-01,Carroll Gardens,6.10997375328,381,Brooklyn
2015-08-01,Central Harlem,3.26049145299,3276,Manhattan
2015-08-01,Central Harlem North,4.38484527687,2456,Manhattan
2015-08-01,Central Park,2.27080210773,5124,Manhattan
2015-08-01,Charleston/Tottenville,37.9,1,Staten Island
2015-08-01,Chinatown,2.69875,1352,Manhattan
2015-08-01,City Island,16.3325,4,Bronx
2015-08-01,Claremont/Bathgate,8.11666666667,42,Bronx
2015-08-01,Clinton East,2.3194456612,13241,Manhattan
2015-08-01,Clinton Hill,5.14897377423,877,Brooklyn
2015-08-01,Clinton West,2.22349168207,5410,Manhattan
2015-08-01,Co-Op City,13.8481578947,38,Bronx
2015-08-01,Cobble Hill,6.16633858268,254,Brooklyn
2015-08-01,College Point,9.85523809524,42,Queens
2015-08-01,Columbia Street,5.5013559322,118,Brooklyn
2015-08-01,Coney Island,13.8742857143,49,Brooklyn
2015-08-01,Corona,6.90421768707,147,Queens
2015-08-01,Country Club,12.81,11,Bronx
2015-08-01,Crotona Park,7.336,5,Bronx
2015-08-01,Crotona Park East,10.0458823529,34,Bronx
2015-08-01,Crown Heights North,6.08387063655,974,Brooklyn
2015-08-01,Crown Heights South,6.31220588235,204,Brooklyn
2015-08-01,Cypress Hills,8.935,54,Brooklyn
2015-08-01,DUMBO/Vinegar Hill,4.24351084813,507,Brooklyn
2015-08-01,Douglaston,14.6742424242,33,Queens
2015-08-01,Downtown Brooklyn/MetroTech,4.82845833333,720,Brooklyn
2015-08-01,Dyker Heights,9.33965517241,87,Brooklyn
2015-08-01,East Chelsea,2.11964444885,10097,Manhattan
2015-08-01,East Concourse/Concourse Village,6.72365853659,205,Bronx
2015-08-01,East Elmhurst,7.78923076923,156,Queens
2015-08-01,East Flatbush/Farragut,8.49715909091,88,Brooklyn
2015-08-01,East Flatbush/Remsen Village,8.58243902439,82,Brooklyn
2015-08-01,East Flushing,9.59483870968,31,Queens
2015-08-01,East Harlem North,3.03512392091,3591,Manhattan
2015-08-01,East Harlem South,2.90740609137,3940,Manhattan
2015-08-01,East New York,9.08385321101,109,Brooklyn
2015-08-01,East New York/Pennsylvania Avenue,8.90541666667,48,Brooklyn
2015-08-01,East Tremont,9.2495,60,Bronx
2015-08-01,East Village,2.04547368421,13205,Manhattan
2015-08-01,East Williamsburg,4.48802861685,1258,Brooklyn
2015-08-01,Eastchester,14.6720689655,29,Bronx
2015-08-01,Elmhurst,5.62639084507,568,Queens
2015-08-01,Elmhurst/Maspeth,5.69187969925,266,Queens
2015-08-01,Eltingville/Annadale/Prince's Bay,38.0,1,Staten Island
2015-08-01,Erasmus,8.09325581395,86,Brooklyn
2015-08-01,Far Rockaway,11.6547058824,17,Queens
2015-08-01,Financial District North,3.61181145431,3108,Manhattan
2015-08-01,Financial District South,4.19120232708,1547,Manhattan
2015-08-01,Flatbush/Ditmas Park,9.19315192744,441,Brooklyn
2015-08-01,Flatiron,1.90679435484,5952,Manhattan
2015-08-01,Flatlands,11.576,90,Brooklyn
2015-08-01,Flushing,8.93282511211,223,Queens
2015-08-01,Flushing Meadows-Corona Park,9.37540322581,124,Queens
2015-08-01,Fordham South,9.54557692308,52,Bronx
2015-08-01,Forest Hills,8.25080524345,534,Queens
2015-08-01,Forest Park/Highland Park,10.276,10,Queens
2015-08-01,Fort Greene,4.25712857143,700,Brooklyn
2015-08-01,Fresh Meadows,10.6589795918,49,Queens
2015-08-01,Garment District,2.03166273585,5936,Manhattan
2015-08-01,Glen Oaks,12.7405555556,18,Queens
2015-08-01,Glendale,8.49417910448,67,Queens
2015-08-01,Governor's Island/Ellis Island/Liberty Island,1.86666666667,3,Manhattan
2015-08-01,Gowanus,5.39905882353,255,Brooklyn
2015-08-01,Gramercy,1.94125830171,8432,Manhattan
2015-08-01,Gravesend,16.5939130435,23,Brooklyn
2015-08-01,Great Kills,22.8333333333,3,Staten Island
