dropoff_datetime,zone,trip_distance,count,borough
2015-07-01,Allerton/Pelham Gardens,12.614,15,Bronx
2015-07-01,Alphabet City,2.42622543353,1730,Manhattan
2015-07-01,Arden Heights,26.7833333333,3,Staten Island
2015-07-01,Arrochar/Fort Wadsworth,15.33125,8,Staten Island
2015-07-01,Astoria,4.75195031056,1610,Queens
2015-07-01,Astoria Park,2.3775,8,Queens
2015-07-01,Auburndale,12.7581818182,11,Queens
2015-07-01,Baisley Park,6.64104761905,105,Queens
2015-07-01,Bath Beach,14.5066666667,18,Brooklyn
2015-07-01,Battery Park,3.74342372881,295,Manhattan
2015-07-01,Battery Park City,4.03104510184,4124,Manhattan
2015-07-01,Bay Ridge,11.5147400612,327,Brooklyn
2015-07-01,Bay Terrace/Fort Totten,12.6596,25,Queens
2015-07-01,Bayside,13.3901923077,52,Queens
2015-07-01,Bedford,5.30285140562,747,Brooklyn
2015-07-01,Bedford Park,11.178,55,Bronx
2015-07-01,Bellerose,11.5303030303,33,Queens
2015-07-01,Belmont,11.3048148148,27,Bronx
2015-07-01,Bensonhurst East,13.3683673469,49,Brooklyn
2015-07-01,Bensonhurst West,14.1698529412,68,Brooklyn
2015-07-01,Bloomfield/Emerson Hill,23.02,10,Staten Island
2015-07-01,Bloomingdale,3.175608283,1159,Manhattan
2015-07-01,Boerum Hill,5.06570700637,785,Brooklyn
2015-07-01,Borough Park,10.9734579439,107,Brooklyn
2015-07-01,Breezy Point/Fort Tilden/Riis Beach,21.0925,4,Queens
2015-07-01,Briarwood/Jamaica Hills,7.9007,100,Queens
2015-07-01,Brighton Beach,16.4008333333,36,Brooklyn
2015-07-01,Broad Channel,15.9,1,Queens
2015-07-01,Bronx Park,9.80722222222,18,Bronx
2015-07-01,Bronxdale,13.6835294118,17,Bronx
2015-07-01,Brooklyn Heights,5.04095111111,1125,Brooklyn
2015-07-01,Brooklyn Navy Yard,4.39777777778,63,Brooklyn
2015-07-01,Brownsville,8.38052631579,38,Brooklyn
2015-07-01,Bushwick North,6.01293628809,361,Brooklyn
2015-07-01,Bushwick South,5.80738023952,668,Brooklyn
2015-07-01,Cambria Heights,10.4594736842,19,Queens
2015-07-01,Canarsie,10.7061538462,65,Brooklyn
2015-07-01,Carroll Gardens,5.29035767511,671,Brooklyn
2015-07-01,Central Harlem,3.45144416873,2015,Manhattan
2015-07-01,Central Harlem North,4.58139117427,1337,Manhattan
2015-07-01,Central Park,2.14650886246,4457,Manhattan
2015-07-01,Charleston/Tottenville,9.94,1,Staten Island
2015-07-01,Chinatown,2.95568472906,1015,Manhattan
2015-07-01,City Island,18.7042857143,7,Bronx
2015-07-01,Claremont/Bathgate,7.12642857143,28,Bronx
2015-07-01,Clinton East,2.2564414083,9515,Manhattan
2015-07-01,Clinton Hill,5.06667082294,802,Brooklyn
2015-07-01,Clinton West,2.11405559353,4389,Manhattan
2015-07-01,Co-Op City,14.8392307692,26,Bronx
2015-07-01,Cobble Hill,4.83228346457,381,Brooklyn
2015-07-01,College Point,9.96347826087,23,Queens
2015-07-01,Columbia Street,6.14127272727,165,Brooklyn
2015-07-01,Coney Island,16.2979166667,24,Brooklyn
2015-07-01,Corona,7.86923728814,118,Queens
2015-07-01,Country Club,13.12625,8,Bronx
2015-07-01,Crotona Park,12.22,3,Bronx
2015-07-01,Crotona Park East,9.28071428571,28,Bronx
2015-07-01,Crown Heights North,6.3598015873,756,Brooklyn
2015-07-01,Crown Heights South,7.00416216216,185,Brooklyn
2015-07-01,Cypress Hills,9.0088372093,43,Brooklyn
2015-07-01,DUMBO/Vinegar Hill,4.07164756447,698,Brooklyn
2015-07-01,Douglaston,14.3936666667,30,Queens
2015-07-01,Downtown Brooklyn/MetroTech,5.46686192469,717,Brooklyn
2015-07-01,Dyker Heights,11.6135,60,Brooklyn
2015-07-01,East Chelsea,2.0519500176,8523,Manhattan
2015-07-01,East Concourse/Concourse Village,6.13167832168,143,Bronx
2015-07-01,East Elmhurst,7.09653225806,124,Queens
2015-07-01,East Flatbush/Farragut,10.0285964912,57,Brooklyn
2015-07-01,East Flatbush/Remsen Village,9.01153846154,52,Brooklyn
2015-07-01,East Flushing,9.21416666667,24,Queens
2015-07-01,East Harlem North,3.03230395818,2678,Manhattan
2015-07-01,East Harlem South,2.44509410599,4038,Manhattan
2015-07-01,East New York,8.78539473684,76,Brooklyn
2015-07-01,East New York/Pennsylvania Avenue,9.93916666667,24,Brooklyn
2015-07-01,East Tremont,9.32965517241,29,Bronx
2015-07-01,East Village,2.17417152179,8582,Manhattan
2015-07-01,East Williamsburg,4.98594257179,801,Brooklyn
2015-07-01,Eastchester,16.7328571429,14,Bronx
2015-07-01,Elmhurst,6.11157738095,336,Queens
2015-07-01,Elmhurst/Maspeth,5.39355828221,163,Queens
2015-07-01,Erasmus,9.18056338028,71,Brooklyn
2015-07-01,Far Rockaway,11.3823809524,21,Queens
2015-07-01,Financial District North,4.07725955968,3452,Manhattan
2015-07-01,Financial District South,4.62939786156,1777,Manhattan
2015-07-01,Flatbush/Ditmas Park,9.71669565217,345,Brooklyn
2015-07-01,Flatiron,1.86545100223,5388,Manhattan
2015-07-01,Flatlands,11.1638181818,55,Brooklyn
2015-07-01,Flushing,8.23055900621,161,Queens
2015-07-01,Flushing Meadows-Corona Park,9.08123287671,73,Queens
2015-07-01,Fordham South,11.0753846154,13,Bronx
2015-07-01,Forest Hills,8.0366,500,Queens
2015-07-01,Forest Park/Highland Park,8.23,8,Queens
2015-07-01,Fort Greene,4.59677777778,720,Brooklyn
2015-07-01,Fresh Meadows,9.57676923077,65,Queens
2015-07-01,Garment District,1.8937029549,6430,Manhattan
2015-07-01,Glen Oaks,15.03,24,Queens
2015-07-01,Glendale,8.42649122807,57,Queens
2015-07-01,Gowanus,6.09935064935,231,Brooklyn
2015-07-01,Gramercy,1.90320034268,8171,Manhattan
2015-07-01,Gravesend,15.0257142857,14,Brooklyn
2015-07-01,Great Kills,29.98,2,Staten Island
2015-07-01,Green-Wood Cemetery,3.67923076923,13,Brooklyn
2015-07-01,Greenpoint,4.84533678756,1158,Brooklyn
2015-07-01,Greenwich Village North,1.96839820628,5575,Manhattan
2015-07-01,Greenwich Village South,2.02969443075,4058,Manhattan
2015-07-01,Grymes Hill/Clifton,19.5033333333,3,Staten Island
2015-07-01,Hamilton Heights,5.2743418259,942,Manhattan
2015-07-01,Hammels/Arverne,14.57875,8,Queens
2015-07-01,Heartland Village/Todt Hill,19.82125,8,Staten Island
2015-07-01,Highbridge,8.60423076923,52,Bronx
2015-07-01,Highbridge Park,9.62105263158,19,Manhattan
2015-07-01,Hillcrest/Pomonok,9.75533333333,60,Queens
2015-07-01,Hollis,11.6895,20,Queens
2015-07-01,Homecrest,13.1679545455,44,Brooklyn
2015-07-01,Howard Beach,9.29269230769,26,Queens
2015-07-01,Hudson Sq,2.32899755501,2454,Manhattan
2015-07-01,Hunts Point,8.4156097561,41,Bronx
2015-07-01,Inwood,9.71474074074,270,Manhattan
2015-07-01,Inwood Hill Park,9.07636363636,22,Manhattan
2015-07-01,JFK Airport,16.0324358259,3584,Queens
2015-07-01,Jackson Heights,5.71614310646,573,Queens
2015-07-01,Jamaica,7.48523809524,105,Queens
2015-07-01,Jamaica Estates,10.4195918367,49,Queens
2015-07-01,Kensington,8.6971942446,139,Brooklyn
2015-07-01,Kew Gardens,9.00316831683,101,Queens
2015-07-01,Kew Gardens Hills,8.48395604396,91,Queens
2015-07-01,Kingsbridge Heights,10.1724,50,Bronx
2015-07-01,Kips Bay,1.92464758144,5065,Manhattan
2015-07-01,LaGuardia Airport,10.0525732369,5530,Queens
2015-07-01,Laurelton,8.00863636364,22,Queens
2015-07-01,Lenox Hill East,2.24553719008,7139,Manhattan
2015-07-01,Lenox Hill West,157.730080401,8582,Manhattan
2015-07-01,Lincoln Square East,2.02876278564,9190,Manhattan
2015-07-01,Lincoln Square West,2.30195543315,3994,Manhattan
2015-07-01,Little Italy/NoLiTa,2.32508530545,3634,Manhattan
2015-07-01,Long Island City/Hunters Point,4.05855687606,1178,Queens
2015-07-01,Long Island City/Queens Plaza,3.97170731707,369,Queens
2015-07-01,Longwood,6.77321428571,28,Bronx
2015-07-01,Lower East Side,2.47206449835,3628,Manhattan
2015-07-01,Madison,14.1508510638,47,Brooklyn
2015-07-01,Manhattan Beach,16.49,19,Brooklyn
2015-07-01,Manhattan Valley,2.83143232096,2667,Manhattan
2015-07-01,Manhattanville,3.79084337349,581,Manhattan
2015-07-01,Marble Hill,8.67909090909,11,Manhattan
2015-07-01,Marine Park/Floyd Bennett Field,19.0233333333,3,Brooklyn
2015-07-01,Marine Park/Mill Basin,15.3219607843,51,Brooklyn
2015-07-01,Mariners Harbor,24.9333333333,3,Staten Island
2015-07-01,Maspeth,5.75769230769,143,Queens
2015-07-01,Meatpacking/West Village West,2.12802716823,4785,Manhattan
2015-07-01,Melrose South,6.10962264151,106,Bronx
2015-07-01,Middle Village,7.86396039604,101,Queens
2015-07-01,Midtown Center,1.95992167717,16981,Manhattan
2015-07-01,Midtown East,2.1111529377,13548,Manhattan
2015-07-01,Midtown North,2.18224037224,10101,Manhattan
2015-07-01,Midtown South,2.07298592189,8808,Manhattan
2015-07-01,Midwood,11.3476086957,92,Brooklyn
2015-07-01,Morningside Heights,3.17633371604,2613,Manhattan
2015-07-01,Morrisania/Melrose,6.20692307692,39,Bronx
2015-07-01,Mott Haven/Port Morris,5.40739130435,230,Bronx
2015-07-01,Mount Hope,8.95328125,64,Bronx
2015-07-01,Murray Hill,1.88097997733,13235,Manhattan
2015-07-01,Murray Hill-Queens,10.3854098361,61,Queens
2015-07-01,New Dorp/Midland Beach,22.0,1,Staten Island
2015-07-01,Newark Airport,16.5972230216,695,EWR
2015-07-01,North Corona,5.85666666667,90,Queens
2015-07-01,Norwood,11.8135714286,42,Bronx
2015-07-01,Oakland Gardens,14.0528571429,21,Queens
2015-07-01,Oakwood,25.5325,4,Staten Island
2015-07-01,Ocean Hill,7.07337837838,74,Brooklyn
2015-07-01,Ocean Parkway South,10.7192105263,38,Brooklyn
2015-07-01,Old Astoria,4.70484251969,508,Queens
2015-07-01,Ozone Park,8.3525,28,Queens
2015-07-01,Park Slope,6.29040935673,1539,Brooklyn
2015-07-01,Parkchester,11.8782352941,34,Bronx
