pickup_datetime,zone,trip_distance,borough,count
2014-07-01,Jamaica Estates,5.42230769231,Queens,13
2014-07-01,Kensington,4.62115384615,Brooklyn,26
2014-07-01,Kew Gardens,3.60654320988,Queens,324
2014-07-01,Kew Gardens Hills,3.71956521739,Queens,23
2014-07-01,Kingsbridge Heights,2.34463157895,Bronx,95
2014-07-01,LaGuardia Airport,0.188,Queens,5
2014-07-01,Laurelton,10.74,Queens,5
2014-07-01,Lenox Hill West,1.91,Manhattan,1
2014-07-01,Long Island City/Hunters Point,3.74576305221,Queens,498
2014-07-01,Long Island City/Queens Plaza,2.27992509363,Queens,267
2014-07-01,Longwood,2.42830188679,Bronx,53
2014-07-01,Madison,6.07666666667,Brooklyn,3
2014-07-01,Manhattan Beach,3.30428571429,Brooklyn,7
2014-07-01,Manhattan Valley,0.85,Manhattan,1
2014-07-01,Manhattanville,2.61085959885,Manhattan,349
2014-07-01,Marble Hill,2.21422222222,Manhattan,45
2014-07-01,Maspeth,3.01380952381,Queens,21
2014-07-01,Melrose South,2.25348214286,Bronx,224
2014-07-01,Middle Village,5.66777777778,Queens,9
2014-07-01,Midwood,2.8075,Brooklyn,4
2014-07-01,Morningside Heights,2.73693509615,Manhattan,1664
2014-07-01,Morrisania/Melrose,2.07601769912,Bronx,113
2014-07-01,Mott Haven/Port Morris,2.75612612613,Bronx,222
2014-07-01,Mount Hope,2.30260273973,Bronx,146
2014-07-01,Murray Hill-Queens,4.186,Queens,10
2014-07-01,North Corona,2.19069306931,Queens,202
2014-07-01,Norwood,3.80088607595,Bronx,158
2014-07-01,Ocean Hill,3.20666666667,Brooklyn,42
2014-07-01,Ocean Parkway South,3.0425,Brooklyn,4
2014-07-01,Old Astoria,3.12079295154,Queens,227
2014-07-01,Ozone Park,4.48333333333,Queens,3
2014-07-01,Park Slope,3.17092783505,Brooklyn,970
2014-07-01,Parkchester,2.783625,Bronx,80
2014-07-01,Pelham Bay,3.77217391304,Bronx,23
2014-07-01,Pelham Bay Park,3.89823529412,Bronx,17
2014-07-01,Pelham Parkway,3.57243243243,Bronx,74
2014-07-01,Prospect Heights,3.50019417476,Brooklyn,206
2014-07-01,Prospect Park,4.0406,Brooklyn,50
2014-07-01,Prospect-Lefferts Gardens,4.04215517241,Brooklyn,116
2014-07-01,Queens Village,2.76,Queens,1
2014-07-01,Queensboro Hill,4.86631578947,Queens,19
2014-07-01,Queensbridge/Ravenswood,2.45196969697,Queens,66
2014-07-01,Randalls Island,2.1975,Manhattan,4
2014-07-01,Red Hook,6.77263636364,Brooklyn,110
2014-07-01,Rego Park,2.94711297071,Queens,239
2014-07-01,Richmond Hill,3.03586206897,Queens,29
2014-07-01,Ridgewood,3.53066666667,Queens,15
2014-07-01,Riverdale/North Riverdale/Fieldston,9.31833333333,Bronx,6
2014-07-01,Roosevelt Island,3.2125,Manhattan,8
2014-07-01,Rosedale,10.2233333333,Queens,3
2014-07-01,Saint Albans,10.06,Queens,2
2014-07-01,Saint Michaels Cemetery/Woodside,1.26882352941,Queens,17
2014-07-01,Schuylerville/Edgewater Park,3.566875,Bronx,16
2014-07-01,Sheepshead Bay,2.23887218045,Brooklyn,133
2014-07-01,Soundview/Bruckner,2.5386,Bronx,50
2014-07-01,Soundview/Castle Hill,3.1690625,Bronx,32
2014-07-01,South Jamaica,3.024,Queens,5
2014-07-01,South Ozone Park,5.56060606061,Queens,33
2014-07-01,South Williamsburg,3.31272727273,Brooklyn,33
2014-07-01,Springfield Gardens North,12.1,Queens,1
2014-07-01,Springfield Gardens South,1.0,Queens,1
2014-07-01,Spuyten Duyvil/Kingsbridge,2.42284090909,Bronx,88
2014-07-01,Starrett City,6.1,Brooklyn,1
2014-07-01,Steinway,2.88138461538,Queens,585
2014-07-01,Stuyvesant Heights,3.82296511628,Brooklyn,172
2014-07-01,Sunnyside,2.89286527514,Queens,527
2014-07-01,Sunset Park East,5.261,Brooklyn,10
2014-07-01,Sunset Park West,3.86057142857,Brooklyn,70
2014-07-01,UN/Turtle Bay South,8.75,Manhattan,1
2014-07-01,Union Sq,4.2,Manhattan,1
2014-07-01,University Heights/Morris Heights,2.46816666667,Bronx,120
2014-07-01,Upper East Side North,2.69783018868,Manhattan,106
2014-07-01,Upper East Side South,1.37,Manhattan,1
2014-07-01,Upper West Side North,1.475,Manhattan,4
2014-07-01,Upper West Side South,3.6,Manhattan,3
2014-07-01,Van Cortlandt Park,3.8,Bronx,6
2014-07-01,Van Cortlandt Village,2.57907407407,Bronx,108
2014-07-01,Van Nest/Morris Park,3.41024793388,Bronx,121
2014-07-01,Washington Heights North,3.4747826087,Manhattan,391
2014-07-01,Washington Heights South,4.20543630017,Manhattan,1146
2014-07-01,West Chelsea/Hudson Yards,2.65,Manhattan,1
2014-07-01,West Concourse,3.61345415778,Bronx,469
2014-07-01,West Farms/Bronx River,2.83457142857,Bronx,35
2014-07-01,Westchester Village/Unionport,3.22229508197,Bronx,61
2014-07-01,Westerleigh,17.5,Staten Island,1
2014-07-01,Whitestone,12.1275,Queens,4
2014-07-01,Williamsbridge/Olinville,2.58379310345,Bronx,29
2014-07-01,Williamsburg (North Side),3.25243804421,Brooklyn,1493
2014-07-01,Williamsburg (South Side),3.60697643979,Brooklyn,764
2014-07-01,Windsor Terrace,4.06395348837,Brooklyn,43
2014-07-01,Woodhaven,2.27777777778,Queens,9
2014-07-01,Woodlawn/Wakefield,3.75166666667,Bronx,12
2014-07-01,Woodside,2.34269014085,Queens,710
2014-07-01,Yorkville East,4.69,Manhattan,1
2014-07-01,Yorkville West,2.10764705882,Manhattan,34
2014-07-02,Allerton/Pelham Gardens,3.25545454545,Bronx,11
2014-07-02,Astoria,2.50402674591,Queens,2019
2014-07-02,Astoria Park,3.905,Queens,6
2014-07-02,Baisley Park,4.68636363636,Queens,11
2014-07-02,Bath Beach,4.504,Brooklyn,5
2014-07-02,Bay Ridge,5.36875,Brooklyn,24
2014-07-02,Bayside,1.39444444444,Queens,9
2014-07-02,Bedford,3.16196691176,Brooklyn,544
2014-07-02,Bedford Park,2.3242364532,Bronx,203
2014-07-02,Bellerose,8.67,Queens,3
2014-07-02,Belmont,2.68158333333,Bronx,120
2014-07-02,Bensonhurst East,7.7425,Brooklyn,4
2014-07-02,Bensonhurst West,3.85,Brooklyn,2
2014-07-02,Bloomingdale,2.67929133858,Manhattan,127
2014-07-02,Boerum Hill,3.14465057179,Brooklyn,787
2014-07-02,Borough Park,3.54409090909,Brooklyn,22
2014-07-02,Breezy Point/Fort Tilden/Riis Beach,6.6,Queens,1
2014-07-02,Briarwood/Jamaica Hills,3.12789473684,Queens,38
2014-07-02,Brighton Beach,4.255,Brooklyn,16
2014-07-02,Bronx Park,5.07928571429,Bronx,14
2014-07-02,Bronxdale,2.7675,Bronx,20
2014-07-02,Brooklyn Heights,3.80456436931,Brooklyn,769
2014-07-02,Brooklyn Navy Yard,2.94916666667,Brooklyn,48
2014-07-02,Brownsville,3.56086956522,Brooklyn,23
2014-07-02,Bushwick North,3.43753846154,Brooklyn,130
2014-07-02,Bushwick South,2.86890829694,Brooklyn,229
2014-07-02,Canarsie,2.9475,Brooklyn,8
2014-07-02,Carroll Gardens,3.6488028169,Brooklyn,284
2014-07-02,Central Harlem,2.26290714633,Manhattan,2057
2014-07-02,Central Harlem North,2.43205921938,Manhattan,1486
2014-07-02,Central Park,2.57028205128,Manhattan,390
2014-07-02,City Island,4.91,Bronx,1
2014-07-02,Claremont/Bathgate,2.45784090909,Bronx,88
2014-07-02,Clinton East,5.02666666667,Manhattan,3
2014-07-02,Clinton Hill,3.12450079239,Brooklyn,631
2014-07-02,Co-Op City,4.46529411765,Bronx,17
2014-07-02,Cobble Hill,3.45673400673,Brooklyn,297
2014-07-02,College Point,4.27384615385,Queens,13
2014-07-02,Columbia Street,3.6972972973,Brooklyn,37
2014-07-02,Coney Island,6.00192307692,Brooklyn,52
2014-07-02,Corona,2.89523809524,Queens,63
2014-07-02,Country Club,3.29,Bronx,2
2014-07-02,Crotona Park,2.03,Bronx,2
2014-07-02,Crotona Park East,2.317,Bronx,40
2014-07-02,Crown Heights North,3.2299132321,Brooklyn,461
2014-07-02,Crown Heights South,3.32,Brooklyn,79
2014-07-02,Cypress Hills,4.337,Brooklyn,10
2014-07-02,DUMBO/Vinegar Hill,3.82034638554,Brooklyn,664
2014-07-02,Downtown Brooklyn/MetroTech,3.61502803738,Brooklyn,535
2014-07-02,Dyker Heights,3.58333333333,Brooklyn,3
2014-07-02,East Concourse/Concourse Village,2.34060702875,Bronx,313
2014-07-02,East Elmhurst,2.9716,Queens,50
2014-07-02,East Flatbush/Farragut,2.94409090909,Brooklyn,22
2014-07-02,East Flatbush/Remsen Village,2.793,Brooklyn,20
2014-07-02,East Flushing,3.64,Queens,4
2014-07-02,East Harlem North,2.41747582205,Manhattan,2068
2014-07-02,East Harlem South,2.54752894034,Manhattan,2246
2014-07-02,East New York,3.80185185185,Brooklyn,27
2014-07-02,East New York/Pennsylvania Avenue,1.85571428571,Brooklyn,7
2014-07-02,East Tremont,2.3376119403,Bronx,134
2014-07-02,East Village,8.11,Manhattan,1
2014-07-02,East Williamsburg,3.12022167488,Brooklyn,406
2014-07-02,Eastchester,4.025,Bronx,6
2014-07-02,Elmhurst,2.49123631681,Queens,1553
2014-07-02,Elmhurst/Maspeth,2.37011538462,Queens,260
2014-07-02,Erasmus,3.52592592593,Brooklyn,27
2014-07-02,Financial District South,8.05,Manhattan,1
2014-07-02,Flatbush/Ditmas Park,4.1943442623,Brooklyn,122
2014-07-02,Flatlands,2.82047619048,Brooklyn,21
2014-07-02,Flushing,2.97392307692,Queens,520
2014-07-02,Flushing Meadows-Corona Park,3.40590909091,Queens,22
2014-07-02,Fordham South,2.03672131148,Bronx,122
2014-07-02,Forest Hills,2.98090999011,Queens,1011
2014-07-02,Forest Park/Highland Park,1.555,Queens,2
2014-07-02,Fort Greene,2.93387368421,Brooklyn,950
2014-07-02,Fresh Meadows,1.0,Queens,3
2014-07-02,Glen Oaks,0.0,Queens,4
2014-07-02,Glendale,3.93833333333,Queens,6
2014-07-02,Gowanus,3.57048275862,Brooklyn,145
2014-07-02,Gravesend,1.8425,Brooklyn,4
2014-07-02,Green-Wood Cemetery,3.48,Brooklyn,3
2014-07-02,Greenpoint,3.27833926453,Brooklyn,843
2014-07-02,Hamilton Heights,3.0040952381,Manhattan,735
2014-07-02,Highbridge,2.2066025641,Bronx,156
2014-07-02,Highbridge Park,4.85352941176,Manhattan,17
2014-07-02,Hillcrest/Pomonok,3.92083333333,Queens,48
2014-07-02,Homecrest,3.64142857143,Brooklyn,7
2014-07-02,Howard Beach,0.09,Queens,1
2014-07-02,Hunts Point,2.43465753425,Bronx,73
2014-07-02,Inwood,3.25590106007,Manhattan,283
2014-07-02,Inwood Hill Park,4.01227272727,Manhattan,22
2014-07-02,JFK Airport,5.80173913043,Queens,23
2014-07-02,Jackson Heights,2.22779599271,Queens,1098
2014-07-02,Jamaica,3.3391152815,Queens,373
2014-07-02,Jamaica Estates,5.6275,Queens,4
2014-07-02,Kensington,2.774,Brooklyn,20
2014-07-02,Kew Gardens,2.85258152174,Queens,368
2014-07-02,Kew Gardens Hills,4.53736842105,Queens,19
2014-07-02,Kingsbridge Heights,2.17544715447,Bronx,123
2014-07-02,LaGuardia Airport,7.90764705882,Queens,17
2014-07-02,Laurelton,9.045,Queens,2
2014-07-02,Lincoln Square East,2.9,Manhattan,2
2014-07-02,Little Italy/NoLiTa,5.7,Manhattan,1
2014-07-02,Long Island City/Hunters Point,3.67438356164,Queens,584
2014-07-02,Long Island City/Queens Plaza,2.16878787879,Queens,264
2014-07-02,Longwood,2.78113207547,Bronx,53
2014-07-02,Lower East Side,3.82,Manhattan,1
2014-07-02,Madison,2.79875,Brooklyn,8
2014-07-02,Manhattan Beach,4.25,Brooklyn,13
2014-07-02,Manhattan Valley,1.665,Manhattan,2
2014-07-02,Manhattanville,2.47145539906,Manhattan,426
2014-07-02,Marble Hill,2.32863636364,Manhattan,66
2014-07-02,Marine Park/Mill Basin,3.0,Brooklyn,2
2014-07-02,Maspeth,3.12576923077,Queens,26
2014-07-02,Melrose South,2.1089626556,Bronx,241
2014-07-02,Middle Village,3.68454545455,Queens,11
2014-07-02,Midtown Center,2.705,Manhattan,2
2014-07-02,Midwood,3.082,Brooklyn,15
2014-07-02,Morningside Heights,2.77156936261,Manhattan,1867
2014-07-02,Morrisania/Melrose,2.08477777778,Bronx,90
2014-07-02,Mott Haven/Port Morris,2.64864978903,Bronx,237
2014-07-02,Mount Hope,2.24010152284,Bronx,197
2014-07-02,Murray Hill-Queens,1.59571428571,Queens,7
2014-07-02,North Corona,2.03875536481,Queens,233
2014-07-02,Norwood,3.79284671533,Bronx,137
2014-07-02,Ocean Hill,2.34085714286,Brooklyn,35
2014-07-02,Ocean Parkway South,4.4125,Brooklyn,4
2014-07-02,Old Astoria,2.6533976834,Queens,259
2014-07-02,Ozone Park,4.51333333333,Queens,12
2014-07-02,Park Slope,2.84345794393,Brooklyn,1177
2014-07-02,Parkchester,2.81524752475,Bronx,101
2014-07-02,Pelham Bay,4.174,Bronx,25
2014-07-02,Pelham Bay Park,3.60952380952,Bronx,21
2014-07-02,Pelham Parkway,3.01314285714,Bronx,70
2014-07-02,Prospect Heights,2.90496212121,Brooklyn,264
2014-07-02,Prospect Park,2.89711111111,Brooklyn,45
2014-07-02,Prospect-Lefferts Gardens,3.78915966387,Brooklyn,119
2014-07-02,Queens Village,6.05166666667,Queens,6
2014-07-02,Queensboro Hill,3.72391304348,Queens,23
2014-07-02,Queensbridge/Ravenswood,2.68561643836,Queens,73
2014-07-02,Red Hook,4.3893877551,Brooklyn,49
2014-07-02,Rego Park,3.18033898305,Queens,295
2014-07-02,Richmond Hill,2.43609756098,Queens,41
2014-07-02,Ridgewood,2.44263157895,Queens,19
2014-07-02,Riverdale/North Riverdale/Fieldston,3.93153846154,Bronx,13
2014-07-02,Rockaway Park,21.3,Queens,1
2014-07-02,Roosevelt Island,6.79375,Manhattan,8
2014-07-02,Saint Albans,2.91,Queens,1
2014-07-02,Saint Michaels Cemetery/Woodside,1.32,Queens,13
2014-07-02,Schuylerville/Edgewater Park,3.44863636364,Bronx,22
2014-07-02,Sheepshead Bay,1.91170616114,Brooklyn,211
2014-07-02,Soundview/Bruckner,3.35238095238,Bronx,84
2014-07-02,Soundview/Castle Hill,3.10131578947,Bronx,38
2014-07-02,South Jamaica,2.275,Queens,6
2014-07-02,South Ozone Park,7.23970588235,Queens,34
2014-07-02,South Williamsburg,2.87410714286,Brooklyn,56
2014-07-02,Springfield Gardens South,38.3,Queens,1
2014-07-02,Spuyten Duyvil/Kingsbridge,3.30669902913,Bronx,103
2014-07-02,Starrett City,1.1,Brooklyn,1
2014-07-02,Steinway,2.4305106383,Queens,705
2014-07-02,Stuyvesant Heights,3.27005102041,Brooklyn,196
2014-07-02,Sunnyside,2.84685114504,Queens,524
2014-07-02,Sunset Park East,4.58777777778,Brooklyn,9
2014-07-02,Sunset Park West,3.77575757576,Brooklyn,99
2014-07-02,Times Sq/Theatre District,5.18,Manhattan,1
2014-07-02,TriBeCa/Civic Center,3.65,Manhattan,1
2014-07-02,University Heights/Morris Heights,2.74459459459,Bronx,148
2014-07-02,Upper East Side North,2.79895522388,Manhattan,134
2014-07-02,Upper West Side North,1.23,Manhattan,1
2014-07-02,Van Cortlandt Park,5.09333333333,Bronx,6
2014-07-02,Van Cortlandt Village,2.64303030303,Bronx,99
2014-07-02,Van Nest/Morris Park,2.99264957265,Bronx,117
2014-07-02,Washington Heights North,3.28882797732,Manhattan,529
2014-07-02,Washington Heights South,3.50106803797,Manhattan,1264
2014-07-02,West Concourse,2.88660036166,Bronx,553
2014-07-02,West Farms/Bronx River,1.77926829268,Bronx,41
2014-07-02,West Village,7.23,Manhattan,1
2014-07-02,Westchester Village/Unionport,3.16933333333,Bronx,60
2014-07-02,Westerleigh,15.79,Staten Island,1
2014-07-02,Whitestone,4.14333333333,Queens,3
2014-07-02,Williamsbridge/Olinville,2.02529411765,Bronx,34
2014-07-02,Williamsburg (North Side),3.01555166375,Brooklyn,1713
2014-07-02,Williamsburg (South Side),3.1435667107,Brooklyn,757
2014-07-02,Windsor Terrace,4.20177419355,Brooklyn,62
2014-07-02,Woodhaven,2.36,Queens,14
2014-07-02,Woodlawn/Wakefield,4.23666666667,Bronx,9
2014-07-02,Woodside,2.25011947431,Queens,837
2014-07-02,Yorkville East,3.53,Manhattan,2
2014-07-02,Yorkville West,3.11064516129,Manhattan,31
2014-07-03,Allerton/Pelham Gardens,2.19636363636,Bronx,11
2014-07-03,Astoria,2.62982646421,Queens,2305
2014-07-03,Astoria Park,0.79,Queens,1
2014-07-03,Auburndale,2.06,Queens,1
2014-07-03,Baisley Park,4.55333333333,Queens,3
2014-07-03,Bath Beach,1.916,Brooklyn,5
2014-07-03,Bay Ridge,3.98058823529,Brooklyn,34
2014-07-03,Bay Terrace/Fort Totten,2.2,Queens,1
2014-07-03,Bayside,2.63,Queens,8
2014-07-03,Bedford,3.24864583333,Brooklyn,576
2014-07-03,Bedford Park,2.31030150754,Bronx,199
2014-07-03,Belmont,2.86986577181,Bronx,149
2014-07-03,Bensonhurst East,1.15857142857,Brooklyn,7
2014-07-03,Bensonhurst West,2.1825,Brooklyn,4
2014-07-03,Bloomingdale,2.56507352941,Manhattan,136
2014-07-03,Boerum Hill,3.23847908745,Brooklyn,789
2014-07-03,Borough Park,3.76647058824,Brooklyn,17
2014-07-03,Briarwood/Jamaica Hills,2.98461538462,Queens,39
2014-07-03,Brighton Beach,6.298125,Brooklyn,16
2014-07-03,Bronx Park,3.97636363636,Bronx,22
2014-07-03,Bronxdale,3.44454545455,Bronx,33
2014-07-03,Brooklyn Heights,3.58890703518,Brooklyn,796
2014-07-03,Brooklyn Navy Yard,3.6285,Brooklyn,40
2014-07-03,Brownsville,3.0134375,Brooklyn,32
2014-07-03,Bushwick North,3.316,Brooklyn,155
2014-07-03,Bushwick South,3.4301056338,Brooklyn,284
2014-07-03,Cambria Heights,5.97,Queens,1
2014-07-03,Canarsie,4.21875,Brooklyn,8
2014-07-03,Carroll Gardens,3.76770949721,Brooklyn,358
2014-07-03,Central Harlem,2.25549538203,Manhattan,2382
2014-07-03,Central Harlem North,2.47317877095,Manhattan,1790
2014-07-03,Central Park,2.49283667622,Manhattan,349
2014-07-03,City Island,2.755,Bronx,2
2014-07-03,Claremont/Bathgate,2.38424778761,Bronx,113
2014-07-03,Clinton Hill,3.26381428571,Brooklyn,700
2014-07-03,Co-Op City,2.47681818182,Bronx,22
2014-07-03,Cobble Hill,3.49059171598,Brooklyn,338
2014-07-03,College Point,5.20384615385,Queens,13
2014-07-03,Columbia Street,3.79,Brooklyn,37
2014-07-03,Coney Island,5.79261538462,Brooklyn,65
2014-07-03,Corona,2.8616091954,Queens,87
2014-07-03,Country Club,2.6,Bronx,1
2014-07-03,Crotona Park,1.03,Bronx,2
2014-07-03,Crotona Park East,2.16050847458,Bronx,59
2014-07-03,Crown Heights North,3.13939393939,Brooklyn,561
2014-07-03,Crown Heights South,3.60696428571,Brooklyn,112
2014-07-03,Cypress Hills,5.37333333333,Brooklyn,6
2014-07-03,DUMBO/Vinegar Hill,3.82961715161,Brooklyn,653
2014-07-03,Douglaston,12.82,Queens,1
2014-07-03,Downtown Brooklyn/MetroTech,3.51844247788,Brooklyn,565
2014-07-03,Dyker Heights,7.29,Brooklyn,6
2014-07-03,East Chelsea,6.02,Manhattan,1
2014-07-03,East Concourse/Concourse Village,2.55953571429,Bronx,280
2014-07-03,East Elmhurst,2.95150684932,Queens,73
2014-07-03,East Flatbush/Farragut,3.57722222222,Brooklyn,18
2014-07-03,East Flatbush/Remsen Village,2.38923076923,Brooklyn,13
2014-07-03,East Flushing,2.772,Queens,5
2014-07-03,East Harlem North,2.34199391833,Manhattan,2302
2014-07-03,East Harlem South,2.5088061127,Manhattan,2094
2014-07-03,East New York,4.32666666667,Brooklyn,30
2014-07-03,East New York/Pennsylvania Avenue,2.18923076923,Brooklyn,13
2014-07-03,East Tremont,2.15304964539,Bronx,141
2014-07-03,East Williamsburg,3.3312605042,Brooklyn,476
2014-07-03,Eastchester,2.874,Bronx,10
2014-07-03,Elmhurst,2.48791153415,Queens,1786
2014-07-03,Elmhurst/Maspeth,2.64069868996,Queens,229
2014-07-03,Erasmus,5.07384615385,Brooklyn,26
2014-07-03,Far Rockaway,14.71,Queens,1
2014-07-03,Flatbush/Ditmas Park,3.71551724138,Brooklyn,174
2014-07-03,Flatlands,2.852,Brooklyn,20
2014-07-03,Flushing,3.07146252285,Queens,547
2014-07-03,Flushing Meadows-Corona Park,7.7315,Queens,20
2014-07-03,Fordham South,2.12324561404,Bronx,114
2014-07-03,Forest Hills,3.26021012416,Queens,1047
2014-07-03,Forest Park/Highland Park,8.02,Queens,1
2014-07-03,Fort Greene,2.90901369863,Brooklyn,1095
2014-07-03,Fresh Meadows,9.245,Queens,2
2014-07-03,Glendale,5.79066666667,Queens,15
2014-07-03,Gowanus,3.21835820896,Brooklyn,134
2014-07-03,Gravesend,12.0266666667,Brooklyn,3
2014-07-03,Green-Wood Cemetery,2.135,Brooklyn,6
2014-07-03,Greenpoint,2.88681318681,Brooklyn,910
2014-07-03,Hamilton Heights,2.96856020942,Manhattan,764
2014-07-03,Highbridge,2.42508333333,Bronx,120
2014-07-03,Highbridge Park,7.19333333333,Manhattan,21
2014-07-03,Hillcrest/Pomonok,3.43756097561,Queens,41
2014-07-03,Hollis,2.53,Queens,1
2014-07-03,Homecrest,2.582,Brooklyn,5
2014-07-03,Howard Beach,7.13,Queens,3
2014-07-03,Hunts Point,3.09171428571,Bronx,105
2014-07-03,Inwood,3.5221875,Manhattan,288
2014-07-03,Inwood Hill Park,4.96,Manhattan,12
2014-07-03,JFK Airport,8.34863636364,Queens,22
2014-07-03,Jackson Heights,2.33097670924,Queens,1331
2014-07-03,Jamaica,4.13472527473,Queens,455
2014-07-03,Jamaica Estates,6.44,Queens,4
2014-07-03,Kensington,4.579,Brooklyn,20
2014-07-03,Kew Gardens,3.44303951368,Queens,329
