pickup_datetime,BoroName,trip_distance,borough,count
2015-05-01,Allerton/Pelham Gardens,9.54,Bronx,3
2015-05-01,Alphabet City,2.64196960486,Manhattan,1645
2015-05-01,Astoria,3.04185344828,Queens,928
2015-05-01,Astoria Park,5.58111111111,Queens,18
2015-05-01,Auburndale,3.74,Queens,3
2015-05-01,Baisley Park,10.781025641,Queens,78
2015-05-01,Bath Beach,0.66,Brooklyn,1
2015-05-01,Battery Park,4.04518987342,Manhattan,158
2015-05-01,Battery Park City,4.11458423197,Manhattan,4173
2015-05-01,Bay Ridge,2.94653846154,Brooklyn,26
2015-05-01,Bayside,0.8,Queens,1
2015-05-01,Bedford,2.38473170732,Brooklyn,205
2015-05-01,Bedford Park,7.272,Bronx,5
2015-05-01,Bellerose,0.15,Queens,2
2015-05-01,Belmont,5.276,Bronx,5
2015-05-01,Bensonhurst East,6.215,Brooklyn,2
2015-05-01,Bensonhurst West,4.13333333333,Brooklyn,3
2015-05-01,Bloomingdale,2.61165965123,Manhattan,1663
2015-05-01,Boerum Hill,3.51459930314,Brooklyn,574
2015-05-01,Borough Park,0.872666666667,Brooklyn,15
2015-05-01,Briarwood/Jamaica Hills,8.76277777778,Queens,36
2015-05-01,Brighton Beach,1.6,Brooklyn,1
2015-05-01,Bronx Park,0.0,Bronx,1
2015-05-01,Bronxdale,1.6,Bronx,2
2015-05-01,Brooklyn Heights,4.247909699,Brooklyn,598
2015-05-01,Brooklyn Navy Yard,3.19766666667,Brooklyn,30
2015-05-01,Brownsville,1.95,Brooklyn,2
2015-05-01,Bushwick North,3.22862318841,Brooklyn,138
2015-05-01,Bushwick South,3.14696969697,Brooklyn,231
2015-05-01,Canarsie,15.865,Brooklyn,4
2015-05-01,Carroll Gardens,4.05819526627,Brooklyn,338
2015-05-01,Central Harlem,2.40053479381,Manhattan,1552
2015-05-01,Central Harlem North,2.55075987842,Manhattan,658
2015-05-01,Central Park,2.24104016982,Manhattan,6124
2015-05-01,Chinatown,3.0822574796,Manhattan,1103
2015-05-01,Claremont/Bathgate,2.56333333333,Bronx,3
2015-05-01,Clinton East,2.60037249284,Manhattan,13960
2015-05-01,Clinton Hill,3.05516605166,Brooklyn,271
2015-05-01,Clinton West,2.55407049843,Manhattan,4454
2015-05-01,Cobble Hill,3.92580174927,Brooklyn,343
2015-05-01,College Point,5.51333333333,Queens,3
2015-05-01,Columbia Street,3.86823529412,Brooklyn,34
2015-05-01,Coney Island,0.0,Brooklyn,2
2015-05-01,Corona,4.32,Queens,15
2015-05-01,Crotona Park East,2.034,Bronx,5
2015-05-01,Crown Heights North,3.24712418301,Brooklyn,153
2015-05-01,Crown Heights South,3.12694444444,Brooklyn,36
2015-05-01,Cypress Hills,5.68333333333,Brooklyn,6
2015-05-01,DUMBO/Vinegar Hill,3.68434579439,Brooklyn,214
2015-05-01,Douglaston,22.76,Queens,1
2015-05-01,Downtown Brooklyn/MetroTech,3.78969565217,Brooklyn,690
2015-05-01,Dyker Heights,0.693333333333,Brooklyn,3
2015-05-01,East Chelsea,2.42807735474,Manhattan,11583
2015-05-01,East Concourse/Concourse Village,1.95,Bronx,13
2015-05-01,East Elmhurst,5.22746268657,Queens,67
