dropoff_datetime,zone,trip_distance,borough,count
2015-04-01,Flatbush/Ditmas Park,3.92607913669,278,Brooklyn
2015-04-01,Flatiron,5.85393258427,89,Manhattan
2015-04-01,Flatlands,3.89942028986,69,Brooklyn
2015-04-01,Flushing,3.46106382979,188,Queens
2015-04-01,Flushing Meadows-Corona Park,2.69761904762,21,Queens
2015-04-01,Fordham South,2.3996,75,Bronx
2015-04-01,Forest Hills,2.3538677686,605,Queens
2015-04-01,Forest Park/Highland Park,3.778,5,Queens
2015-04-01,Fort Greene,1.52233201581,759,Brooklyn
2015-04-01,Fresh Meadows,4.82,19,Queens
2015-04-01,Garment District,6.53927083333,96,Manhattan
2015-04-01,Glen Oaks,10.2657142857,7,Queens
2015-04-01,Glendale,3.3465,80,Queens
2015-04-01,Gowanus,1.95578680203,197,Brooklyn
2015-04-01,Gramercy,5.65289473684,190,Manhattan
2015-04-01,Gravesend,1.83535714286,28,Brooklyn
2015-04-01,Great Kills,35.66,1,Staten Island
2015-04-01,Green-Wood Cemetery,1.725,4,Brooklyn
2015-04-01,Greenpoint,1.90101553166,837,Brooklyn
2015-04-01,Greenwich Village North,4.89223076923,130,Manhattan
2015-04-01,Greenwich Village South,4.67176470588,102,Manhattan
2015-04-01,Grymes Hill/Clifton,7.58,3,Staten Island
2015-04-01,Hamilton Heights,1.62070100143,699,Manhattan
2015-04-01,Hammels/Arverne,12.245,2,Queens
2015-04-01,Heartland Village/Todt Hill,15.39,1,Staten Island
2015-04-01,Highbridge,2.21042372881,236,Bronx
2015-04-01,Highbridge Park,2.88388888889,18,Manhattan
2015-04-01,Hillcrest/Pomonok,3.6294,150,Queens
2015-04-01,Hollis,6.22052631579,19,Queens
2015-04-01,Homecrest,3.87111111111,27,Brooklyn
2015-04-01,Howard Beach,7.47,11,Queens
2015-04-01,Hudson Sq,4.90833333333,72,Manhattan
2015-04-01,Hunts Point,2.96462068966,145,Bronx
2015-04-01,Inwood,2.72466019417,206,Manhattan
2015-04-01,Inwood Hill Park,2.83076923077,26,Manhattan
2015-04-01,JFK Airport,13.7144638404,401,Queens
2015-04-01,Jackson Heights,1.68190231362,1167,Queens
2015-04-01,Jamaica,3.71573684211,190,Queens
2015-04-01,Jamaica Estates,5.61490196078,51,Queens
2015-04-01,Kensington,3.71871428571,70,Brooklyn
2015-04-01,Kew Gardens,2.42636363636,187,Queens
2015-04-01,Kew Gardens Hills,2.79797687861,173,Queens
2015-04-01,Kingsbridge Heights,2.46525547445,137,Bronx
2015-04-01,Kips Bay,5.94336065574,122,Manhattan
2015-04-01,LaGuardia Airport,6.63669527897,699,Queens
2015-04-01,Laurelton,5.69285714286,7,Queens
2015-04-01,Lenox Hill East,4.27737642586,263,Manhattan
2015-04-01,Lenox Hill West,3.61027149321,221,Manhattan
2015-04-01,Lincoln Square East,3.97595505618,267,Manhattan
2015-04-01,Lincoln Square West,4.33793103448,145,Manhattan
2015-04-01,Little Italy/NoLiTa,4.154375,128,Manhattan
2015-04-01,Long Island City/Hunters Point,2.33323155216,393,Queens
2015-04-01,Long Island City/Queens Plaza,1.66727868852,305,Queens
2015-04-01,Longwood,2.43285714286,84,Bronx
2015-04-01,Lower East Side,4.12570048309,207,Manhattan
2015-04-01,Madison,4.66,27,Brooklyn
2015-04-01,Manhattan Beach,2.7725,76,Brooklyn
2015-04-01,Manhattan Valley,1.79725888325,394,Manhattan
2015-04-01,Manhattanville,1.51926335175,543,Manhattan
2015-04-01,Marble Hill,2.84454545455,44,Manhattan
2015-04-01,Marine Park/Floyd Bennett Field,4.15,1,Brooklyn
2015-04-01,Marine Park/Mill Basin,3.90617647059,34,Brooklyn
2015-04-01,Mariners Harbor,7.51666666667,3,Staten Island
2015-04-01,Maspeth,2.36647321429,224,Queens
2015-04-01,Meatpacking/West Village West,5.82552631579,76,Manhattan
2015-04-01,Melrose South,2.06332386364,352,Bronx
2015-04-01,Middle Village,2.72801526718,131,Queens
2015-04-01,Midtown Center,5.21539923954,263,Manhattan
2015-04-01,Midtown East,5.29757201646,243,Manhattan
2015-04-01,Midtown North,4.87186528497,193,Manhattan
2015-04-01,Midtown South,6.03984251969,127,Manhattan
2015-04-01,Midwood,5.07694444444,36,Brooklyn
2015-04-01,Morningside Heights,1.53631730769,1040,Manhattan
2015-04-01,Morrisania/Melrose,2.2711682243,214,Bronx
2015-04-01,Mott Haven/Port Morris,2.24796943231,458,Bronx
2015-04-01,Mount Hope,2.34666666667,213,Bronx
2015-04-01,Murray Hill,5.52335025381,197,Manhattan
2015-04-01,Murray Hill-Queens,3.20445945946,74,Queens
2015-04-01,Newark Airport,20.5915,20,EWR
2015-04-01,North Corona,1.79260162602,369,Queens
2015-04-01,Norwood,3.17058333333,120,Bronx
2015-04-01,Oakland Gardens,6.445,14,Queens
2015-04-01,Ocean Hill,3.01821192053,151,Brooklyn
2015-04-01,Ocean Parkway South,4.93,15,Brooklyn
2015-04-01,Old Astoria,1.69356828194,454,Queens
2015-04-01,Ozone Park,4.6880952381,21,Queens
2015-04-01,Park Slope,2.07843326886,1034,Brooklyn
2015-04-01,Parkchester,2.515,88,Bronx
2015-04-01,Pelham Bay,3.8019047619,21,Bronx
2015-04-01,Pelham Bay Park,4.25,13,Bronx
2015-04-01,Pelham Parkway,3.49563218391,87,Bronx
2015-04-01,Penn Station/Madison Sq West,5.87658536585,164,Manhattan
2015-04-01,Prospect Heights,1.67759146341,328,Brooklyn
2015-04-01,Prospect Park,2.06651515152,66,Brooklyn
2015-04-01,Prospect-Lefferts Gardens,2.86805031447,318,Brooklyn
2015-04-01,Queens Village,6.20631578947,38,Queens
2015-04-01,Queensboro Hill,2.88078125,64,Queens
2015-04-01,Queensbridge/Ravenswood,1.85605128205,195,Queens
2015-04-01,Randalls Island,3.67684210526,19,Manhattan
2015-04-01,Red Hook,2.3808,175,Brooklyn
2015-04-01,Rego Park,2.11360824742,194,Queens
2015-04-01,Richmond Hill,3.11653846154,182,Queens
2015-04-01,Ridgewood,3.913875,160,Queens
2015-04-01,Riverdale/North Riverdale/Fieldston,4.83963636364,55,Bronx
2015-04-01,Rockaway Park,8.51,3,Queens
2015-04-01,Roosevelt Island,2.95846153846,26,Manhattan
2015-04-01,Rosedale,7.60545454545,11,Queens
2015-04-01,Saint Albans,5.25863636364,44,Queens
2015-04-01,Saint George/New Brighton,5.4,3,Staten Island
2015-04-01,Saint Michaels Cemetery/Woodside,0.382931034483,58,Queens
2015-04-01,Schuylerville/Edgewater Park,4.19417910448,67,Bronx
2015-04-01,Seaport,4.78136363636,44,Manhattan
2015-04-01,Sheepshead Bay,2.2298089172,157,Brooklyn
2015-04-01,SoHo,4.78444444444,108,Manhattan
2015-04-01,Soundview/Bruckner,2.76318181818,66,Bronx
2015-04-01,Soundview/Castle Hill,3.35076923077,130,Bronx
2015-04-01,South Beach/Dongan Hills,3.56,1,Staten Island
2015-04-01,South Jamaica,2.32883495146,103,Queens
2015-04-01,South Ozone Park,4.17319526627,169,Queens
2015-04-01,South Williamsburg,1.96934306569,137,Brooklyn
2015-04-01,Springfield Gardens North,5.36956521739,23,Queens
2015-04-01,Springfield Gardens South,6.2815625,32,Queens
2015-04-01,Spuyten Duyvil/Kingsbridge,3.14969465649,131,Bronx
2015-04-01,Starrett City,4.37181818182,22,Brooklyn
2015-04-01,Steinway,1.75705732484,785,Queens
2015-04-01,Stuy Town/Peter Cooper Village,6.84346153846,26,Manhattan
2015-04-01,Stuyvesant Heights,2.47136436597,623,Brooklyn
2015-04-01,Sunnyside,2.26419047619,630,Queens
2015-04-01,Sunset Park East,4.04164556962,79,Brooklyn
2015-04-01,Sunset Park West,3.2343575419,179,Brooklyn
2015-04-01,Sutton Place/Turtle Bay North,4.79095588235,136,Manhattan
2015-04-01,Times Sq/Theatre District,5.66593582888,187,Manhattan
2015-04-01,TriBeCa/Civic Center,4.47073800738,271,Manhattan
2015-04-01,Two Bridges/Seward Park,4.28493670886,79,Manhattan
2015-04-01,UN/Turtle Bay South,5.57816176471,136,Manhattan
2015-04-01,Union Sq,5.71740331492,181,Manhattan
2015-04-01,University Heights/Morris Heights,2.3860199005,201,Bronx
2015-04-01,Upper East Side North,2.41008912656,561,Manhattan
2015-04-01,Upper East Side South,3.60845201238,323,Manhattan
2015-04-01,Upper West Side North,2.42184663537,639,Manhattan
2015-04-01,Upper West Side South,3.10694915254,413,Manhattan
2015-04-01,Van Cortlandt Park,3.34083333333,12,Bronx
2015-04-01,Van Cortlandt Village,2.8713740458,131,Bronx
2015-04-01,Van Nest/Morris Park,2.75470149254,134,Bronx
2015-04-01,Washington Heights North,2.32413483146,445,Manhattan
2015-04-01,Washington Heights South,2.23281517748,817,Manhattan
2015-04-01,West Brighton,1.09,2,Staten Island
2015-04-01,West Chelsea/Hudson Yards,6.3489119171,193,Manhattan
2015-04-01,West Concourse,1.86377777778,360,Bronx
2015-04-01,West Farms/Bronx River,3.15536842105,95,Bronx
2015-04-01,West Village,5.10117117117,111,Manhattan
2015-04-01,Westchester Village/Unionport,3.61255813953,86,Bronx
2015-04-01,Westerleigh,21.39,1,Staten Island
2015-04-01,Whitestone,5.74710526316,38,Queens
2015-04-01,Willets Point,2.15,2,Queens
2015-04-01,Williamsbridge/Olinville,4.37666666667,57,Bronx
2015-04-01,Williamsburg (North Side),2.14237741456,673,Brooklyn
2015-04-01,Williamsburg (South Side),1.93369527145,571,Brooklyn
2015-04-01,Windsor Terrace,2.71644067797,118,Brooklyn
2015-04-01,Woodhaven,3.89735632184,87,Queens
2015-04-01,Woodlawn/Wakefield,6.16617647059,34,Bronx
2015-04-01,Woodside,1.65494863014,584,Queens
2015-04-01,World Trade Center,5.08263157895,38,Manhattan
2015-04-01,Yorkville East,2.84544378698,169,Manhattan
2015-04-01,Yorkville West,2.68287009063,331,Manhattan
2015-04-02,Allerton/Pelham Gardens,4.4855,40,Bronx
2015-04-02,Alphabet City,5.16402298851,87,Manhattan
2015-04-02,Astoria,1.6266279913,1379,Queens
2015-04-02,Astoria Park,1.33333333333,12,Queens
2015-04-02,Auburndale,4.6975,20,Queens
2015-04-02,Baisley Park,3.71827956989,93,Queens
2015-04-02,Bath Beach,6.58,8,Brooklyn
2015-04-02,Battery Park,6.7,8,Manhattan
2015-04-02,Battery Park City,5.80944444444,72,Manhattan
2015-04-02,Bay Ridge,5.96068493151,146,Brooklyn
2015-04-02,Bay Terrace/Fort Totten,4.99928571429,14,Queens
2015-04-02,Bayside,5.33125,32,Queens
2015-04-02,Bedford,2.04895470383,861,Brooklyn
2015-04-02,Bedford Park,2.87929824561,171,Bronx
2015-04-02,Bellerose,6.54818181818,11,Queens
2015-04-02,Belmont,2.48416058394,137,Bronx
2015-04-02,Bensonhurst East,6.24888888889,18,Brooklyn
2015-04-02,Bensonhurst West,5.36741935484,31,Brooklyn
2015-04-02,Bloomfield/Emerson Hill,22.34,1,Staten Island
2015-04-02,Bloomingdale,1.93219512195,205,Manhattan
2015-04-02,Boerum Hill,1.72647177419,496,Brooklyn
2015-04-02,Borough Park,4.05,59,Brooklyn
2015-04-02,Briarwood/Jamaica Hills,3.05110552764,199,Queens
2015-04-02,Brighton Beach,3.19959183673,49,Brooklyn
2015-04-02,Bronx Park,4.28833333333,24,Bronx
2015-04-02,Bronxdale,3.5494,50,Bronx
2015-04-02,Brooklyn Heights,1.94921259843,508,Brooklyn
2015-04-02,Brooklyn Navy Yard,1.91958333333,72,Brooklyn
2015-04-02,Brownsville,3.83944055944,143,Brooklyn
2015-04-02,Bushwick North,3.2937195122,328,Brooklyn
2015-04-02,Bushwick South,2.78675276753,542,Brooklyn
2015-04-02,Cambria Heights,8.2475,12,Queens
2015-04-02,Canarsie,5.41745762712,59,Brooklyn
2015-04-02,Carroll Gardens,1.86512465374,361,Brooklyn
2015-04-02,Central Harlem,1.30423411371,1495,Manhattan
2015-04-02,Central Harlem North,1.46435883324,1817,Manhattan
2015-04-02,Central Park,2.43593856655,293,Manhattan
2015-04-02,Charleston/Tottenville,25.5,1,Staten Island
2015-04-02,Chinatown,3.64911392405,79,Manhattan
2015-04-02,City Island,7.7,1,Bronx
2015-04-02,Claremont/Bathgate,2.41874251497,167,Bronx
2015-04-02,Clinton East,5.64829694323,229,Manhattan
2015-04-02,Clinton Hill,1.77972314507,903,Brooklyn
2015-04-02,Clinton West,5.79515463918,97,Manhattan
2015-04-02,Co-Op City,5.02955223881,67,Bronx
2015-04-02,Cobble Hill,1.89686868687,198,Brooklyn
2015-04-02,College Point,3.73043956044,91,Queens
2015-04-02,Columbia Street,1.79050847458,118,Brooklyn
2015-04-02,Coney Island,3.5470754717,106,Brooklyn
2015-04-02,Corona,1.94938118812,404,Queens
2015-04-02,Country Club,3.85875,8,Bronx
2015-04-02,Crotona Park,2.3225,12,Bronx
2015-04-02,Crotona Park East,3.12942857143,70,Bronx
2015-04-02,Crown Heights North,2.27908921933,1076,Brooklyn
2015-04-02,Crown Heights South,2.37835555556,225,Brooklyn
2015-04-02,Cypress Hills,5.28235294118,68,Brooklyn
2015-04-02,DUMBO/Vinegar Hill,2.08898461538,325,Brooklyn
2015-04-02,Douglaston,7.57333333333,6,Queens
2015-04-02,Downtown Brooklyn/MetroTech,2.22089655172,435,Brooklyn
2015-04-02,Dyker Heights,5.79592592593,27,Brooklyn
2015-04-02,East Chelsea,6.45641025641,156,Manhattan
2015-04-02,East Concourse/Concourse Village,2.11820330969,423,Bronx
2015-04-02,East Elmhurst,2.84689956332,229,Queens
2015-04-02,East Flatbush/Farragut,3.00780701754,114,Brooklyn
2015-04-02,East Flatbush/Remsen Village,3.53344827586,116,Brooklyn
2015-04-02,East Flushing,3.66269230769,52,Queens
2015-04-02,East Harlem North,1.392,1785,Manhattan
2015-04-02,East Harlem South,1.839085963,919,Manhattan
2015-04-02,East New York,4.3509375,160,Brooklyn
2015-04-02,East New York/Pennsylvania Avenue,4.09703703704,54,Brooklyn
2015-04-02,East Tremont,2.36858823529,170,Bronx
2015-04-02,East Village,4.61259515571,289,Manhattan
2015-04-02,East Williamsburg,2.38071428571,462,Brooklyn
2015-04-02,Eastchester,6.00255813953,43,Bronx
2015-04-02,Elmhurst,1.7424584323,842,Queens
2015-04-02,Elmhurst/Maspeth,1.6271641791,335,Queens
2015-04-02,Erasmus,3.16838709677,93,Brooklyn
2015-04-02,Far Rockaway,12.56,6,Queens
2015-04-02,Financial District North,4.83155963303,109,Manhattan
2015-04-02,Financial District South,5.79467741935,62,Manhattan
2015-04-02,Flatbush/Ditmas Park,3.93803738318,321,Brooklyn
2015-04-02,Flatiron,6.29933333333,90,Manhattan
2015-04-02,Flatlands,4.51657894737,76,Brooklyn
2015-04-02,Flushing,3.15699029126,206,Queens
2015-04-02,Flushing Meadows-Corona Park,3.53548387097,31,Queens
2015-04-02,Fordham South,2.42838709677,93,Bronx
2015-04-02,Forest Hills,2.40713103448,725,Queens
2015-04-02,Forest Park/Highland Park,3.22894736842,19,Queens
2015-04-02,Fort Greene,1.71265625,832,Brooklyn
2015-04-02,Fresh Meadows,5.0684375,32,Queens
2015-04-02,Garment District,6.18841121495,107,Manhattan
2015-04-02,Glen Oaks,11.7653846154,13,Queens
2015-04-02,Glendale,3.15410526316,95,Queens
2015-04-02,Gowanus,2.15347826087,207,Brooklyn
2015-04-02,Gramercy,5.54350574713,174,Manhattan
2015-04-02,Gravesend,3.58535714286,28,Brooklyn
2015-04-02,Great Kills,22.24,2,Staten Island
2015-04-02,Green-Wood Cemetery,2.28166666667,6,Brooklyn
2015-04-02,Greenpoint,1.82470035253,851,Brooklyn
2015-04-02,Greenwich Village North,4.96058823529,136,Manhattan
2015-04-02,Greenwich Village South,4.77147286822,129,Manhattan
2015-04-02,Hamilton Heights,1.64854195323,727,Manhattan
2015-04-02,Hammels/Arverne,18.865,2,Queens
2015-04-02,Heartland Village/Todt Hill,3.745,2,Staten Island
2015-04-02,Highbridge,1.65296577947,263,Bronx
2015-04-02,Highbridge Park,2.75638888889,36,Manhattan
2015-04-02,Hillcrest/Pomonok,3.62512,125,Queens
2015-04-02,Hollis,6.2724,25,Queens
2015-04-02,Homecrest,3.715,24,Brooklyn
2015-04-02,Howard Beach,5.238,10,Queens
2015-04-02,Hudson Sq,4.91480519481,77,Manhattan
2015-04-02,Hunts Point,3.04622516556,151,Bronx
2015-04-02,Inwood,2.72291666667,264,Manhattan
2015-04-02,Inwood Hill Park,1.85620689655,29,Manhattan
2015-04-02,JFK Airport,13.9991411043,489,Queens
2015-04-02,Jackson Heights,1.81554198473,1310,Queens
2015-04-02,Jamaica,3.54431192661,218,Queens
2015-04-02,Jamaica Estates,5.655,50,Queens
2015-04-02,Kensington,3.80887323944,71,Brooklyn
2015-04-02,Kew Gardens,2.37090909091,220,Queens
2015-04-02,Kew Gardens Hills,2.7475625,160,Queens
2015-04-02,Kingsbridge Heights,2.75401360544,147,Bronx
2015-04-02,Kips Bay,5.97585365854,123,Manhattan
2015-04-02,LaGuardia Airport,6.7221801433,977,Queens
2015-04-02,Laurelton,9.10285714286,14,Queens
2015-04-02,Lenox Hill East,4.60278884462,251,Manhattan
2015-04-02,Lenox Hill West,3.85119469027,226,Manhattan
2015-04-02,Lincoln Square East,3.94592715232,302,Manhattan
2015-04-02,Lincoln Square West,4.13651515152,132,Manhattan
2015-04-02,Little Italy/NoLiTa,3.69387978142,183,Manhattan
2015-04-02,Long Island City/Hunters Point,2.08104895105,429,Queens
2015-04-02,Long Island City/Queens Plaza,1.49632218845,329,Queens
2015-04-02,Longwood,2.53365217391,115,Bronx
2015-04-02,Lower East Side,3.98037974684,237,Manhattan
2015-04-02,Madison,4.68,21,Brooklyn
2015-04-02,Manhattan Beach,2.24955882353,68,Brooklyn
2015-04-02,Manhattan Valley,1.88488721805,399,Manhattan
2015-04-02,Manhattanville,1.49528776978,556,Manhattan
2015-04-02,Marble Hill,2.65076923077,39,Manhattan
2015-04-02,Marine Park/Floyd Bennett Field,6.82666666667,3,Brooklyn
2015-04-02,Marine Park/Mill Basin,5.0152173913,23,Brooklyn
2015-04-02,Mariners Harbor,7.375,2,Staten Island
2015-04-02,Maspeth,2.24888888889,234,Queens
2015-04-02,Meatpacking/West Village West,6.01726027397,73,Manhattan
2015-04-02,Melrose South,1.97385915493,355,Bronx
2015-04-02,Middle Village,3.02632653061,147,Queens
2015-04-02,Midtown Center,5.4019245283,265,Manhattan
2015-04-02,Midtown East,5.07816666667,240,Manhattan
2015-04-02,Midtown North,4.97550295858,169,Manhattan
2015-04-02,Midtown South,5.8848427673,159,Manhattan
2015-04-02,Midwood,4.92761904762,21,Brooklyn
2015-04-02,Morningside Heights,1.57601496726,1069,Manhattan
2015-04-02,Morrisania/Melrose,2.19962790698,215,Bronx
2015-04-02,Mott Haven/Port Morris,2.19887063655,487,Bronx
2015-04-02,Mount Hope,2.26014492754,207,Bronx
2015-04-02,Murray Hill,5.60005376344,186,Manhattan
2015-04-02,Murray Hill-Queens,2.89173333333,75,Queens
2015-04-02,New Dorp/Midland Beach,11.6,1,Staten Island
2015-04-02,Newark Airport,22.4575,20,EWR
2015-04-02,North Corona,2.22344173442,369,Queens
2015-04-02,Norwood,3.36465116279,129,Bronx
2015-04-02,Oakland Gardens,6.61095238095,21,Queens
2015-04-02,Ocean Hill,2.93798850575,174,Brooklyn
2015-04-02,Ocean Parkway South,5.33272727273,11,Brooklyn
2015-04-02,Old Astoria,1.97358178054,483,Queens
2015-04-02,Ozone Park,4.40333333333,21,Queens
2015-04-02,Park Slope,2.01323801514,1189,Brooklyn
2015-04-02,Parkchester,3.5469,100,Bronx
2015-04-02,Pelham Bay,3.46041666667,24,Bronx
2015-04-02,Pelham Bay Park,4.469,10,Bronx
2015-04-02,Pelham Parkway,2.99488095238,84,Bronx
2015-04-02,Penn Station/Madison Sq West,6.015,154,Manhattan
2015-04-02,Prospect Heights,1.96562043796,411,Brooklyn
2015-04-02,Prospect Park,2.40944444444,90,Brooklyn
2015-04-02,Prospect-Lefferts Gardens,2.74733153639,371,Brooklyn
2015-04-02,Queens Village,6.53396226415,53,Queens
2015-04-02,Queensboro Hill,2.93032258065,62,Queens
2015-04-02,Queensbridge/Ravenswood,1.78117647059,238,Queens
2015-04-02,Randalls Island,3.88,5,Manhattan
2015-04-02,Red Hook,2.22010204082,196,Brooklyn
2015-04-02,Rego Park,2.28142857143,231,Queens
2015-04-02,Richmond Hill,3.02345360825,194,Queens
2015-04-02,Ridgewood,3.80385869565,184,Queens
2015-04-02,Riverdale/North Riverdale/Fieldston,4.47074626866,67,Bronx
2015-04-02,Rockaway Park,23.39,1,Queens
2015-04-02,Roosevelt Island,3.6,44,Manhattan
2015-04-02,Rosedale,9.30545454545,11,Queens
2015-04-02,Saint Albans,4.2795,60,Queens
2015-04-02,Saint George/New Brighton,5.69,2,Staten Island
2015-04-02,Saint Michaels Cemetery/Woodside,0.4,33,Queens
2015-04-02,Schuylerville/Edgewater Park,3.66373333333,75,Bronx
2015-04-02,Seaport,4.51060606061,33,Manhattan
2015-04-02,Sheepshead Bay,2.0679389313,131,Brooklyn
2015-04-02,SoHo,4.43411111111,90,Manhattan
2015-04-02,Soundview/Bruckner,3.03662790698,86,Bronx
2015-04-02,Soundview/Castle Hill,3.38528571429,140,Bronx
2015-04-02,South Jamaica,2.95684210526,114,Queens
2015-04-02,South Ozone Park,4.18853503185,157,Queens
2015-04-02,South Williamsburg,1.84272727273,143,Brooklyn
2015-04-02,Springfield Gardens North,5.05,26,Queens
2015-04-02,Springfield Gardens South,5.767,20,Queens
2015-04-02,Spuyten Duyvil/Kingsbridge,3.05707317073,123,Bronx
2015-04-02,Stapleton,9.03,3,Staten Island
2015-04-02,Starrett City,4.46888888889,9,Brooklyn
2015-04-02,Steinway,1.77740288568,901,Queens
2015-04-02,Stuy Town/Peter Cooper Village,5.58862068966,29,Manhattan
2015-04-02,Stuyvesant Heights,2.47050793651,630,Brooklyn
2015-04-02,Sunnyside,2.14591230552,707,Queens
2015-04-02,Sunset Park East,3.87109756098,82,Brooklyn
2015-04-02,Sunset Park West,3.33841409692,227,Brooklyn
2015-04-02,Sutton Place/Turtle Bay North,5.42013513514,148,Manhattan
2015-04-02,Times Sq/Theatre District,5.61101190476,168,Manhattan
2015-04-02,TriBeCa/Civic Center,4.15946308725,298,Manhattan
2015-04-02,Two Bridges/Seward Park,4.97333333333,114,Manhattan
2015-04-02,UN/Turtle Bay South,5.8275,156,Manhattan
2015-04-02,Union Sq,5.7400456621,219,Manhattan
2015-04-02,University Heights/Morris Heights,2.57938181818,275,Bronx
2015-04-02,Upper East Side North,2.37859934853,614,Manhattan
2015-04-02,Upper East Side South,3.9557807309,301,Manhattan
2015-04-02,Upper West Side North,2.42117647059,629,Manhattan
2015-04-02,Upper West Side South,3.01744063325,379,Manhattan
2015-04-02,Van Cortlandt Park,5.50266666667,15,Bronx
2015-04-02,Van Cortlandt Village,3.40911764706,136,Bronx
2015-04-02,Van Nest/Morris Park,2.334,140,Bronx
