dropoff_datetime,zone,trip_distance,count,borough
2014-12-01,Allerton/Pelham Gardens,14.6115789474,19,Bronx
2014-12-01,Alphabet City,2.72331338411,1838,Manhattan
2014-12-01,Arrochar/Fort Wadsworth,19.23,3,Staten Island
2014-12-01,Astoria,4.92886967264,1619,Queens
2014-12-01,Astoria Park,4.99,8,Queens
2014-12-01,Auburndale,10.6566666667,24,Queens
2014-12-01,Baisley Park,7.00052631579,76,Queens
2014-12-01,Bath Beach,14.5517391304,23,Brooklyn
2014-12-01,Battery Park,3.96450276243,362,Manhattan
2014-12-01,Battery Park City,4.46889258312,3910,Manhattan
2014-12-01,Bay Ridge,12.7536700337,297,Brooklyn
2014-12-01,Bay Terrace/Fort Totten,11.8408823529,34,Queens
2014-12-01,Bayside,12.8988095238,42,Queens
2014-12-01,Bedford,5.8673149492,689,Brooklyn
2014-12-01,Bedford Park,13.5678378378,37,Bronx
2014-12-01,Bellerose,12.0727777778,18,Queens
2014-12-01,Belmont,14.661969697,66,Bronx
2014-12-01,Bensonhurst East,13.6893181818,44,Brooklyn
2014-12-01,Bensonhurst West,14.9004109589,73,Brooklyn
2014-12-01,Bloomfield/Emerson Hill,19.124,5,Staten Island
2014-12-01,Bloomingdale,3.22720891825,1211,Manhattan
2014-12-01,Boerum Hill,6.07492937853,708,Brooklyn
2014-12-01,Borough Park,11.9740776699,103,Brooklyn
2014-12-01,Breezy Point/Fort Tilden/Riis Beach,25.8,1,Queens
2014-12-01,Briarwood/Jamaica Hills,8.09,110,Queens
2014-12-01,Brighton Beach,17.1215151515,33,Brooklyn
2014-12-01,Broad Channel,15.155,4,Queens
2014-12-01,Bronx Park,12.8211111111,9,Bronx
2014-12-01,Bronxdale,12.573,20,Bronx
2014-12-01,Brooklyn Heights,5.56222122302,1112,Brooklyn
2014-12-01,Brooklyn Navy Yard,4.80709090909,55,Brooklyn
2014-12-01,Brownsville,9.53522727273,44,Brooklyn
2014-12-01,Bushwick North,7.06879396985,398,Brooklyn
2014-12-01,Bushwick South,6.08790697674,688,Brooklyn
2014-12-01,Cambria Heights,9.83722222222,18,Queens
2014-12-01,Canarsie,11.0851515152,66,Brooklyn
2014-12-01,Carroll Gardens,6.60865060241,415,Brooklyn
2014-12-01,Central Harlem,3.53004225352,2130,Manhattan
2014-12-01,Central Harlem North,4.83982078853,1395,Manhattan
2014-12-01,Central Park,2.14279616013,4896,Manhattan
2014-12-01,Charleston/Tottenville,32.745,2,Staten Island
2014-12-01,Chinatown,3.02937960042,951,Manhattan
2014-12-01,City Island,15.89875,8,Bronx
2014-12-01,Claremont/Bathgate,8.91153846154,26,Bronx
2014-12-01,Clinton East,2.57084606821,9881,Manhattan
2014-12-01,Clinton Hill,5.87095130238,883,Brooklyn
2014-12-01,Clinton West,2.3074718398,3995,Manhattan
2014-12-01,Co-Op City,15.8434285714,35,Bronx
2014-12-01,Cobble Hill,6.13982808023,349,Brooklyn
2014-12-01,College Point,8.26818181818,33,Queens
2014-12-01,Columbia Street,6.25540145985,137,Brooklyn
2014-12-01,Coney Island,15.513125,32,Brooklyn
2014-12-01,Corona,7.87009433962,106,Queens
2014-12-01,Country Club,12.7516666667,6,Bronx
2014-12-01,Crotona Park,10.84,1,Bronx
2014-12-01,Crotona Park East,9.34047619048,21,Bronx
2014-12-01,Crown Heights North,7.35104113111,778,Brooklyn
2014-12-01,Crown Heights South,7.65668674699,166,Brooklyn
2014-12-01,Cypress Hills,9.67444444444,36,Brooklyn
2014-12-01,DUMBO/Vinegar Hill,5.19446564885,524,Brooklyn
2014-12-01,Douglaston,13.7196666667,30,Queens
2014-12-01,Downtown Brooklyn/MetroTech,6.63695928753,786,Brooklyn
2014-12-01,Dyker Heights,11.1426,50,Brooklyn
2014-12-01,East Chelsea,2.27974466555,8342,Manhattan
2014-12-01,East Concourse/Concourse Village,7.15245614035,114,Bronx
2014-12-01,East Elmhurst,7.30705128205,156,Queens
2014-12-01,East Flatbush/Farragut,11.7319607843,51,Brooklyn
2014-12-01,East Flatbush/Remsen Village,9.5147826087,46,Brooklyn
2014-12-01,East Flushing,8.07157894737,19,Queens
2014-12-01,East Harlem North,3.23666407162,2569,Manhattan
2014-12-01,East Harlem South,2.55792969697,4125,Manhattan
2014-12-01,East New York,9.24528571429,70,Brooklyn
2014-12-01,East New York/Pennsylvania Avenue,8.41875,32,Brooklyn
2014-12-01,East Tremont,8.939,30,Bronx
2014-12-01,East Village,2.62575958524,8294,Manhattan
2014-12-01,East Williamsburg,6.11500568828,879,Brooklyn
2014-12-01,Eastchester,15.02875,8,Bronx
2014-12-01,Elmhurst,5.76593625498,251,Queens
2014-12-01,Elmhurst/Maspeth,5.48125,136,Queens
2014-12-01,Eltingville/Annadale/Prince's Bay,29.93,2,Staten Island
2014-12-01,Erasmus,8.93625,64,Brooklyn
2014-12-01,Far Rockaway,9.00461538462,13,Queens
2014-12-01,Financial District North,5.13287667072,3292,Manhattan
2014-12-01,Financial District South,5.45650161464,1858,Manhattan
2014-12-01,Flatbush/Ditmas Park,10.16365625,320,Brooklyn
2014-12-01,Flatiron,2.18721691176,5440,Manhattan
