dropoff_datetime,zone,trip_distance,count,borough
2014-02-24,Upper East Side South,1.8,1,Manhattan
2014-03-01,Allerton/Pelham Gardens,14.4910714286,28,Bronx
2014-03-01,Alphabet City,2.25056895648,3814,Manhattan
2014-03-01,Arden Heights,29.055,2,Staten Island
2014-03-01,Arrochar/Fort Wadsworth,13.2438461538,13,Staten Island
2014-03-01,Astoria,4.5828875969,3096,Queens
2014-03-01,Astoria Park,5.23538461538,13,Queens
2014-03-01,Auburndale,10.9266666667,30,Queens
2014-03-01,Baisley Park,7.57532608696,92,Queens
2014-03-01,Bath Beach,14.6202857143,35,Brooklyn
2014-03-01,Battery Park,4.13921052632,380,Manhattan
2014-03-01,Battery Park City,3.46862627986,3516,Manhattan
2014-03-01,Bay Ridge,11.3868190476,525,Brooklyn
2014-03-01,Bay Terrace/Fort Totten,13.5607407407,27,Queens
2014-03-01,Bayside,13.8920833333,72,Queens
2014-03-01,Bedford,4.31310365854,1640,Brooklyn
2014-03-01,Bedford Park,9.74166666667,108,Bronx
2014-03-01,Bellerose,13.835,28,Queens
2014-03-01,Belmont,11.1219101124,89,Bronx
2014-03-01,Bensonhurst East,12.4270930233,86,Brooklyn
2014-03-01,Bensonhurst West,12.8240540541,111,Brooklyn
2014-03-01,Bloomfield/Emerson Hill,20.06875,8,Staten Island
2014-03-01,Bloomingdale,3.0375780409,1858,Manhattan
2014-03-01,Boerum Hill,4.01706390328,1158,Brooklyn
2014-03-01,Borough Park,9.33048780488,82,Brooklyn
2014-03-01,Breezy Point/Fort Tilden/Riis Beach,16.9514285714,7,Queens
2014-03-01,Briarwood/Jamaica Hills,9.97074380165,121,Queens
2014-03-01,Brighton Beach,15.7646666667,45,Brooklyn
2014-03-01,Broad Channel,18.69,2,Queens
2014-03-01,Bronx Park,12.3117647059,17,Bronx
2014-03-01,Bronxdale,12.59775,40,Bronx
2014-03-01,Brooklyn Heights,4.41435850215,1629,Brooklyn
2014-03-01,Brooklyn Navy Yard,4.02858585859,99,Brooklyn
2014-03-01,Brownsville,7.86344444444,90,Brooklyn
2014-03-01,Bushwick North,4.90022277228,1616,Brooklyn
2014-03-01,Bushwick South,4.35610526316,2185,Brooklyn
2014-03-01,Cambria Heights,8.85923076923,13,Queens
2014-03-01,Canarsie,10.2824285714,70,Brooklyn
2014-03-01,Carroll Gardens,5.19793539326,712,Brooklyn
2014-03-01,Central Harlem,3.19015615616,3330,Manhattan
2014-03-01,Central Harlem North,4.45597097738,2343,Manhattan
2014-03-01,Central Park,2.27717535375,5583,Manhattan
2014-03-01,Charleston/Tottenville,29.0,1,Staten Island
2014-03-01,Chinatown,2.38200347423,1727,Manhattan
2014-03-01,City Island,17.1614285714,7,Bronx
2014-03-01,Claremont/Bathgate,8.21169491525,59,Bronx
2014-03-01,Clinton East,2.15868506901,15940,Manhattan
2014-03-01,Clinton Hill,4.41348948949,1665,Brooklyn
2014-03-01,Clinton West,2.20490180033,6110,Manhattan
2014-03-01,Co-Op City,14.082972973,37,Bronx
2014-03-01,Cobble Hill,4.998,480,Brooklyn
2014-03-01,College Point,8.61172413793,29,Queens
2014-03-01,Columbia Street,5.22921568627,204,Brooklyn
2014-03-01,Coney Island,15.3251351351,37,Brooklyn
2014-03-01,Corona,7.37838709677,186,Queens
2014-03-01,Country Club,11.6341666667,12,Bronx
2014-03-01,Crotona Park,6.185,2,Bronx
2014-03-01,Crotona Park East,8.60976744186,43,Bronx
2014-03-01,Crown Heights North,5.22793567689,1337,Brooklyn
2014-03-01,Crown Heights South,5.48392982456,285,Brooklyn
2014-03-01,Cypress Hills,9.16428571429,56,Brooklyn
2014-03-01,DUMBO/Vinegar Hill,3.9913454075,773,Brooklyn
2014-03-01,Douglaston,14.7709677419,31,Queens
2014-03-01,Downtown Brooklyn/MetroTech,4.65170301142,963,Brooklyn
2014-03-01,Dyker Heights,10.2732653061,98,Brooklyn
2014-03-01,East Chelsea,2.01667513586,14169,Manhattan
2014-03-01,East Concourse/Concourse Village,6.53565445026,191,Bronx
2014-03-01,East Elmhurst,6.73394736842,152,Queens
2014-03-01,East Flatbush/Farragut,8.06168674699,83,Brooklyn
2014-03-01,East Flatbush/Remsen Village,8.92462686567,67,Brooklyn
2014-03-01,East Flushing,8.51606060606,33,Queens
2014-03-01,East Harlem North,3.02598727803,3773,Manhattan
2014-03-01,East Harlem South,2.64048668135,4993,Manhattan
2014-03-01,East New York,9.29088709677,124,Brooklyn
2014-03-01,East New York/Pennsylvania Avenue,8.54488888889,45,Brooklyn
2014-03-01,East Tremont,9.22075471698,53,Bronx
2014-03-01,East Village,2.00587475733,22149,Manhattan
2014-03-01,East Williamsburg,3.89429246677,3385,Brooklyn
2014-03-01,Eastchester,16.3674074074,27,Bronx
2014-03-01,Elmhurst,6.03811764706,510,Queens
2014-03-01,Elmhurst/Maspeth,5.28362637363,273,Queens
2014-03-01,Eltingville/Annadale/Prince's Bay,29.5,1,Staten Island
2014-03-01,Erasmus,6.92727272727,77,Brooklyn
2014-03-01,Far Rockaway,11.606,10,Queens
2014-03-01,Financial District North,3.48498818588,3809,Manhattan
2014-03-01,Financial District South,4.07488573193,1619,Manhattan
2014-03-01,Flatbush/Ditmas Park,8.02447412354,599,Brooklyn
2014-03-01,Flatiron,1.88207770961,9780,Manhattan
2014-03-01,Flatlands,10.4805882353,68,Brooklyn
2014-03-01,Flushing,7.38352941176,255,Queens
2014-03-01,Flushing Meadows-Corona Park,8.33027027027,37,Queens
2014-03-01,Fordham South,10.0718,50,Bronx
2014-03-01,Forest Hills,8.40360068259,586,Queens
2014-03-01,Forest Park/Highland Park,10.0463636364,11,Queens
2014-03-01,Fort Greene,3.95260620915,1224,Brooklyn
2014-03-01,Fresh Meadows,10.9355882353,34,Queens
2014-03-01,Freshkills Park,18.06,1,Staten Island
2014-03-01,Garment District,1.97336031814,7041,Manhattan
2014-03-01,Glen Oaks,15.5922727273,22,Queens
2014-03-01,Glendale,8.42486238532,109,Queens
2014-03-01,Governor's Island/Ellis Island/Liberty Island,5.325,4,Manhattan
2014-03-01,Gowanus,4.94532663317,597,Brooklyn
2014-03-01,Gramercy,1.90813663252,13862,Manhattan
2014-03-01,Gravesend,15.0444444444,27,Brooklyn
2014-03-01,Great Kills,26.66,5,Staten Island
2014-03-01,Green-Wood Cemetery,5.46,4,Brooklyn
2014-03-01,Greenpoint,3.92600404995,2963,Brooklyn
2014-03-01,Greenwich Village North,1.92368715685,9289,Manhattan
2014-03-01,Greenwich Village South,2.00667383953,9759,Manhattan
2014-03-01,Grymes Hill/Clifton,13.9766666667,6,Staten Island
2014-03-01,Hamilton Heights,5.03508354756,1556,Manhattan
2014-03-01,Hammels/Arverne,16.01,8,Queens
2014-03-01,Heartland Village/Todt Hill,18.7671428571,7,Staten Island
2014-03-01,Highbridge,6.82018181818,110,Bronx
2014-03-01,Highbridge Park,7.9415625,32,Manhattan
2014-03-01,Hillcrest/Pomonok,10.2020481928,83,Queens
2014-03-01,Hollis,11.3757142857,21,Queens
2014-03-01,Homecrest,11.9048484848,66,Brooklyn
2014-03-01,Howard Beach,8.59517241379,29,Queens
2014-03-01,Hudson Sq,2.16964994587,2771,Manhattan
2014-03-01,Hunts Point,7.57947368421,57,Bronx
2014-03-01,Inwood,8.89672131148,427,Manhattan
2014-03-01,Inwood Hill Park,9.47538461538,26,Manhattan
2014-03-01,JFK Airport,15.9444801819,3078,Queens
2014-03-01,Jackson Heights,5.64330818966,928,Queens
2014-03-01,Jamaica,9.67413793103,116,Queens
2014-03-01,Jamaica Estates,11.643559322,59,Queens
2014-03-01,Kensington,8.11442922374,219,Brooklyn
2014-03-01,Kew Gardens,9.11523809524,105,Queens
2014-03-01,Kew Gardens Hills,10.1247761194,67,Queens
2014-03-01,Kingsbridge Heights,9.44176470588,68,Bronx
2014-03-01,Kips Bay,1.94927545692,7660,Manhattan
2014-03-01,LaGuardia Airport,9.58561720289,3046,Queens
2014-03-01,Laurelton,9.692,20,Queens
2014-03-01,Lenox Hill East,2.44585747732,6834,Manhattan
2014-03-01,Lenox Hill West,2.09411282223,11948,Manhattan
2014-03-01,Lincoln Square East,2.08156277182,13796,Manhattan
2014-03-01,Lincoln Square West,2.25978977821,5185,Manhattan
2014-03-01,Little Italy/NoLiTa,2.27450879671,7787,Manhattan
2014-03-01,Long Island City/Hunters Point,3.8864553473,1814,Queens
2014-03-01,Long Island City/Queens Plaza,3.5734965035,572,Queens
2014-03-01,Longwood,7.32545454545,66,Bronx
2014-03-01,Lower East Side,2.30027857925,10051,Manhattan
2014-03-01,Madison,13.6328,50,Brooklyn
2014-03-01,Manhattan Beach,16.58,21,Brooklyn
2014-03-01,Manhattan Valley,2.66709210526,3800,Manhattan
2014-03-01,Manhattanville,3.93829087049,942,Manhattan
2014-03-01,Marble Hill,8.77,22,Manhattan
2014-03-01,Marine Park/Floyd Bennett Field,19.925,4,Brooklyn
2014-03-01,Marine Park/Mill Basin,15.6520454545,44,Brooklyn
2014-03-01,Mariners Harbor,20.6025,4,Staten Island
2014-03-01,Maspeth,5.94720164609,243,Queens
2014-03-01,Meatpacking/West Village West,2.07578030734,8785,Manhattan
2014-03-01,Melrose South,5.70764705882,153,Bronx
2014-03-01,Middle Village,7.40456989247,186,Queens
2014-03-01,Midtown Center,2.06035989717,13226,Manhattan
2014-03-01,Midtown East,2.20996763203,11740,Manhattan
2014-03-01,Midtown North,2.1154770676,10858,Manhattan
2014-03-01,Midtown South,2.10368355445,11231,Manhattan
2014-03-01,Midwood,10.7934482759,87,Brooklyn
2014-03-01,Morningside Heights,3.34816979317,4158,Manhattan
2014-03-01,Morrisania/Melrose,6.24407894737,76,Bronx
2014-03-01,Mott Haven/Port Morris,5.1467961165,412,Bronx
2014-03-01,Mount Hope,9.04228070175,114,Bronx
2014-03-01,Murray Hill,1.96134491115,14856,Manhattan
2014-03-01,Murray Hill-Queens,10.0850877193,57,Queens
2014-03-01,New Dorp/Midland Beach,17.6966666667,3,Staten Island
2014-03-01,Newark Airport,16.8105020921,478,EWR
2014-03-01,North Corona,6.39863636364,154,Queens
2014-03-01,Norwood,12.7022222222,72,Bronx
2014-03-01,Oakland Gardens,12.6390322581,31,Queens
2014-03-01,Oakwood,18.915,2,Staten Island
2014-03-01,Ocean Hill,5.48146853147,143,Brooklyn
2014-03-01,Ocean Parkway South,9.93266666667,30,Brooklyn
2014-03-01,Old Astoria,4.69933333333,900,Queens
2014-03-01,Ozone Park,9.76552631579,38,Queens
2014-03-01,Park Slope,5.3063982886,2571,Brooklyn
2014-03-01,Parkchester,10.213943662,71,Bronx
2014-03-01,Pelham Bay,12.0396666667,30,Bronx
2014-03-01,Pelham Bay Park,13.6133333333,3,Bronx
2014-03-01,Pelham Parkway,12.9184337349,83,Bronx
2014-03-01,Penn Station/Madison Sq West,1.96998465249,13683,Manhattan
2014-03-01,Port Richmond,17.5,1,Staten Island
2014-03-01,Prospect Heights,4.57214549938,811,Brooklyn
2014-03-01,Prospect Park,4.78757575758,198,Brooklyn
2014-03-01,Prospect-Lefferts Gardens,6.05297131148,488,Brooklyn
2014-03-01,Queens Village,10.8755882353,34,Queens
2014-03-01,Queensboro Hill,9.12275,40,Queens
2014-03-01,Queensbridge/Ravenswood,2.87248908297,229,Queens
2014-03-01,Randalls Island,5.30515151515,33,Manhattan
2014-03-01,Red Hook,5.10197183099,284,Brooklyn
2014-03-01,Rego Park,7.7181042654,211,Queens
2014-03-01,Richmond Hill,9.32113207547,106,Queens
2014-03-01,Ridgewood,5.9184137931,580,Queens
2014-03-01,Rikers Island,3.13333333333,9,Bronx
2014-03-01,Riverdale/North Riverdale/Fieldston,11.4804166667,144,Bronx
2014-03-01,Rockaway Park,18.7586363636,22,Queens
2014-03-01,Roosevelt Island,5.02429012346,324,Manhattan
2014-03-01,Rosedale,10.9271428571,35,Queens
2014-03-01,Rossville/Woodrow,30.7,1,Staten Island
2014-03-01,Saint Albans,10.4393103448,29,Queens
