pickup_datetime,BoroName,trip_distance,borough,count
2014-06-01,Allerton/Pelham Gardens,3.3175,Bronx,4
2014-06-01,Alphabet City,3.16018306636,Manhattan,2185
2014-06-01,Astoria,3.5557585752,Queens,1516
2014-06-01,Astoria Park,3.79,Queens,9
2014-06-01,Auburndale,5.1225,Queens,4
2014-06-01,Baisley Park,14.2976056338,Queens,71
2014-06-01,Bath Beach,12.028,Brooklyn,5
2014-06-01,Battery Park,4.87981220657,Manhattan,213
2014-06-01,Battery Park City,4.10236925016,Manhattan,3174
2014-06-01,Bay Ridge,5.771875,Brooklyn,32
2014-06-01,Bay Terrace/Fort Totten,2.7,Queens,1
2014-06-01,Bayside,7.5925,Queens,4
2014-06-01,Bedford,2.99491428571,Brooklyn,525
2014-06-01,Bedford Park,6.555,Bronx,4
2014-06-01,Bellerose,1.85,Queens,5
2014-06-01,Belmont,9.47071428571,Bronx,14
2014-06-01,Bensonhurst East,1.71166666667,Brooklyn,6
2014-06-01,Bensonhurst West,2.93923076923,Brooklyn,13
2014-06-01,Bloomingdale,3.13863911846,Manhattan,1815
2014-06-01,Boerum Hill,3.27044326241,Brooklyn,1128
2014-06-01,Borough Park,2.73153846154,Brooklyn,13
2014-06-01,Briarwood/Jamaica Hills,6.78090909091,Queens,55
2014-06-01,Brighton Beach,8.092,Brooklyn,5
2014-06-01,Bronx Park,7.89,Bronx,1
2014-06-01,Bronxdale,3.74,Bronx,5
2014-06-01,Brooklyn Heights,4.15615615616,Brooklyn,999
2014-06-01,Brooklyn Navy Yard,2.69653846154,Brooklyn,26
2014-06-01,Brownsville,7.87,Brooklyn,3
2014-06-01,Bushwick North,3.66106290672,Brooklyn,461
2014-06-01,Bushwick South,3.37261351052,Brooklyn,903
2014-06-01,Canarsie,3.71714285714,Brooklyn,14
2014-06-01,Carroll Gardens,3.83874213836,Brooklyn,636
2014-06-01,Central Harlem,2.98747356706,Manhattan,1797
2014-06-01,Central Harlem North,3.20961869619,Manhattan,813
2014-06-01,Central Park,2.60514008383,Manhattan,4533
2014-06-01,Chinatown,3.25697392924,Manhattan,1074
2014-06-01,City Island,3.58,Bronx,1
2014-06-01,Claremont/Bathgate,5.14666666667,Bronx,6
2014-06-01,Clinton East,2.97770353618,Manhattan,14592
2014-06-01,Clinton Hill,3.46512903226,Brooklyn,620
2014-06-01,Clinton West,3.12591160221,Manhattan,5973
2014-06-01,Co-Op City,3.0575,Bronx,4
2014-06-01,Cobble Hill,3.99347639485,Brooklyn,466
2014-06-01,College Point,4.763,Queens,10
2014-06-01,Columbia Street,4.0598245614,Brooklyn,57
2014-06-01,Coney Island,5.336,Brooklyn,5
2014-06-01,Corona,3.53103448276,Queens,29
2014-06-01,Crotona Park East,2.598,Bronx,5
2014-06-01,Crown Heights North,3.77173535792,Brooklyn,461
