dropoff_datetime,zone,trip_distance,borough,count
2016-01-01,Allerton/Pelham Gardens,5.10840909091,44,Bronx
2016-01-01,Alphabet City,5.87148648649,148,Manhattan
2016-01-01,Arden Heights,26.12,1,Staten Island
2016-01-01,Arrochar/Fort Wadsworth,11.396,5,Staten Island
2016-01-01,Astoria,2.25977251625,2154,Queens
2016-01-01,Astoria Park,2.04444444444,9,Queens
2016-01-01,Auburndale,6.86428571429,28,Queens
2016-01-01,Baisley Park,4.36530120482,83,Queens
2016-01-01,Bath Beach,7.36653846154,26,Brooklyn
2016-01-01,Battery Park,3.19333333333,3,Manhattan
2016-01-01,Battery Park City,6.35722222222,54,Manhattan
2016-01-01,Bay Ridge,6.08901360544,294,Brooklyn
2016-01-01,Bay Terrace/Fort Totten,6.93851851852,27,Queens
2016-01-01,Bayside,8.21826086957,46,Queens
2016-01-01,Bedford,2.22470326409,1348,Brooklyn
2016-01-01,Bedford Park,3.53420792079,202,Bronx
2016-01-01,Bellerose,9.44944444444,18,Queens
2016-01-01,Belmont,2.92413043478,92,Bronx
2016-01-01,Bensonhurst East,6.965,48,Brooklyn
2016-01-01,Bensonhurst West,5.92376470588,85,Brooklyn
2016-01-01,Bloomfield/Emerson Hill,9.69,1,Staten Island
2016-01-01,Bloomingdale,2.71743315508,187,Manhattan
2016-01-01,Boerum Hill,2.43275800712,562,Brooklyn
2016-01-01,Borough Park,4.45114285714,70,Brooklyn
2016-01-01,Breezy Point/Fort Tilden/Riis Beach,7.155,2,Queens
2016-01-01,Briarwood/Jamaica Hills,4.0596039604,202,Queens
2016-01-01,Brighton Beach,5.87540540541,37,Brooklyn
2016-01-01,Bronx Park,4.62851851852,27,Bronx
2016-01-01,Bronxdale,5.78626865672,67,Bronx
2016-01-01,Brooklyn Heights,2.3836965812,468,Brooklyn
2016-01-01,Brooklyn Navy Yard,2.24973684211,38,Brooklyn
2016-01-01,Brownsville,3.66379888268,179,Brooklyn
2016-01-01,Bushwick North,3.03519101124,890,Brooklyn
2016-01-01,Bushwick South,2.78111294312,1213,Brooklyn
2016-01-01,Cambria Heights,5.46625,8,Queens
2016-01-01,Canarsie,5.02488372093,129,Brooklyn
2016-01-01,Carroll Gardens,2.68993993994,333,Brooklyn
2016-01-01,Central Harlem,1.89344505066,1283,Manhattan
2016-01-01,Central Harlem North,1.80114105505,1744,Manhattan
2016-01-01,Central Park,3.76308823529,136,Manhattan
2016-01-01,Chinatown,4.3764556962,79,Manhattan
2016-01-01,City Island,6.042,5,Bronx
2016-01-01,Claremont/Bathgate,2.94109677419,155,Bronx
2016-01-01,Clinton East,6.46142857143,280,Manhattan
2016-01-01,Clinton Hill,2.126875,992,Brooklyn
2016-01-01,Clinton West,6.591796875,128,Manhattan
2016-01-01,Co-Op City,6.92985074627,67,Bronx
2016-01-01,Cobble Hill,2.20550898204,167,Brooklyn
2016-01-01,College Point,4.59759615385,104,Queens
2016-01-01,Columbia Street,2.29504854369,103,Brooklyn
2016-01-01,Coney Island,7.21254237288,59,Brooklyn
2016-01-01,Corona,2.5367601683,713,Queens
2016-01-01,Country Club,7.67333333333,3,Bronx
2016-01-01,Crotona Park,4.44571428571,7,Bronx
2016-01-01,Crotona Park East,3.28698630137,73,Bronx
2016-01-01,Crown Heights North,2.60189362946,1711,Brooklyn
2016-01-01,Crown Heights South,2.71674772036,329,Brooklyn
2016-01-01,Cypress Hills,4.83091836735,98,Brooklyn
2016-01-01,DUMBO/Vinegar Hill,2.41661111111,180,Brooklyn
2016-01-01,Douglaston,12.22375,16,Queens
2016-01-01,Downtown Brooklyn/MetroTech,2.60970509383,373,Brooklyn
2016-01-01,Dyker Heights,5.41657534247,73,Brooklyn
2016-01-01,East Chelsea,6.64169491525,177,Manhattan
2016-01-01,East Concourse/Concourse Village,2.59938337802,373,Bronx
2016-01-01,East Elmhurst,2.64567204301,372,Queens
2016-01-01,East Flatbush/Farragut,3.32375,152,Brooklyn
2016-01-01,East Flatbush/Remsen Village,3.24759493671,158,Brooklyn
2016-01-01,East Flushing,3.4868852459,61,Queens
2016-01-01,East Harlem North,1.92479120879,1365,Manhattan
2016-01-01,East Harlem South,2.4964792176,818,Manhattan
2016-01-01,East New York,4.28356223176,233,Brooklyn
2016-01-01,East New York/Pennsylvania Avenue,4.12638554217,83,Brooklyn
2016-01-01,East Tremont,3.62154362416,149,Bronx
2016-01-01,East Village,5.05867346939,490,Manhattan
2016-01-01,East Williamsburg,2.30876832845,1023,Brooklyn
2016-01-01,Eastchester,7.27541666667,48,Bronx
2016-01-01,Elmhurst,1.94434872502,1451,Queens
2016-01-01,Elmhurst/Maspeth,1.85996316759,543,Queens
2016-01-01,Eltingville/Annadale/Prince's Bay,15.4,1,Staten Island
2016-01-01,Erasmus,3.28865591398,186,Brooklyn
2016-01-01,Far Rockaway,10.65,4,Queens
2016-01-01,Financial District North,5.4707,100,Manhattan
2016-01-01,Financial District South,5.849,40,Manhattan
2016-01-01,Flatbush/Ditmas Park,4.53868173258,531,Brooklyn
2016-01-01,Flatiron,6.21690265487,113,Manhattan
2016-01-01,Flatlands,5.10276785714,112,Brooklyn
2016-01-01,Flushing,3.9415625,224,Queens
2016-01-01,Flushing Meadows-Corona Park,3.61636363636,22,Queens
2016-01-01,Fordham South,2.81926605505,109,Bronx
