pickup_datetime,BoroName,trip_distance,borough,count
2014-09-01,Allerton/Pelham Gardens,5.88,Bronx,2
2014-09-01,Alphabet City,3.02392523364,Manhattan,1070
2014-09-01,Astoria,3.23,Queens,996
2014-09-01,Astoria Park,3.7875,Queens,8
2014-09-01,Auburndale,5.84,Queens,1
2014-09-01,Baisley Park,13.7095081967,Queens,61
2014-09-01,Battery Park,4.12868217054,Manhattan,258
2014-09-01,Battery Park City,4.65351444588,Manhattan,2319
2014-09-01,Bay Ridge,5.77625,Brooklyn,16
2014-09-01,Bay Terrace/Fort Totten,8.445,Queens,2
2014-09-01,Bayside,1.38,Queens,1
2014-09-01,Bedford,3.08322147651,Brooklyn,298
2014-09-01,Bedford Park,6.58,Bronx,5
2014-09-01,Bellerose,4.13666666667,Queens,9
2014-09-01,Belmont,7.76,Bronx,2
2014-09-01,Bensonhurst East,1.05,Brooklyn,4
2014-09-01,Bensonhurst West,3.8925,Brooklyn,4
2014-09-01,Bloomingdale,3.20708803612,Manhattan,886
2014-09-01,Boerum Hill,3.60910505837,Brooklyn,514
2014-09-01,Borough Park,5.10142857143,Brooklyn,7
2014-09-01,Briarwood/Jamaica Hills,8.01292682927,Queens,41
2014-09-01,Brighton Beach,9.95,Brooklyn,2
2014-09-01,Bronx Park,3.26,Bronx,1
2014-09-01,Bronxdale,6.36,Bronx,1
2014-09-01,Brooklyn Heights,4.16719817768,Brooklyn,439
2014-09-01,Brooklyn Navy Yard,2.78888888889,Brooklyn,9
2014-09-01,Brownsville,4.692,Brooklyn,5
2014-09-01,Bushwick North,3.44043478261,Brooklyn,138
2014-09-01,Bushwick South,3.75582352941,Brooklyn,340
2014-09-01,Cambria Heights,11.0,Queens,1
2014-09-01,Canarsie,2.4925,Brooklyn,4
2014-09-01,Carroll Gardens,3.888515625,Brooklyn,256
2014-09-01,Central Harlem,3.01405750799,Manhattan,939
2014-09-01,Central Harlem North,3.09009925558,Manhattan,403
2014-09-01,Central Park,2.47514880952,Manhattan,4032
2014-09-01,Chinatown,2.98094713656,Manhattan,908
2014-09-01,Claremont/Bathgate,1.96428571429,Bronx,7
2014-09-01,Clinton East,2.94305125591,Manhattan,10789
2014-09-01,Clinton Hill,3.07146875,Brooklyn,320
2014-09-01,Clinton West,3.03400617125,Manhattan,3889
2014-09-01,Co-Op City,5.25,Bronx,2
2014-09-01,Cobble Hill,4.56457286432,Brooklyn,199
2014-09-01,College Point,7.48333333333,Queens,3
2014-09-01,Columbia Street,3.87039215686,Brooklyn,51
2014-09-01,Coney Island,11.4,Brooklyn,1
2014-09-01,Corona,4.09818181818,Queens,22
2014-09-01,Crotona Park East,3.787,Bronx,10
2014-09-01,Crown Heights North,3.53163822526,Brooklyn,293
2014-09-01,Crown Heights South,3.16708333333,Brooklyn,48
2014-09-01,Cypress Hills,6.62,Brooklyn,3
2014-09-01,DUMBO/Vinegar Hill,4.12266094421,Brooklyn,233
2014-09-01,Downtown Brooklyn/MetroTech,4.07010676157,Brooklyn,562
2014-09-01,Dyker Heights,3.89,Brooklyn,2
2014-09-01,East Chelsea,2.66505117935,Manhattan,8988
2014-09-01,East Concourse/Concourse Village,2.48142857143,Bronx,7
2014-09-01,East Elmhurst,6.54901315789,Queens,152
2014-09-01,East Flatbush/Farragut,3.98166666667,Brooklyn,18
2014-09-01,East Flatbush/Remsen Village,3.86857142857,Brooklyn,7
2014-09-01,East Harlem North,3.01695488722,Manhattan,1064
2014-09-01,East Harlem South,2.88800367422,Manhattan,1633
2014-09-01,East New York,4.71090909091,Brooklyn,11
2014-09-01,East New York/Pennsylvania Avenue,4.492,Brooklyn,5
2014-09-01,East Tremont,2.665,Bronx,2
2014-09-01,East Village,2.72832381447,Manhattan,11556
2014-09-01,East Williamsburg,3.30557983193,Brooklyn,595
2014-09-01,Eastchester,2.3,Bronx,1
2014-09-01,Elmhurst,3.76071428571,Queens,154
2014-09-01,Elmhurst/Maspeth,3.56963414634,Queens,82
2014-09-01,Erasmus,3.27625,Brooklyn,16
2014-09-01,Far Rockaway,3.45,Queens,4
2014-09-01,Financial District North,4.26470483005,Manhattan,2236
2014-09-01,Financial District South,4.38620549339,Manhattan,983
2014-09-01,Flatbush/Ditmas Park,4.5908045977,Brooklyn,87
2014-09-01,Flatiron,2.36395853423,Manhattan,6222
2014-09-01,Flatlands,5.04642857143,Brooklyn,14
