pickup_datetime,BoroName,trip_distance,borough,count
2016-03-01,Alphabet City,2.49078730905,Manhattan,851
2016-03-01,Arrochar/Fort Wadsworth,0.55,Staten Island,2
2016-03-01,Astoria,2.84682882883,Queens,555
2016-03-01,Astoria Park,7.51,Queens,6
2016-03-01,Auburndale,6.67,Queens,2
2016-03-01,Baisley Park,13.0045652174,Queens,46
2016-03-01,Bath Beach,1.9,Brooklyn,1
2016-03-01,Battery Park,4.11775510204,Manhattan,98
2016-03-01,Battery Park City,4.00048519737,Manhattan,3648
2016-03-01,Bay Ridge,2.826,Brooklyn,15
2016-03-01,Bedford,2.4796875,Brooklyn,160
2016-03-01,Bedford Park,0.973333333333,Bronx,3
2016-03-01,Bellerose,10.1325,Queens,4
2016-03-01,Belmont,1.7,Bronx,2
2016-03-01,Bensonhurst East,0.533333333333,Brooklyn,3
2016-03-01,Bensonhurst West,3.89,Brooklyn,3
2016-03-01,Bloomingdale,2.48265880218,Manhattan,1102
2016-03-01,Boerum Hill,3.25512761021,Brooklyn,431
2016-03-01,Borough Park,4.49285714286,Brooklyn,7
2016-03-01,Briarwood/Jamaica Hills,10.8585714286,Queens,21
2016-03-01,Brighton Beach,1.15,Brooklyn,1
2016-03-01,Bronxdale,4.418,Bronx,5
2016-03-01,Brooklyn Heights,3.98344978166,Brooklyn,458
2016-03-01,Brooklyn Navy Yard,3.41833333333,Brooklyn,12
2016-03-01,Brownsville,1.90571428571,Brooklyn,7
2016-03-01,Bushwick North,3.0703030303,Brooklyn,33
2016-03-01,Bushwick South,2.96964028777,Brooklyn,139
2016-03-01,Canarsie,9.02428571429,Brooklyn,7
2016-03-01,Carroll Gardens,3.59333333333,Brooklyn,240
2016-03-01,Central Harlem,2.3479340836,Manhattan,1244
2016-03-01,Central Harlem North,2.2709965035,Manhattan,572
2016-03-01,Central Park,2.06171967537,Manhattan,4559
2016-03-01,Chinatown,3.31910569106,Manhattan,738
2016-03-01,Claremont/Bathgate,8.39333333333,Bronx,3
2016-03-01,Clinton East,2.34565559441,Manhattan,10296
2016-03-01,Clinton Hill,2.4318452381,Brooklyn,168
2016-03-01,Clinton West,2.39696875,Manhattan,3200
2016-03-01,Co-Op City,14.13,Bronx,1
2016-03-01,Cobble Hill,3.99247933884,Brooklyn,242
2016-03-01,College Point,0.92,Queens,2
2016-03-01,Columbia Street,4.2305,Brooklyn,20
2016-03-01,Coney Island,8.57,Brooklyn,3
2016-03-01,Corona,6.22545454545,Queens,11
2016-03-01,Crotona Park East,4.175,Bronx,2
2016-03-01,Crown Heights North,2.99110169492,Brooklyn,118
2016-03-01,Crown Heights South,2.95588235294,Brooklyn,17
2016-03-01,Cypress Hills,2.37,Brooklyn,3
2016-03-01,DUMBO/Vinegar Hill,3.75731843575,Brooklyn,179
2016-03-01,Downtown Brooklyn/MetroTech,3.93536862004,Brooklyn,529
2016-03-01,East Chelsea,2.30303682858,Manhattan,8173
2016-03-01,East Concourse/Concourse Village,3.32105263158,Bronx,19
2016-03-01,East Elmhurst,5.40071428571,Queens,42
2016-03-01,East Flatbush/Farragut,2.03833333333,Brooklyn,6
2016-03-01,East Flatbush/Remsen Village,4.2275,Brooklyn,4
2016-03-01,East Harlem North,2.50131707317,Manhattan,1230
2016-03-01,East Harlem South,2.27494909252,Manhattan,2259
2016-03-01,East New York,3.393,Brooklyn,20
2016-03-01,East New York/Pennsylvania Avenue,2.7675,Brooklyn,4
2016-03-01,East Tremont,1.7,Bronx,4
2016-03-01,East Village,2.44105474755,Manhattan,8457
2016-03-01,East Williamsburg,2.77923076923,Brooklyn,221
2016-03-01,Eastchester,6.9,Bronx,1
2016-03-01,Elmhurst,3.12279569892,Queens,93
2016-03-01,Elmhurst/Maspeth,3.23111111111,Queens,63
2016-03-01,Erasmus,3.51785714286,Brooklyn,14
2016-03-01,Far Rockaway,14.225,Queens,4
2016-03-01,Financial District North,4.49468048946,Manhattan,2942
2016-03-01,Financial District South,4.62669023136,Manhattan,1556
2016-03-01,Flatbush/Ditmas Park,2.83819672131,Brooklyn,61
2016-03-01,Flatiron,1.99954923916,Manhattan,6966
