dropoff_datetime,zone,trip_distance,count,borough
2014-02-01,Allerton/Pelham Gardens,12.6352,25,Bronx
2014-02-01,Alphabet City,2.27116158712,3478,Manhattan
2014-02-01,Arden Heights,24.62,5,Staten Island
2014-02-01,Arrochar/Fort Wadsworth,15.5523076923,13,Staten Island
2014-02-01,Astoria,4.70707553476,2992,Queens
2014-02-01,Astoria Park,5.38055555556,18,Queens
2014-02-01,Auburndale,12.1877142857,35,Queens
2014-02-01,Baisley Park,6.62873239437,71,Queens
2014-02-01,Bath Beach,14.2695833333,24,Brooklyn
2014-02-01,Battery Park,3.8613190184,326,Manhattan
2014-02-01,Battery Park City,3.47089265851,3596,Manhattan
2014-02-01,Bay Ridge,10.7487548638,514,Brooklyn
2014-02-01,Bay Terrace/Fort Totten,14.2530769231,26,Queens
2014-02-01,Bayside,13.366984127,63,Queens
2014-02-01,Bedford,4.46355322339,1334,Brooklyn
2014-02-01,Bedford Park,10.54,70,Bronx
2014-02-01,Bellerose,13.3435,20,Queens
2014-02-01,Belmont,10.6743103448,58,Bronx
2014-02-01,Bensonhurst East,13.4454320988,81,Brooklyn
2014-02-01,Bensonhurst West,13.6034693878,98,Brooklyn
2014-02-01,Bloomfield/Emerson Hill,19.9826666667,15,Staten Island
2014-02-01,Bloomingdale,3.0713950762,1706,Manhattan
2014-02-01,Boerum Hill,4.42198938992,1131,Brooklyn
2014-02-01,Borough Park,9.65123076923,65,Brooklyn
2014-02-01,Breezy Point/Fort Tilden/Riis Beach,28.3266666667,3,Queens
2014-02-01,Briarwood/Jamaica Hills,10.1865517241,116,Queens
2014-02-01,Brighton Beach,14.8080555556,36,Brooklyn
2014-02-01,Broad Channel,13.2033333333,3,Queens
2014-02-01,Bronx Park,11.4276,25,Bronx
2014-02-01,Bronxdale,12.1597297297,37,Bronx
2014-02-01,Brooklyn Heights,4.35989218329,1484,Brooklyn
2014-02-01,Brooklyn Navy Yard,4.23102941176,68,Brooklyn
2014-02-01,Brownsville,6.98536585366,41,Brooklyn
2014-02-01,Bushwick North,4.99583544304,790,Brooklyn
2014-02-01,Bushwick South,4.4756056338,1420,Brooklyn
2014-02-01,Cambria Heights,13.8014285714,14,Queens
2014-02-01,Canarsie,10.4958490566,53,Brooklyn
2014-02-01,Carroll Gardens,5.01013293944,677,Brooklyn
2014-02-01,Central Harlem,3.48426614481,3066,Manhattan
2014-02-01,Central Harlem North,4.76857862903,1984,Manhattan
2014-02-01,Central Park,2.14279209784,5315,Manhattan
2014-02-01,Chinatown,2.395969163,1816,Manhattan
2014-02-01,City Island,16.488,5,Bronx
2014-02-01,Claremont/Bathgate,8.23277777778,36,Bronx
2014-02-01,Clinton East,2.17083947854,15188,Manhattan
2014-02-01,Clinton Hill,4.41660471766,1399,Brooklyn
2014-02-01,Clinton West,2.1348975062,7659,Manhattan
2014-02-01,Co-Op City,15.255625,32,Bronx
2014-02-01,Cobble Hill,4.97178082192,438,Brooklyn
2014-02-01,College Point,11.0459375,32,Queens
2014-02-01,Columbia Street,4.94075,200,Brooklyn
2014-02-01,Coney Island,15.6792307692,39,Brooklyn
2014-02-01,Corona,7.34901639344,122,Queens
2014-02-01,Country Club,14.3036363636,11,Bronx
2014-02-01,Crotona Park East,10.3342307692,26,Bronx
2014-02-01,Crown Heights North,5.16331977217,1229,Brooklyn
2014-02-01,Crown Heights South,5.69147601476,271,Brooklyn
2014-02-01,Cypress Hills,8.78065217391,46,Brooklyn
2014-02-01,DUMBO/Vinegar Hill,3.93632872504,651,Brooklyn
2014-02-01,Douglaston,15.3375,28,Queens
2014-02-01,Downtown Brooklyn/MetroTech,4.53272321429,896,Brooklyn
2014-02-01,Dyker Heights,10.7721296296,108,Brooklyn
2014-02-01,East Chelsea,1.95050426277,15131,Manhattan
2014-02-01,East Concourse/Concourse Village,7.21882716049,162,Bronx
2014-02-01,East Elmhurst,7.65428571429,119,Queens
2014-02-01,East Flatbush/Farragut,8.83107692308,65,Brooklyn
2014-02-01,East Flatbush/Remsen Village,6.85169491525,59,Brooklyn
2014-02-01,East Flushing,10.7214814815,27,Queens
2014-02-01,East Harlem North,3.21908506285,3421,Manhattan
2014-02-01,East Harlem South,2.69134992292,4541,Manhattan
2014-02-01,East New York,8.93898734177,79,Brooklyn
2014-02-01,East New York/Pennsylvania Avenue,8.6015625,32,Brooklyn
2014-02-01,East Tremont,9.7,36,Bronx
2014-02-01,East Village,2.0139416162,21136,Manhattan
2014-02-01,East Williamsburg,3.68914457229,1999,Brooklyn
2014-02-01,Eastchester,16.5561538462,13,Bronx
2014-02-01,Elmhurst,6.3171278826,477,Queens
2014-02-01,Elmhurst/Maspeth,4.70607028754,313,Queens
2014-02-01,Eltingville/Annadale/Prince's Bay,27.96,3,Staten Island
2014-02-01,Erasmus,7.01961538462,78,Brooklyn
2014-02-01,Far Rockaway,14.1477777778,9,Queens
2014-02-01,Financial District North,3.44224183162,4193,Manhattan
2014-02-01,Financial District South,4.04904073587,1522,Manhattan
2014-02-01,Flatbush/Ditmas Park,8.26287640449,445,Brooklyn
2014-02-01,Flatiron,1.8676158503,9085,Manhattan
2014-02-01,Flatlands,11.3608955224,67,Brooklyn
2014-02-01,Flushing,8.01896694215,242,Queens
2014-02-01,Flushing Meadows-Corona Park,11.2459375,32,Queens
2014-02-01,Fordham South,9.31153846154,39,Bronx
2014-02-01,Forest Hills,8.56984455959,579,Queens
2014-02-01,Forest Park/Highland Park,10.444,5,Queens
2014-02-01,Fort Greene,4.08327022375,1162,Brooklyn
2014-02-01,Fresh Meadows,9.95870967742,31,Queens
2014-02-01,Garment District,1.85690464548,6135,Manhattan
2014-02-01,Glen Oaks,13.5730769231,26,Queens
2014-02-01,Glendale,9.13397435897,78,Queens
2014-02-01,Gowanus,5.06421768707,441,Brooklyn
2014-02-01,Gramercy,1.8183137193,12661,Manhattan
2014-02-01,Gravesend,14.4219047619,21,Brooklyn
2014-02-01,Great Kills,18.236,5,Staten Island
2014-02-01,Green-Wood Cemetery,4.53,2,Brooklyn
2014-02-01,Greenpoint,3.93946872322,2334,Brooklyn
2014-02-01,Greenwich Village North,1.85636080332,8664,Manhattan
2014-02-01,Greenwich Village South,1.98800134213,8941,Manhattan
2014-02-01,Grymes Hill/Clifton,18.666,5,Staten Island
2014-02-01,Hamilton Heights,5.37778189911,1348,Manhattan
2014-02-01,Hammels/Arverne,16.0388888889,9,Queens
2014-02-01,Heartland Village/Todt Hill,19.8366666667,6,Staten Island
2014-02-01,Highbridge,6.26577777778,90,Bronx
2014-02-01,Highbridge Park,7.02043478261,23,Manhattan
2014-02-01,Hillcrest/Pomonok,9.77378378378,74,Queens
2014-02-01,Hollis,13.621,10,Queens
2014-02-01,Homecrest,13.3137096774,62,Brooklyn
2014-02-01,Howard Beach,12.7190697674,43,Queens
2014-02-01,Hudson Sq,2.14047849788,3302,Manhattan
2014-02-01,Hunts Point,7.8023255814,43,Bronx
2014-02-01,Inwood,9.14923076923,351,Manhattan
2014-02-01,Inwood Hill Park,7.728,25,Manhattan
2014-02-01,JFK Airport,15.7875098641,2281,Queens
2014-02-01,Jackson Heights,6.04503067485,815,Queens
2014-02-01,Jamaica,9.11980582524,103,Queens
2014-02-01,Jamaica Estates,11.5507692308,52,Queens
2014-02-01,Kensington,8.85795180723,166,Brooklyn
2014-02-01,Kew Gardens,9.87161904762,105,Queens
2014-02-01,Kew Gardens Hills,9.60291139241,79,Queens
2014-02-01,Kingsbridge Heights,8.98552631579,76,Bronx
2014-02-01,Kips Bay,1.87789278403,7816,Manhattan
2014-02-01,LaGuardia Airport,9.52610303831,2271,Queens
2014-02-01,Laurelton,11.816,10,Queens
2014-02-01,Lenox Hill East,2.46572935235,6732,Manhattan
2014-02-01,Lenox Hill West,2.07314014407,12216,Manhattan
2014-02-01,Lincoln Square East,2.03950554918,13065,Manhattan
2014-02-01,Lincoln Square West,2.23686971235,5319,Manhattan
2014-02-01,Little Italy/NoLiTa,2.20769845171,8138,Manhattan
2014-02-01,Long Island City/Hunters Point,3.88696194226,1524,Queens
2014-02-01,Long Island City/Queens Plaza,3.5965008881,563,Queens
2014-02-01,Longwood,7.60565217391,46,Bronx
2014-02-01,Lower East Side,2.22712240094,10196,Manhattan
2014-02-01,Madison,13.135,46,Brooklyn
2014-02-01,Manhattan Beach,17.3223076923,13,Brooklyn
2014-02-01,Manhattan Valley,2.78129838046,3643,Manhattan
2014-02-01,Manhattanville,4.1618727491,833,Manhattan
2014-02-01,Marble Hill,8.7224,25,Manhattan
2014-02-01,Marine Park/Floyd Bennett Field,14.96,2,Brooklyn
2014-02-01,Marine Park/Mill Basin,15.2684090909,44,Brooklyn
2014-02-01,Mariners Harbor,19.4633333333,3,Staten Island
2014-02-01,Maspeth,6.17190954774,199,Queens
2014-02-01,Meatpacking/West Village West,2.13236959907,10276,Manhattan
2014-02-01,Melrose South,6.36911111111,135,Bronx
2014-02-01,Middle Village,7.62408536585,164,Queens
2014-02-01,Midtown Center,2.02450773613,12991,Manhattan
2014-02-01,Midtown East,2.11250983675,11945,Manhattan
2014-02-01,Midtown North,2.13272425861,10858,Manhattan
2014-02-01,Midtown South,2.04092827687,12367,Manhattan
2014-02-01,Midwood,11.0868965517,58,Brooklyn
2014-02-01,Morningside Heights,3.36555749129,3444,Manhattan
2014-02-01,Morrisania/Melrose,7.50967741935,62,Bronx
2014-02-01,Mott Haven/Port Morris,5.26278287462,327,Bronx
2014-02-01,Mount Hope,8.69474358974,78,Bronx
2014-02-01,Murray Hill,1.93113176884,15383,Manhattan
2014-02-01,Murray Hill-Queens,11.577962963,54,Queens
2014-02-01,New Dorp/Midland Beach,18.07,8,Staten Island
2014-02-01,Newark Airport,16.7893131868,364,EWR
2014-02-01,North Corona,6.20815068493,146,Queens
2014-02-01,Norwood,13.5708196721,61,Bronx
