pickup_datetime,BoroName,trip_distance,borough,count
2015-07-01,Alphabet City,2.87848659004,Manhattan,1044
2015-07-01,Astoria,3.0400149925,Queens,667
2015-07-01,Astoria Park,7.634,Queens,5
2015-07-01,Baisley Park,14.0585416667,Queens,48
2015-07-01,Bath Beach,0.0,Brooklyn,3
2015-07-01,Battery Park,4.1627027027,Manhattan,185
2015-07-01,Battery Park City,4.15113498483,Manhattan,3956
2015-07-01,Bay Ridge,7.67,Brooklyn,14
2015-07-01,Bay Terrace/Fort Totten,27.3,Queens,2
2015-07-01,Bedford,2.56571428571,Brooklyn,182
2015-07-01,Bedford Park,1.5,Bronx,2
2015-07-01,Bellerose,0.133333333333,Queens,3
2015-07-01,Belmont,5.188,Bronx,5
2015-07-01,Bensonhurst East,4.17666666667,Brooklyn,3
2015-07-01,Bensonhurst West,2.6,Brooklyn,1
2015-07-01,Bloomingdale,2.71760633037,Manhattan,1011
2015-07-01,Boerum Hill,3.35724619289,Brooklyn,788
2015-07-01,Borough Park,1.11142857143,Brooklyn,7
2015-07-01,Briarwood/Jamaica Hills,6.15386363636,Queens,44
2015-07-01,Brighton Beach,8.1125,Brooklyn,4
2015-07-01,Bronx Park,1.05,Bronx,2
2015-07-01,Brooklyn Heights,4.09941520468,Brooklyn,513
2015-07-01,Brooklyn Navy Yard,2.64785714286,Brooklyn,14
2015-07-01,Brownsville,2.49,Brooklyn,3
2015-07-01,Bushwick North,2.916,Brooklyn,45
2015-07-01,Bushwick South,2.9413372093,Brooklyn,172
2015-07-01,Canarsie,0.0,Brooklyn,1
2015-07-01,Carroll Gardens,3.96909638554,Brooklyn,332
2015-07-01,Central Harlem,2.56905306972,Manhattan,961
2015-07-01,Central Harlem North,2.74110599078,Manhattan,434
2015-07-01,Central Park,2.20624529722,Manhattan,5316
2015-07-01,Chinatown,2.90647186147,Manhattan,924
2015-07-01,City Island,11.7,Bronx,1
2015-07-01,Claremont/Bathgate,4.38,Bronx,1
2015-07-01,Clinton East,2.52525375774,Manhattan,11310
2015-07-01,Clinton Hill,2.66424107143,Brooklyn,224
2015-07-01,Clinton West,2.49631712259,Manhattan,3948
2015-07-01,Cobble Hill,3.91719101124,Brooklyn,267
2015-07-01,College Point,2.69,Queens,2
2015-07-01,Columbia Street,3.4035483871,Brooklyn,31
2015-07-01,Coney Island,4.765,Brooklyn,2
2015-07-01,Corona,5.475625,Queens,16
2015-07-01,Crotona Park East,1.24,Bronx,3
2015-07-01,Crown Heights North,3.10510791367,Brooklyn,139
2015-07-01,Crown Heights South,2.47235294118,Brooklyn,17
2015-07-01,Cypress Hills,5.21,Brooklyn,2
2015-07-01,DUMBO/Vinegar Hill,3.75522491349,Brooklyn,289
2015-07-01,Downtown Brooklyn/MetroTech,3.76093696763,Brooklyn,587
2015-07-01,Dyker Heights,4.31,Brooklyn,5
2015-07-01,East Chelsea,2.39270471204,Manhattan,9550
2015-07-01,East Concourse/Concourse Village,2.23161290323,Bronx,31
2015-07-01,East Elmhurst,6.05886792453,Queens,53
2015-07-01,East Flatbush/Farragut,1.83333333333,Brooklyn,3
2015-07-01,East Flatbush/Remsen Village,2.13333333333,Brooklyn,3
2015-07-01,East Harlem North,2.65696167883,Manhattan,1096
2015-07-01,East Harlem South,2.53418530351,Manhattan,2191
2015-07-01,East New York,3.99666666667,Brooklyn,9
2015-07-01,East New York/Pennsylvania Avenue,3.08,Brooklyn,2
2015-07-01,East Tremont,1.91333333333,Bronx,3
2015-07-01,East Village,2.60987847222,Manhattan,10944
2015-07-01,East Williamsburg,3.11982078853,Brooklyn,279
2015-07-01,Elmhurst,3.52625,Queens,104
2015-07-01,Elmhurst/Maspeth,4.19333333333,Queens,51
2015-07-01,Erasmus,2.91230769231,Brooklyn,13
2015-07-01,Financial District North,4.4824668275,Manhattan,3316
2015-07-01,Financial District South,4.80898805783,Manhattan,1591
2015-07-01,Flatbush/Ditmas Park,4.35428571429,Brooklyn,42
2015-07-01,Flatiron,2.11160781759,Manhattan,7675
