pickup_datetime,BoroName,trip_distance,borough,count
2015-06-01,Allerton/Pelham Gardens,0.78,Bronx,1
2015-06-01,Alphabet City,2.64912008282,Manhattan,966
2015-06-01,Astoria,3.0634965035,Queens,715
2015-06-01,Astoria Park,5.538,Queens,5
2015-06-01,Baisley Park,14.3737179487,Queens,78
2015-06-01,Bath Beach,5.18333333333,Brooklyn,3
2015-06-01,Battery Park,4.2474796748,Manhattan,123
2015-06-01,Battery Park City,3.75508542008,Manhattan,4273
2015-06-01,Bay Ridge,2.82571428571,Brooklyn,7
2015-06-01,Bay Terrace/Fort Totten,4.47,Queens,3
2015-06-01,Bayside,2.9,Queens,1
2015-06-01,Bedford,2.52145833333,Brooklyn,144
2015-06-01,Bedford Park,2.5675,Bronx,8
2015-06-01,Bellerose,0.5,Queens,1
2015-06-01,Belmont,2.88,Bronx,1
2015-06-01,Bensonhurst East,2.335,Brooklyn,2
2015-06-01,Bensonhurst West,1.76,Brooklyn,2
2015-06-01,Bloomfield/Emerson Hill,0.0,Staten Island,1
2015-06-01,Bloomingdale,2.67777210884,Manhattan,1176
2015-06-01,Boerum Hill,3.22951612903,Brooklyn,372
2015-06-01,Borough Park,1.04,Brooklyn,4
2015-06-01,Briarwood/Jamaica Hills,7.52307692308,Queens,52
2015-06-01,Brighton Beach,1.02,Brooklyn,1
2015-06-01,Brooklyn Heights,3.97422764228,Brooklyn,492
2015-06-01,Brooklyn Navy Yard,3.207,Brooklyn,10
2015-06-01,Brownsville,3.42833333333,Brooklyn,6
2015-06-01,Bushwick North,1.95918367347,Brooklyn,49
2015-06-01,Bushwick South,2.98388157895,Brooklyn,152
2015-06-01,Canarsie,1.4775,Brooklyn,4
2015-06-01,Carroll Gardens,3.50268382353,Brooklyn,272
2015-06-01,Central Harlem,2.55423979149,Manhattan,1151
2015-06-01,Central Harlem North,2.52832310838,Manhattan,489
2015-06-01,Central Park,2.16692171518,Manhattan,5084
2015-06-01,Chinatown,2.96655757576,Manhattan,825
2015-06-01,Claremont/Bathgate,3.9325,Bronx,4
2015-06-01,Clinton East,2.46228872335,Manhattan,11679
2015-06-01,Clinton Hill,2.88418918919,Brooklyn,148
2015-06-01,Clinton West,2.53117873652,Manhattan,3894
2015-06-01,Cobble Hill,4.26507575758,Brooklyn,264
2015-06-01,College Point,4.2,Queens,4
2015-06-01,Columbia Street,4.68862068966,Brooklyn,29
2015-06-01,Coney Island,8.91666666667,Brooklyn,3
2015-06-01,Corona,5.329,Queens,10
2015-06-01,Crotona Park East,2.555,Bronx,2
2015-06-01,Crown Heights North,3.22211009174,Brooklyn,109
2015-06-01,Crown Heights South,2.223,Brooklyn,20
2015-06-01,Cypress Hills,3.08285714286,Brooklyn,7
2015-06-01,DUMBO/Vinegar Hill,3.94472222222,Brooklyn,180
2015-06-01,Douglaston,9.755,Queens,2
2015-06-01,Downtown Brooklyn/MetroTech,3.97756143667,Brooklyn,529
2015-06-01,Dyker Heights,8.035,Brooklyn,2
2015-06-01,East Chelsea,2.2837432148,Manhattan,9027
2015-06-01,East Concourse/Concourse Village,2.65375,Bronx,8
2015-06-01,East Elmhurst,6.90416666667,Queens,96
2015-06-01,East Flatbush/Farragut,5.47833333333,Brooklyn,6
2015-06-01,East Flatbush/Remsen Village,0.673333333333,Brooklyn,3
2015-06-01,East Harlem North,2.7906302844,Manhattan,1301
2015-06-01,East Harlem South,2.48151806303,Manhattan,2602
2015-06-01,East New York,4.342,Brooklyn,10
2015-06-01,East New York/Pennsylvania Avenue,10.47,Brooklyn,2
2015-06-01,East Tremont,1.69,Bronx,2
2015-06-01,East Village,2.49963100744,Manhattan,9946
2015-06-01,East Williamsburg,2.97494736842,Brooklyn,285
2015-06-01,Eastchester,1.6,Bronx,1
2015-06-01,Elmhurst,3.17683823529,Queens,136
2015-06-01,Elmhurst/Maspeth,3.18576271186,Queens,59
2015-06-01,Eltingville/Annadale/Prince's Bay,0.0,Staten Island,1
2015-06-01,Erasmus,3.278,Brooklyn,5
2015-06-01,Financial District North,4.49211437403,Manhattan,3235
2015-06-01,Financial District South,4.40975609756,Manhattan,1476
2015-06-01,Flatbush/Ditmas Park,4.32685714286,Brooklyn,35
2015-06-01,Flatiron,216.36997714,Manhattan,6999
2015-06-01,Flatlands,1.8575,Brooklyn,4
2015-06-01,Flushing,7.34,Queens,16
2015-06-01,Flushing Meadows-Corona Park,10.3251162791,Queens,43
2015-06-01,Fordham South,1.34,Bronx,1
2015-06-01,Forest Hills,5.55213114754,Queens,61
2015-06-01,Forest Park/Highland Park,4.85666666667,Queens,3
2015-06-01,Fort Greene,2.83809045226,Brooklyn,398
2015-06-01,Garment District,2.27178940309,Manhattan,7455
2015-06-01,Glen Oaks,6.11,Queens,1
2015-06-01,Glendale,6.235,Queens,2
2015-06-01,Gowanus,3.41922222222,Brooklyn,90
